"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-04-27"
"2","80s Heartthrob",NA,"2023-04-27"
"3","2-Tone",8,"2023-04-27"
"4","2000s Autumn",2,"2023-04-27"
"5","2014-era tumblr",NA,"2023-04-27"
"6","2014 Girly Tumblr",NA,"2023-04-27"
"7","2020 Alt",152,"2023-04-27"
"8","2K Animecore",10,"2023-04-27"
"9","2K1",NA,"2023-04-27"
"10","2K7",NA,"2023-04-27"
"11","80s Ballroom",NA,"2023-04-27"
"12","Abstract Tech",1206,"2023-04-27"
"13","Acid Pixie",NA,"2023-04-27"
"14","Acidwave",NA,"2023-04-27"
"15","Acubi",5,"2023-04-27"
"16","Adventurecore",14,"2023-04-27"
"17","Adventure Pulp",NA,"2023-04-27"
"18","Aetherpunk",NA,"2023-04-27"
"19","Afrofuturism",3,"2023-04-27"
"20","Afro-Victorian",NA,"2023-04-27"
"21","After Hours",95,"2023-04-27"
"22","Agropeople",NA,"2023-04-27"
"23","Ah Beng",NA,"2023-04-27"
"24","Alien",765,"2023-04-27"
"25","Alternative",1665,"2023-04-27"
"26","Americana",161,"2023-04-27"
"27","American Pioneers",NA,"2023-04-27"
"28","American Revolution",3,"2023-04-27"
"29","American Thanksgiving",72,"2023-04-27"
"30","American Tourist Traps",NA,"2023-04-27"
"31","Analog Horror",NA,"2023-04-27"
"32","Ancient Egypt",235,"2023-04-27"
"33","Androgynous",25,"2023-04-27"
"34","Angelcore",153,"2023-04-27"
"35","Anglocore",NA,"2023-04-27"
"36","Anglo Gothic",NA,"2023-04-27"
"37","Angura",NA,"2023-04-27"
"38","Animecore",19,"2023-04-27"
"39","Anoncore",NA,"2023-04-27"
"40","Anti-Fashion",NA,"2023-04-27"
"41","Antique Grunge",44,"2023-04-27"
"42","Arcade",317,"2023-04-27"
"43","Arcadecore",NA,"2023-04-27"
"44","Art Academia",9619,"2023-04-27"
"45","Art Deco",27478,"2023-04-27"
"46","Art Hoe",79,"2023-04-27"
"47","Art Nouveau",3599,"2023-04-27"
"48","Artificial Nature",8,"2023-04-27"
"49","Arts and Crafts Movement",70,"2023-04-27"
"50","Asian Baby Girl",8,"2023-04-27"
"51","Athlete",88,"2023-04-27"
"52","Atompunk",2,"2023-04-27"
"53","Auroracore",NA,"2023-04-27"
"54","Australiana",5,"2023-04-27"
"55","Australian Outback",5,"2023-04-27"
"56","Autumn",5430,"2023-04-27"
"57","Autumn Academia",303,"2023-04-27"
"58","Avant Apocalypse",NA,"2023-04-27"
"59","Avant-garde",123,"2023-04-27"
"60","Babycore",5,"2023-04-27"
"61","Babygirl",21,"2023-04-27"
"62","Back-to-School",12,"2023-04-27"
"63","Baddie",496,"2023-04-27"
"64","Ballet Academia",14,"2023-04-27"
"65","Balletcore",65,"2023-04-27"
"66","Baltic Violence Tumblr",NA,"2023-04-27"
"67","Barbiecore",116,"2023-04-27"
"68","Bardcore",1,"2023-04-27"
"69","Baroque",794,"2023-04-27"
"70","Bastardcore",NA,"2023-04-27"
"71","Bauhaus",1793,"2023-04-27"
"72","BDSM",159,"2023-04-27"
"73","Beach Bunny",13,"2023-04-27"
"74","Beach Day",1389,"2023-04-27"
"75","Beatnik",1,"2023-04-27"
"76","Biker",269,"2023-04-27"
"77","Bimbocore",12,"2023-04-27"
"78","Biopunk",1,"2023-04-27"
"79","Bizarro Fiction",NA,"2023-04-27"
"80","Blokecore",NA,"2023-04-27"
"81","Blokette",NA,"2023-04-27"
"82","Bloomcore",52,"2023-04-27"
"83","Blue Night",1375,"2023-04-27"
"84","Bodikon",NA,"2023-04-27"
"85","Bohemian",39489,"2023-04-27"
"86","Bombacore",NA,"2023-04-27"
"87","Bookstore Girl",12,"2023-04-27"
"88","Bosozoku",4,"2023-04-27"
"89","Boujee",978,"2023-04-27"
"90","Breakcore",1,"2023-04-27"
"91","Britpop",49,"2023-04-27"
"92","Bro",112,"2023-04-27"
"93","Bronzepunk",NA,"2023-04-27"
"94","Bubble Bujo",9,"2023-04-27"
"95","Bubble Goth",24,"2023-04-27"
"96","Bubblegum Bitch",3,"2023-04-27"
"97","Bubblegum Witch",10,"2023-04-27"
"98","Busukawaii",NA,"2023-04-27"
"99","Cabincore",130,"2023-04-27"
"100","Cagole",NA,"2023-04-27"
