"","aesthetic","etsy_results","date"
"1","2000s Autumn",1,"2023-08-29"
"2","2010s Internet",NA,"2023-08-29"
"3","2014 Girly",1,"2023-08-29"
"4","2014 Tumblr",4,"2023-08-29"
"5","2020 Alt",1,"2023-08-29"
"6","2K1",NA,"2023-08-29"
"7","2K7",NA,"2023-08-29"
"8","2 Tone",707,"2023-08-29"
"9","50s Suburbia",NA,"2023-08-29"
"10","80s Ballroom",NA,"2023-08-29"
"11","80s Heartthrob",NA,"2023-08-29"
"12","Abstract Art",95541,"2023-08-29"
"13","Abstract Tech",1198,"2023-08-29"
"14","Acid Pixie",NA,"2023-08-29"
"15","Acidwave",NA,"2023-08-29"
"16","Acubi",13,"2023-08-29"
"17","Adventurecore",13,"2023-08-29"
"18","Adventure Pulp",1,"2023-08-29"
"19","Aestheticism",558874,"2023-08-29"
"20","Aetherpunk",NA,"2023-08-29"
"21","Afrofuturism",6,"2023-08-29"
"22","Afropunk",NA,"2023-08-29"
"23","Afro-Victorian",NA,"2023-08-29"
"24","After Hours",104,"2023-08-29"
"25","Agropeople",NA,"2023-08-29"
"26","Ah Beng",NA,"2023-08-29"
"27","Alien",1000,"2023-08-29"
"28","Alternative",1857,"2023-08-29"
"29","Amateur Photography",NA,"2023-08-29"
"30","Americana",305,"2023-08-29"
"31","American Pioneers",1,"2023-08-29"
"32","American Revolution",6,"2023-08-29"
"33","American Thanksgiving",99,"2023-08-29"
"34","American Tourist Traps",NA,"2023-08-29"
"35","Analog Horror",NA,"2023-08-29"
"36","Ancient Egypt",188,"2023-08-29"
"37","Androgynous",30,"2023-08-29"
"38","Angelcore",181,"2023-08-29"
"39","Anglocore",NA,"2023-08-29"
"40","Anglo Gothic",1,"2023-08-29"
"41","Angura",NA,"2023-08-29"
"42","Animecore",16,"2023-08-29"
"43","Anoncore",NA,"2023-08-29"
"44","Anti-Fashion",NA,"2023-08-29"
"45","Antique Grunge",78,"2023-08-29"
"46","Arabian Nights",12,"2023-08-29"
"47","Arcade",527,"2023-08-29"
"48","Arcadecore",NA,"2023-08-29"
"49","Aristocrat",11,"2023-08-29"
"50","Art Academia",15994,"2023-08-29"
"51","Artcore",4,"2023-08-29"
"52","Art Deco",39528,"2023-08-29"
"53","Art Hoe",113,"2023-08-29"
"54","Artificial Nature",22,"2023-08-29"
"55","Art Nouveau",5204,"2023-08-29"
"56","Arts and Crafts Movement",71,"2023-08-29"
"57","Asian Baby Girl",12,"2023-08-29"
"58","Athlete",116,"2023-08-29"
"59","Atompunk",2,"2023-08-29"
"60","Auroracore",NA,"2023-08-29"
"61","Australiana",7,"2023-08-29"
"62","Australian Outback",7,"2023-08-29"
"63","Autumn",9595,"2023-08-29"
"64","Autumn Academia",560,"2023-08-29"
"65","Avant Apocalypse",NA,"2023-08-29"
"66","Avant-garde",162,"2023-08-29"
"67","Babycore",5,"2023-08-29"
"68","Babygirl",26,"2023-08-29"
"69","Back-to-School",46,"2023-08-29"
"70","Baddie",545,"2023-08-29"
"71","Bakala",NA,"2023-08-29"
"72","Ballet Academia",30,"2023-08-29"
"73","Balletcore",92,"2023-08-29"
"74","Balkan Violence Tumblr",NA,"2023-08-29"
"75","Barbiecore",514,"2023-08-29"
"76","Bardcore",NA,"2023-08-29"
"77","Baroque",1304,"2023-08-29"
"78","Basic Girl",72,"2023-08-29"
"79","Bastardcore",NA,"2023-08-29"
"80","Bauhaus",2359,"2023-08-29"
"81","BDSM",135,"2023-08-29"
"82","Beach Bunny",17,"2023-08-29"
"83","Beach Day",1748,"2023-08-29"
"84","Beach Girl",2813,"2023-08-29"
"85","Beatnik",4,"2023-08-29"
"86","Belgian New Beat",NA,"2023-08-29"
"87","Biker",750,"2023-08-29"
"88","Bimbocore",15,"2023-08-29"
"89","Biopunk",1,"2023-08-29"
"90","Bizarro Fiction",NA,"2023-08-29"
"91","Black Metal",5065,"2023-08-29"
"92","Bleak Crush",NA,"2023-08-29"
"93","Blingeecore",NA,"2023-08-29"
"94","Blokecore",NA,"2023-08-29"
"95","Blokette",NA,"2023-08-29"
"96","Bloomcore",71,"2023-08-29"
"97","Blue Night",2143,"2023-08-29"
"98","B-Movie Horror",2,"2023-08-29"
"99","Bodikon",NA,"2023-08-29"
"100","Bohemian",51675,"2023-08-29"
