"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-06-05"
"2","2-Tone",7,"2023-06-05"
"3","2000s Autumn",2,"2023-06-05"
"4","2010s Internet",NA,"2023-06-05"
"5","2014-era tumblr",NA,"2023-06-05"
"6","2014 Girly Tumblr",NA,"2023-06-05"
"7","2020 Alt",147,"2023-06-05"
"8","2K1",NA,"2023-06-05"
"9","2K7",NA,"2023-06-05"
"10","80s Ballroom",NA,"2023-06-05"
"11","80s Heart-Throb",NA,"2023-06-05"
"12","Abstract Tech",1150,"2023-06-05"
"13","Acid Pixie",NA,"2023-06-05"
"14","Acidwave",NA,"2023-06-05"
"15","Acubi",23,"2023-06-05"
"16","Adventurecore",15,"2023-06-05"
"17","Adventure Pulp",1,"2023-06-05"
"18","Aetherpunk",NA,"2023-06-05"
"19","Afrofuturism",6,"2023-06-05"
"20","Afro-Victorian",NA,"2023-06-05"
"21","After Hours",101,"2023-06-05"
"22","Agropeople",NA,"2023-06-05"
"23","Ah Beng",NA,"2023-06-05"
"24","Alien",766,"2023-06-05"
"25","Alternative",1694,"2023-06-05"
"26","Amateur Photography",NA,"2023-06-05"
"27","Americana",188,"2023-06-05"
"28","American Pioneers",NA,"2023-06-05"
"29","American Revolution",3,"2023-06-05"
"30","American Thanksgiving",69,"2023-06-05"
"31","American Tourist Traps",NA,"2023-06-05"
"32","Amourdoux",NA,"2023-06-05"
"33","Analog Horror",NA,"2023-06-05"
"34","Ancient Egypt",191,"2023-06-05"
"35","Androgynous",29,"2023-06-05"
"36","Angelcore",171,"2023-06-05"
"37","Anglocore",NA,"2023-06-05"
"38","Anglo Gothic",NA,"2023-06-05"
"39","Angura",NA,"2023-06-05"
"40","Animecore",19,"2023-06-05"
"41","Anoncore",NA,"2023-06-05"
"42","Anti-Fashion",NA,"2023-06-05"
"43","Antique Grunge",48,"2023-06-05"
"44","Arcade",346,"2023-06-05"
"45","Arcadecore",NA,"2023-06-05"
"46","Art Academia",10746,"2023-06-05"
"47","Artcore",4,"2023-06-05"
"48","Art Deco",27566,"2023-06-05"
"49","Art Hoe",109,"2023-06-05"
"50","Art Nouveau",3774,"2023-06-05"
"51","Artificial Nature",6,"2023-06-05"
"52","Arts and Crafts Movement",63,"2023-06-05"
"53","Asian Baby Girl",9,"2023-06-05"
"54","Athlete",88,"2023-06-05"
"55","Atompunk",2,"2023-06-05"
"56","Auroracore",NA,"2023-06-05"
"57","Australiana",4,"2023-06-05"
"58","Australian Outback",4,"2023-06-05"
"59","Autumn",5511,"2023-06-05"
"60","Autumn Academia",306,"2023-06-05"
"61","Avant Apocalypse",NA,"2023-06-05"
"62","Avant-garde",117,"2023-06-05"
"63","Babycore",3,"2023-06-05"
"64","Babygirl",24,"2023-06-05"
"65","Back-to-School",18,"2023-06-05"
"66","Baddie",520,"2023-06-05"
"67","Baidexweb",NA,"2023-06-05"
"68","Ballet Academia",20,"2023-06-05"
"69","Balletcore",57,"2023-06-05"
"70","Baltic Violence Tumblr",NA,"2023-06-05"
"71","Barbiecore",128,"2023-06-05"
"72","Bardcore",NA,"2023-06-05"
"73","Baroque",861,"2023-06-05"
"74","Bastardcore",NA,"2023-06-05"
"75","Bauhaus",2109,"2023-06-05"
"76","BDSM",135,"2023-06-05"
"77","Beach Bunny",17,"2023-06-05"
"78","Beach Day",1579,"2023-06-05"
"79","Beach Girl",1718,"2023-06-05"
"80","Beatnik",2,"2023-06-05"
"81","Biker",265,"2023-06-05"
"82","Bimbocore",12,"2023-06-05"
"83","Biopunk",2,"2023-06-05"
"84","Bizarro Fiction",NA,"2023-06-05"
"85","Black Metal",2793,"2023-06-05"
"86","Bleak Crush",NA,"2023-06-05"
"87","Blokecore",NA,"2023-06-05"
"88","Blokette",NA,"2023-06-05"
"89","Bloomcore",60,"2023-06-05"
"90","Blue Night",1340,"2023-06-05"
"91","B-Movie Horror",3,"2023-06-05"
"92","Bodikon",NA,"2023-06-05"
"93","Bohemian",41717,"2023-06-05"
"94","Bombacore",NA,"2023-06-05"
"95","Bookstore Girl",10,"2023-06-05"
"96","Bosozoku",4,"2023-06-05"
"97","Boujee",1048,"2023-06-05"
"98","Breakcore",1,"2023-06-05"
"99","Brazilian Pop Bar",1,"2023-06-05"
"100","Britpop",46,"2023-06-05"
