"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-03-29"
"2","2-Tone",8,"2023-03-29"
"3","2000s Autumn",1,"2023-03-29"
"4","2014-era tumblr",NA,"2023-03-29"
"5","2014 Girly Tumblr",NA,"2023-03-29"
"6","2020 Alt",120,"2023-03-29"
"7","2K Animecore",6,"2023-03-29"
"8","2K1",NA,"2023-03-29"
"9","2K7",NA,"2023-03-29"
"10","80s Ballroom",NA,"2023-03-29"
"11","Abstract Tech",576,"2023-03-29"
"12","Acid Pixie",NA,"2023-03-29"
"13","Acidwave",NA,"2023-03-29"
"14","Acubi",5,"2023-03-29"
"15","Adventurecore",14,"2023-03-29"
"16","Adventure Pulp",NA,"2023-03-29"
"17","Aetherpunk",NA,"2023-03-29"
"18","Afrofuturism",2,"2023-03-29"
"19","Afro-Victorian",NA,"2023-03-29"
"20","After Hours",113,"2023-03-29"
"21","Agropeople",NA,"2023-03-29"
"22","Ah Beng",NA,"2023-03-29"
"23","Alien",653,"2023-03-29"
"24","Alternative",1565,"2023-03-29"
"25","Americana",167,"2023-03-29"
"26","American Pioneers",NA,"2023-03-29"
"27","American Revolution",3,"2023-03-29"
"28","American Thanksgiving",73,"2023-03-29"
"29","American Tourist Traps",NA,"2023-03-29"
"30","Analog Horror",NA,"2023-03-29"
"31","Ancient Egypt",190,"2023-03-29"
"32","Androgynous",20,"2023-03-29"
"33","Angelcore",139,"2023-03-29"
"34","Anglocore",NA,"2023-03-29"
"35","Anglo Gothic",NA,"2023-03-29"
"36","Angura",NA,"2023-03-29"
"37","Animecore",14,"2023-03-29"
"38","Anti-Fashion",NA,"2023-03-29"
"39","Antique Grunge",46,"2023-03-29"
"40","Arcade",280,"2023-03-29"
"41","Arcadecore",NA,"2023-03-29"
"42","Art Academia",7952,"2023-03-29"
"43","Art Deco",26798,"2023-03-29"
"44","Art Hoe",72,"2023-03-29"
"45","Art Nouveau",3311,"2023-03-29"
"46","Arts and Crafts Movement",69,"2023-03-29"
"47","Asian Baby Girl",8,"2023-03-29"
"48","Athlete",82,"2023-03-29"
"49","Atompunk",2,"2023-03-29"
"50","Auroracore",NA,"2023-03-29"
"51","Australiana",3,"2023-03-29"
"52","Australian Outback",4,"2023-03-29"
"53","Autumn",4155,"2023-03-29"
"54","Autumn Academia",233,"2023-03-29"
"55","Avant Apocalypse",NA,"2023-03-29"
"56","Avant-garde",122,"2023-03-29"
"57","Babycore",3,"2023-03-29"
"58","Babygirl",17,"2023-03-29"
"59","Back-to-School",9,"2023-03-29"
"60","Baddie",423,"2023-03-29"
"61","Ballet Academia",12,"2023-03-29"
"62","Balletcore",58,"2023-03-29"
"63","Baltic Violence Tumblr",NA,"2023-03-29"
"64","Barbiecore",94,"2023-03-29"
"65","Bardcore",1,"2023-03-29"
"66","Baroque",683,"2023-03-29"
"67","Bastardcore",NA,"2023-03-29"
"68","Bauhaus",1803,"2023-03-29"
"69","BDSM",128,"2023-03-29"
"70","Beach Bunny",14,"2023-03-29"
"71","Beach Day",1105,"2023-03-29"
"72","Beatnik",2,"2023-03-29"
"73","Biker",230,"2023-03-29"
"74","Bimbocore",6,"2023-03-29"
"75","Biopunk",NA,"2023-03-29"
"76","Bizarro Fiction",NA,"2023-03-29"
"77","Black-Holed Meme",NA,"2023-03-29"
"78","Bloomcore",43,"2023-03-29"
"79","Bodikon",NA,"2023-03-29"
"80","Bohemian",37439,"2023-03-29"
"81","Bombacore",NA,"2023-03-29"
"82","Bookstore Girl",10,"2023-03-29"
"83","Bosozoku",4,"2023-03-29"
"84","Boujee",1005,"2023-03-29"
"85","Breakcore",1,"2023-03-29"
"86","Britpop",46,"2023-03-29"
"87","Bro",61,"2023-03-29"
"88","Bronzepunk",NA,"2023-03-29"
"89","Bubble Bujo",3,"2023-03-29"
"90","Bubble Goth",14,"2023-03-29"
"91","Bubblegum Bitch",3,"2023-03-29"
"92","Bubblegum Witch",8,"2023-03-29"
"93","Cabincore",85,"2023-03-29"
"94","Cagole",NA,"2023-03-29"
"95","Camp",729,"2023-03-29"
"96","Campcore",NA,"2023-03-29"
"97","Cargopunk",NA,"2023-03-29"
"98","Carnivalcore",1,"2023-03-29"
"99","Cartelcore",NA,"2023-03-29"
"100","Cartooncore",1,"2023-03-29"
