"","aesthetic","etsy_results","date"
"1","80s Heartthrob",NA,"2023-08-02"
"2","1950s Suburbia",NA,"2023-08-02"
"3","2000s Autumn",5,"2023-08-02"
"4","2010s Internet",NA,"2023-08-02"
"5","2014 Girly",1,"2023-08-02"
"6","2014 Tumblr",4,"2023-08-02"
"7","2020 Alt",161,"2023-08-02"
"8","2K1",NA,"2023-08-02"
"9","2K7",NA,"2023-08-02"
"10","2 Tone",720,"2023-08-02"
"11","80s Ballroom",NA,"2023-08-02"
"12","Abstract Tech",1116,"2023-08-02"
"13","Acid Pixie",NA,"2023-08-02"
"14","Acidwave",NA,"2023-08-02"
"15","Acubi",5,"2023-08-02"
"16","Adventurecore",15,"2023-08-02"
"17","Adventure Pulp",1,"2023-08-02"
"18","Aestheticism",475787,"2023-08-02"
"19","Aetherpunk",NA,"2023-08-02"
"20","Afro-Victorian",NA,"2023-08-02"
"21","Afrofuturism",7,"2023-08-02"
"22","Afropunk",NA,"2023-08-02"
"23","After Hours",100,"2023-08-02"
"24","Agropeople",NA,"2023-08-02"
"25","Ah Beng",NA,"2023-08-02"
"26","Alien",815,"2023-08-02"
"27","Alternative",1747,"2023-08-02"
"28","Amateur Photography",NA,"2023-08-02"
"29","American Pioneers",1,"2023-08-02"
"30","American Revolution",5,"2023-08-02"
"31","American Thanksgiving",123,"2023-08-02"
"32","American Tourist Traps",NA,"2023-08-02"
"33","Americana",239,"2023-08-02"
"34","Analog Horror",NA,"2023-08-02"
"35","Ancient Egypt",210,"2023-08-02"
"36","Androgynous",33,"2023-08-02"
"37","Angelcore",183,"2023-08-02"
"38","Anglo Gothic",1,"2023-08-02"
"39","Anglocore",NA,"2023-08-02"
"40","Angura",NA,"2023-08-02"
"41","Animecore",12,"2023-08-02"
"42","Anoncore",NA,"2023-08-02"
"43","Anti-Fashion",NA,"2023-08-02"
"44","Antique Grunge",60,"2023-08-02"
"45","Arabfunny",NA,"2023-08-02"
"46","Arcade",366,"2023-08-02"
"47","Arcadecore",NA,"2023-08-02"
"48","Art Academia",13354,"2023-08-02"
"49","Art Deco",29912,"2023-08-02"
"50","Art Hoe",109,"2023-08-02"
"51","Art Nouveau",4493,"2023-08-02"
"52","Artcore",3,"2023-08-02"
"53","Artificial Nature",17,"2023-08-02"
"54","Arts and Crafts Movement",64,"2023-08-02"
"55","Asian Baby Girl",11,"2023-08-02"
"56","Athlete",107,"2023-08-02"
"57","Atompunk",2,"2023-08-02"
"58","Auroracore",NA,"2023-08-02"
"59","Australian Outback",4,"2023-08-02"
"60","Australiana",4,"2023-08-02"
"61","Autumn",7071,"2023-08-02"
"62","Autumn Academia",408,"2023-08-02"
"63","Avant-garde",133,"2023-08-02"
"64","Avant Apocalypse",NA,"2023-08-02"
"65","Aztec Empire",1,"2023-08-02"
"66","Babycore",5,"2023-08-02"
"67","Babygirl",19,"2023-08-02"
"68","Back-to-School",23,"2023-08-02"
"69","Baddie",545,"2023-08-02"
"70","Bakala",NA,"2023-08-02"
"71","Ballet Academia",23,"2023-08-02"
"72","Balletcore",69,"2023-08-02"
"73","Baltic Violence Tumblr",NA,"2023-08-02"
"74","Barbiecore",271,"2023-08-02"
"75","Bardcore",NA,"2023-08-02"
"76","Baroque",1098,"2023-08-02"
"77","Basic Girl",78,"2023-08-02"
"78","Bastardcore",NA,"2023-08-02"
"79","Bauhaus",2134,"2023-08-02"
"80","BDSM",122,"2023-08-02"
"81","Beach Bunny",15,"2023-08-02"
"82","Beach Day",1694,"2023-08-02"
"83","Beach Girl",2292,"2023-08-02"
"84","Beatnik",3,"2023-08-02"
"85","Belgian Popcorn",NA,"2023-08-02"
"86","Biker",587,"2023-08-02"
"87","Bimbocore",13,"2023-08-02"
"88","Biopunk",1,"2023-08-02"
"89","Bizarro Fiction",NA,"2023-08-02"
"90","Black-Holed Meme",NA,"2023-08-02"
"91","Black Metal",2626,"2023-08-02"
"92","Bleak Crush",NA,"2023-08-02"
"93","Blokecore",NA,"2023-08-02"
"94","Blokette",NA,"2023-08-02"
"95","Bloomcore",60,"2023-08-02"
"96","Blue Night",1500,"2023-08-02"
"97","B-Movie Horror",3,"2023-08-02"
"98","Bodikon",NA,"2023-08-02"
"99","Bohemian",45094,"2023-08-02"
"100","Bombardier",NA,"2023-08-02"
