"","aesthetic","depop_results","date"
"1","1950s Suburbia",NA,"2023-04-01"
"2","2-Tone",NA,"2023-04-01"
"3","2000s Autumn",NA,"2023-04-01"
"4","2014-era tumblr",NA,"2023-04-01"
"5","2014 Girly Tumblr",NA,"2023-04-01"
"6","2020 Alt",NA,"2023-04-01"
"7","2K Animecore",NA,"2023-04-01"
"8","2K1",NA,"2023-04-01"
"9","2K7",NA,"2023-04-01"
"10","80s Ballroom",NA,"2023-04-01"
"11","Abstract Tech",NA,"2023-04-01"
"12","Acid Pixie",NA,"2023-04-01"
"13","Acidwave",NA,"2023-04-01"
"14","Acubi",NA,"2023-04-01"
"15","Adventurecore",NA,"2023-04-01"
"16","Adventure Pulp",NA,"2023-04-01"
"17","Aetherpunk",NA,"2023-04-01"
"18","Afrofuturism",NA,"2023-04-01"
"19","Afro-Victorian",NA,"2023-04-01"
"20","After Hours",NA,"2023-04-01"
"21","Agropeople",NA,"2023-04-01"
"22","Ah Beng",NA,"2023-04-01"
"23","Alien",NA,"2023-04-01"
"24","Alternative",NA,"2023-04-01"
"25","Americana",NA,"2023-04-01"
"26","American Pioneers",NA,"2023-04-01"
"27","American Revolution",NA,"2023-04-01"
"28","American Thanksgiving",NA,"2023-04-01"
"29","American Tourist Traps",NA,"2023-04-01"
"30","Analog Horror",NA,"2023-04-01"
"31","Ancient Egypt",NA,"2023-04-01"
"32","Androgynous",NA,"2023-04-01"
"33","Angelcore",NA,"2023-04-01"
"34","Anglocore",NA,"2023-04-01"
"35","Anglo Gothic",NA,"2023-04-01"
"36","Angura",NA,"2023-04-01"
"37","Animecore",NA,"2023-04-01"
"38","Anti-Fashion",NA,"2023-04-01"
"39","Antique Grunge",NA,"2023-04-01"
"40","Arcade",NA,"2023-04-01"
"41","Arcadecore",NA,"2023-04-01"
"42","Art Academia",NA,"2023-04-01"
"43","Art Deco",NA,"2023-04-01"
"44","Art Hoe",NA,"2023-04-01"
"45","Art Nouveau",NA,"2023-04-01"
"46","Arts and Crafts Movement",NA,"2023-04-01"
"47","Asian Baby Girl",NA,"2023-04-01"
"48","Athlete",NA,"2023-04-01"
"49","Atompunk",NA,"2023-04-01"
"50","Auroracore",NA,"2023-04-01"
"51","Australiana",NA,"2023-04-01"
"52","Australian Outback",NA,"2023-04-01"
"53","Autumn",NA,"2023-04-01"
"54","Autumn Academia",NA,"2023-04-01"
"55","Avant Apocalypse",NA,"2023-04-01"
"56","Avant-garde",NA,"2023-04-01"
"57","Babycore",NA,"2023-04-01"
"58","Babygirl",NA,"2023-04-01"
"59","Back-to-School",NA,"2023-04-01"
"60","Baddie",NA,"2023-04-01"
"61","Ballet Academia",NA,"2023-04-01"
"62","Balletcore",NA,"2023-04-01"
"63","Baltic Violence Tumblr",NA,"2023-04-01"
"64","Barbiecore",NA,"2023-04-01"
"65","Bardcore",NA,"2023-04-01"
"66","Baroque",NA,"2023-04-01"
"67","Bastardcore",NA,"2023-04-01"
"68","Bauhaus",NA,"2023-04-01"
"69","BDSM",NA,"2023-04-01"
"70","Beach Bunny",NA,"2023-04-01"
"71","Beach Day",NA,"2023-04-01"
"72","Beatnik",NA,"2023-04-01"
"73","Biker",NA,"2023-04-01"
"74","Bimbocore",NA,"2023-04-01"
"75","Biopunk",NA,"2023-04-01"
"76","Bizarro Fiction",NA,"2023-04-01"
"77","Black-Holed Meme",NA,"2023-04-01"
"78","Bloomcore",NA,"2023-04-01"
"79","Bodikon",NA,"2023-04-01"
"80","Bohemian",NA,"2023-04-01"
"81","Bombacore",NA,"2023-04-01"
"82","Bookstore Girl",NA,"2023-04-01"
"83","Bosozoku",NA,"2023-04-01"
"84","Boujee",NA,"2023-04-01"
"85","Breakcore",NA,"2023-04-01"
"86","Britpop",NA,"2023-04-01"
"87","Bro",NA,"2023-04-01"
"88","Bronzepunk",NA,"2023-04-01"
"89","Bubble Bujo",NA,"2023-04-01"
"90","Bubble Goth",NA,"2023-04-01"
"91","Bubblegum Bitch",NA,"2023-04-01"
"92","Bubblegum Witch",NA,"2023-04-01"
"93","Cabincore",NA,"2023-04-01"
"94","Cagole",NA,"2023-04-01"
"95","Camp",NA,"2023-04-01"
"96","Campcore",NA,"2023-04-01"
"97","Cargopunk",NA,"2023-04-01"
"98","Carnivalcore",NA,"2023-04-01"
"99","Cartelcore",NA,"2023-04-01"
"100","Cartooncore",NA,"2023-04-01"
"101","Casino",NA,"2023-04-01"
"102","Cassette Futurism",NA,"2023-04-01"
"103","Celtic",NA,"2023-04-01"
"104","Changelingcore",NA,"2023-04-01"
"105","Chaotic Academia",NA,"2023-04-01"
"106","Chav",NA,"2023-04-01"
"107","Cheiron Crush",NA,"2023-04-01"
"108","Cherry Emoji Twitter",NA,"2023-04-01"
"109","Chic Modernist",NA,"2023-04-01"
"110","Cholo",NA,"2023-04-01"
"111","Christcore",NA,"2023-04-01"
"112","Christian Girl Autumn",NA,"2023-04-01"
"113","Christmas",NA,"2023-04-01"
"114","Chunyu",NA,"2023-04-01"
"115","City Pop",NA,"2023-04-01"
"116","Classic Academia",NA,"2023-04-01"
"117","Classicism",NA,"2023-04-01"
"118","Classic Lolita",NA,"2023-04-01"
"119","Cleancore",NA,"2023-04-01"
"120","Clockpunk",NA,"2023-04-01"
"121","Clowncore",NA,"2023-04-01"
"122","Club",NA,"2023-04-01"
"123","Club Kids",NA,"2023-04-01"
"124","Coastal Grandmother",NA,"2023-04-01"
"125","Coffee House/Cafe",NA,"2023-04-01"
"126","Coffinwood",NA,"2023-04-01"
"127","Comfy/Cozy",NA,"2023-04-01"
"128","Common White Girl",NA,"2023-04-01"
"129","Concore",NA,"2023-04-01"
"130","Constructivism",NA,"2023-04-01"
"131","Corporate",NA,"2023-04-01"
