"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-04-08"
"2","2-Tone",8,"2023-04-08"
"3","2000s Autumn",2,"2023-04-08"
"4","2014-era tumblr",NA,"2023-04-08"
"5","2014 Girly Tumblr",NA,"2023-04-08"
"6","2020 Alt",125,"2023-04-08"
"7","2K Animecore",7,"2023-04-08"
"8","2K1",NA,"2023-04-08"
"9","2K7",NA,"2023-04-08"
"10","80s Ballroom",NA,"2023-04-08"
"11","Abstract Tech",597,"2023-04-08"
"12","Acid Pixie",NA,"2023-04-08"
"13","Acidwave",NA,"2023-04-08"
"14","Acubi",4,"2023-04-08"
"15","Adventurecore",13,"2023-04-08"
"16","Adventure Pulp",NA,"2023-04-08"
"17","Aetherpunk",NA,"2023-04-08"
"18","Afrofuturism",2,"2023-04-08"
"19","Afro-Victorian",NA,"2023-04-08"
"20","After Hours",106,"2023-04-08"
"21","Agropeople",NA,"2023-04-08"
"22","Ah Beng",NA,"2023-04-08"
"23","Alien",650,"2023-04-08"
"24","Alternative",1620,"2023-04-08"
"25","Americana",173,"2023-04-08"
"26","American Pioneers",NA,"2023-04-08"
"27","American Revolution",3,"2023-04-08"
"28","American Thanksgiving",70,"2023-04-08"
"29","American Tourist Traps",NA,"2023-04-08"
"30","Analog Horror",NA,"2023-04-08"
"31","Ancient Egypt",198,"2023-04-08"
"32","Androgynous",20,"2023-04-08"
"33","Angelcore",145,"2023-04-08"
"34","Anglocore",NA,"2023-04-08"
"35","Anglo Gothic",NA,"2023-04-08"
"36","Angura",NA,"2023-04-08"
"37","Animecore",15,"2023-04-08"
"38","Anti-Fashion",NA,"2023-04-08"
"39","Antique Grunge",43,"2023-04-08"
"40","Arcade",287,"2023-04-08"
"41","Arcadecore",NA,"2023-04-08"
"42","Art Academia",8265,"2023-04-08"
"43","Art Deco",27416,"2023-04-08"
"44","Art Hoe",75,"2023-04-08"
"45","Art Nouveau",3454,"2023-04-08"
"46","Arts and Crafts Movement",72,"2023-04-08"
"47","Asian Baby Girl",8,"2023-04-08"
"48","Athlete",83,"2023-04-08"
"49","Atompunk",2,"2023-04-08"
"50","Auroracore",NA,"2023-04-08"
"51","Australiana",4,"2023-04-08"
"52","Australian Outback",5,"2023-04-08"
"53","Autumn",4113,"2023-04-08"
"54","Autumn Academia",232,"2023-04-08"
"55","Avant Apocalypse",NA,"2023-04-08"
"56","Avant-garde",125,"2023-04-08"
"57","Babycore",3,"2023-04-08"
"58","Babygirl",17,"2023-04-08"
"59","Back-to-School",9,"2023-04-08"
"60","Baddie",417,"2023-04-08"
"61","Ballet Academia",12,"2023-04-08"
"62","Balletcore",57,"2023-04-08"
"63","Baltic Violence Tumblr",NA,"2023-04-08"
"64","Barbiecore",96,"2023-04-08"
"65","Bardcore",1,"2023-04-08"
"66","Baroque",683,"2023-04-08"
"67","Bastardcore",NA,"2023-04-08"
"68","Bauhaus",1728,"2023-04-08"
"69","BDSM",123,"2023-04-08"
"70","Beach Bunny",15,"2023-04-08"
"71","Beach Day",1159,"2023-04-08"
"72","Beatnik",2,"2023-04-08"
"73","Biker",234,"2023-04-08"
"74","Bimbocore",4,"2023-04-08"
"75","Biopunk",NA,"2023-04-08"
"76","Bizarro Fiction",NA,"2023-04-08"
"77","Black-Holed Meme",NA,"2023-04-08"
"78","Bloomcore",36,"2023-04-08"
"79","Bodikon",NA,"2023-04-08"
"80","Bohemian",37995,"2023-04-08"
"81","Bombacore",NA,"2023-04-08"
"82","Bookstore Girl",11,"2023-04-08"
"83","Bosozoku",4,"2023-04-08"
"84","Boujee",1020,"2023-04-08"
"85","Breakcore",1,"2023-04-08"
"86","Britpop",49,"2023-04-08"
"87","Bro",65,"2023-04-08"
"88","Bronzepunk",NA,"2023-04-08"
"89","Bubble Bujo",3,"2023-04-08"
"90","Bubble Goth",16,"2023-04-08"
"91","Bubblegum Bitch",3,"2023-04-08"
"92","Bubblegum Witch",8,"2023-04-08"
"93","Cabincore",68,"2023-04-08"
"94","Cagole",NA,"2023-04-08"
"95","Camp",733,"2023-04-08"
"96","Campcore",NA,"2023-04-08"
"97","Cargopunk",NA,"2023-04-08"
"98","Carnivalcore",1,"2023-04-08"
"99","Cartelcore",NA,"2023-04-08"
"100","Cartooncore",1,"2023-04-08"
