"","aesthetic","etsy_results","date"
"1","80s heart-throb",NA,"2023-07-02"
"2","1950s Suburbia",NA,"2023-07-02"
"3","2000s Autumn",2,"2023-07-02"
"4","2010s Internet",NA,"2023-07-02"
"5","2014 Tumblr",5,"2023-07-02"
"6","2014 Girly",1,"2023-07-02"
"7","2020 Alt",163,"2023-07-02"
"8","2K1",NA,"2023-07-02"
"9","2K7",NA,"2023-07-02"
"10","2 Tone",702,"2023-07-02"
"11","80s Ballroom",NA,"2023-07-02"
"12","Abstract Tech",1129,"2023-07-02"
"13","Acid Pixie",NA,"2023-07-02"
"14","Acidwave",NA,"2023-07-02"
"15","Acubi",5,"2023-07-02"
"16","Adventure Pulp",1,"2023-07-02"
"17","Adventurecore",14,"2023-07-02"
"18","Aetherpunk",NA,"2023-07-02"
"19","Afro-Victorian",NA,"2023-07-02"
"20","Afrofuturism",8,"2023-07-02"
"21","After Hours",95,"2023-07-02"
"22","Agropeople",NA,"2023-07-02"
"23","Ah Beng",NA,"2023-07-02"
"24","Alien",782,"2023-07-02"
"25","Alternative",1755,"2023-07-02"
"26","Amateur Photography",1,"2023-07-02"
"27","American Pioneers",1,"2023-07-02"
"28","American Revolution",4,"2023-07-02"
"29","American Thanksgiving",73,"2023-07-02"
"30","American Tourist Traps",NA,"2023-07-02"
"31","Americana",192,"2023-07-02"
"32","Analog Horror",NA,"2023-07-02"
"33","Ancient Egypt",190,"2023-07-02"
"34","Androgynous",27,"2023-07-02"
"35","Angelcore",178,"2023-07-02"
"36","Anglo Gothic",NA,"2023-07-02"
"37","Anglocore",NA,"2023-07-02"
"38","Angura",NA,"2023-07-02"
"39","Animecore",22,"2023-07-02"
"40","Anoncore",NA,"2023-07-02"
"41","Anti-Fashion",NA,"2023-07-02"
"42","Antique Grunge",54,"2023-07-02"
"43","Arabfunny",NA,"2023-07-02"
"44","Arcade",360,"2023-07-02"
"45","Arcadecore",NA,"2023-07-02"
"46","Art Academia",11880,"2023-07-02"
"47","Art Deco",27164,"2023-07-02"
"48","Art Hoe",116,"2023-07-02"
"49","Art Nouveau",4093,"2023-07-02"
"50","Artcore",4,"2023-07-02"
"51","Artificial Nature",10,"2023-07-02"
"52","Arts and Crafts Movement",61,"2023-07-02"
"53","Asian Baby Girl",11,"2023-07-02"
"54","Athlete",92,"2023-07-02"
"55","Atompunk",2,"2023-07-02"
"56","Auroracore",NA,"2023-07-02"
"57","Australian Outback",4,"2023-07-02"
"58","Australiana",4,"2023-07-02"
"59","Autumn",5768,"2023-07-02"
"60","Autumn Academia",300,"2023-07-02"
"61","Avant-garde",118,"2023-07-02"
"62","Avant Apocalypse",NA,"2023-07-02"
"63","B-Movie Horror",3,"2023-07-02"
"64","BDSM",137,"2023-07-02"
"65","Babycore",4,"2023-07-02"
"66","Babygirl",23,"2023-07-02"
"67","Back-to-School",19,"2023-07-02"
"68","Baddie",521,"2023-07-02"
"69","Baidexweb",NA,"2023-07-02"
"70","Bakala",NA,"2023-07-02"
"71","Ballet Academia",23,"2023-07-02"
"72","Balletcore",55,"2023-07-02"
"73","Baltic Violence Tumblr",NA,"2023-07-02"
"74","Barbiecore",169,"2023-07-02"
"75","Bardcore",NA,"2023-07-02"
"76","Baroque",881,"2023-07-02"
"77","Bastardcore",NA,"2023-07-02"
"78","Bauhaus",2098,"2023-07-02"
"79","Beach Bunny",20,"2023-07-02"
"80","Beach Day",1852,"2023-07-02"
"81","Beach Girl",2014,"2023-07-02"
"82","Beatnik",3,"2023-07-02"
"83","Biker",573,"2023-07-02"
"84","Bimbocore",14,"2023-07-02"
"85","Biopunk",2,"2023-07-02"
"86","Bizarro Fiction",NA,"2023-07-02"
"87","Black-Holed Meme",NA,"2023-07-02"
"88","Black Metal",2658,"2023-07-02"
"89","Bleak Crush",NA,"2023-07-02"
"90","Blokecore",NA,"2023-07-02"
"91","Blokette",NA,"2023-07-02"
"92","Bloomcore",62,"2023-07-02"
"93","Blue Night",1396,"2023-07-02"
"94","Bodikon",NA,"2023-07-02"
"95","Bohemian",42930,"2023-07-02"
"96","Bombacore",NA,"2023-07-02"
"97","Bookstore Girl",11,"2023-07-02"
"98","Bosozoku",4,"2023-07-02"
"99","Boujee",1070,"2023-07-02"
"100","Boy Next Door",NA,"2023-07-02"
