"","aesthetic","etsy_results","date"
"1","80s Heartthrob",NA,"2023-08-06"
"2","1950s Suburbia",NA,"2023-08-06"
"3","2000s Autumn",5,"2023-08-06"
"4","2010s Internet",NA,"2023-08-06"
"5","2014 Girly",1,"2023-08-06"
"6","2014 Tumblr",4,"2023-08-06"
"7","2020 Alt",161,"2023-08-06"
"8","2K1",NA,"2023-08-06"
"9","2K7",NA,"2023-08-06"
"10","2 Tone",682,"2023-08-06"
"11","80s Ballroom",NA,"2023-08-06"
"12","Abstract Tech",1117,"2023-08-06"
"13","Acid Pixie",NA,"2023-08-06"
"14","Acidwave",NA,"2023-08-06"
"15","Acubi",6,"2023-08-06"
"16","Adventurecore",15,"2023-08-06"
"17","Adventure Pulp",1,"2023-08-06"
"18","Aestheticism",475040,"2023-08-06"
"19","Aetherpunk",NA,"2023-08-06"
"20","Afro-Victorian",NA,"2023-08-06"
"21","Afrofuturism",7,"2023-08-06"
"22","Afropunk",NA,"2023-08-06"
"23","After Hours",100,"2023-08-06"
"24","Agropeople",NA,"2023-08-06"
"25","Ah Beng",NA,"2023-08-06"
"26","Alien",812,"2023-08-06"
"27","Alternative",1750,"2023-08-06"
"28","Amateur Photography",NA,"2023-08-06"
"29","American Pioneers",1,"2023-08-06"
"30","American Revolution",5,"2023-08-06"
"31","American Thanksgiving",124,"2023-08-06"
"32","American Tourist Traps",NA,"2023-08-06"
"33","Americana",237,"2023-08-06"
"34","Analog Horror",NA,"2023-08-06"
"35","Ancient Egypt",205,"2023-08-06"
"36","Androgynous",33,"2023-08-06"
"37","Angelcore",184,"2023-08-06"
"38","Anglo Gothic",1,"2023-08-06"
"39","Anglocore",NA,"2023-08-06"
"40","Angura",1,"2023-08-06"
"41","Animecore",11,"2023-08-06"
"42","Anoncore",NA,"2023-08-06"
"43","Anti-Fashion",NA,"2023-08-06"
"44","Antique Grunge",60,"2023-08-06"
"45","Arabfunny",NA,"2023-08-06"
"46","Arcade",400,"2023-08-06"
"47","Arcadecore",NA,"2023-08-06"
"48","Art Academia",13517,"2023-08-06"
"49","Art Deco",29825,"2023-08-06"
"50","Art Hoe",129,"2023-08-06"
"51","Art Nouveau",4537,"2023-08-06"
"52","Artcore",3,"2023-08-06"
"53","Artificial Nature",11,"2023-08-06"
"54","Arts and Crafts Movement",63,"2023-08-06"
"55","Asian Baby Girl",11,"2023-08-06"
"56","Athlete",111,"2023-08-06"
"57","Atompunk",2,"2023-08-06"
"58","Auroracore",NA,"2023-08-06"
"59","Australian Outback",4,"2023-08-06"
"60","Australiana",4,"2023-08-06"
"61","Autumn",7307,"2023-08-06"
"62","Autumn Academia",413,"2023-08-06"
"63","Avant-garde",132,"2023-08-06"
"64","Avant Apocalypse",NA,"2023-08-06"
"65","Aztec Empire",1,"2023-08-06"
"66","Babycore",5,"2023-08-06"
"67","Babygirl",19,"2023-08-06"
"68","Back-to-School",24,"2023-08-06"
"69","Baddie",544,"2023-08-06"
"70","Bakala",NA,"2023-08-06"
"71","Ballet Academia",23,"2023-08-06"
"72","Balletcore",71,"2023-08-06"
"73","Baltic Violence Tumblr",NA,"2023-08-06"
"74","Barbiecore",372,"2023-08-06"
"75","Bardcore",NA,"2023-08-06"
"76","Baroque",1109,"2023-08-06"
"77","Basic Girl",77,"2023-08-06"
"78","Bastardcore",NA,"2023-08-06"
"79","Bauhaus",2080,"2023-08-06"
"80","BDSM",121,"2023-08-06"
"81","Beach Bunny",16,"2023-08-06"
"82","Beach Day",1644,"2023-08-06"
"83","Beach Girl",2303,"2023-08-06"
"84","Beatnik",3,"2023-08-06"
"85","Belgian Popcorn",NA,"2023-08-06"
"86","Biker",599,"2023-08-06"
"87","Bimbocore",12,"2023-08-06"
"88","Biopunk",1,"2023-08-06"
"89","Bizarro Fiction",NA,"2023-08-06"
"90","Black-Holed Meme",NA,"2023-08-06"
"91","Black Metal",2627,"2023-08-06"
"92","Bleak Crush",NA,"2023-08-06"
"93","Blokecore",NA,"2023-08-06"
"94","Blokette",NA,"2023-08-06"
"95","Bloomcore",57,"2023-08-06"
"96","Blue Night",1502,"2023-08-06"
"97","B-Movie Horror",2,"2023-08-06"
"98","Bodikon",NA,"2023-08-06"
"99","Bohemian",44701,"2023-08-06"
"100","Bombardier",NA,"2023-08-06"
