"","aesthetic","etsy_results","date"
"1","2000s Autumn",5,"2023-08-19"
"2","2010s Internet",NA,"2023-08-19"
"3","2014 Girly",1,"2023-08-19"
"4","2014 Tumblr",4,"2023-08-19"
"5","2020 Alt",160,"2023-08-19"
"6","2K1",NA,"2023-08-19"
"7","2K7",NA,"2023-08-19"
"8","2 Tone",694,"2023-08-19"
"9","50s Suburbia",NA,"2023-08-19"
"10","80s Ballroom",NA,"2023-08-19"
"11","80s Heartthrob",NA,"2023-08-19"
"12","Abstract Art",92715,"2023-08-19"
"13","Abstract Tech",1135,"2023-08-19"
"14","Acid Pixie",NA,"2023-08-19"
"15","Acidwave",NA,"2023-08-19"
"16","Acubi",16,"2023-08-19"
"17","Adventurecore",15,"2023-08-19"
"18","Adventure Pulp",1,"2023-08-19"
"19","Aestheticism",531732,"2023-08-19"
"20","Aetherpunk",NA,"2023-08-19"
"21","Afrofuturism",7,"2023-08-19"
"22","Afropunk",NA,"2023-08-19"
"23","Afro-Victorian",NA,"2023-08-19"
"24","After Hours",110,"2023-08-19"
"25","Agropeople",NA,"2023-08-19"
"26","Ah Beng",NA,"2023-08-19"
"27","Alien",887,"2023-08-19"
"28","Alternative",1855,"2023-08-19"
"29","Amateur Photography",NA,"2023-08-19"
"30","Americana",262,"2023-08-19"
"31","American Pioneers",1,"2023-08-19"
"32","American Revolution",6,"2023-08-19"
"33","American Thanksgiving",137,"2023-08-19"
"34","American Tourist Traps",NA,"2023-08-19"
"35","Analog Horror",NA,"2023-08-19"
"36","Ancient Egypt",211,"2023-08-19"
"37","Androgynous",33,"2023-08-19"
"38","Angelcore",178,"2023-08-19"
"39","Anglocore",NA,"2023-08-19"
"40","Anglo Gothic",1,"2023-08-19"
"41","Angura",NA,"2023-08-19"
"42","Animecore",10,"2023-08-19"
"43","Anoncore",NA,"2023-08-19"
"44","Anti-Fashion",NA,"2023-08-19"
"45","Antique Grunge",74,"2023-08-19"
"46","Arabfunny",NA,"2023-08-19"
"47","Arabian Nights",11,"2023-08-19"
"48","Arcade",499,"2023-08-19"
"49","Arcadecore",NA,"2023-08-19"
"50","Art Academia",14639,"2023-08-19"
"51","Artcore",3,"2023-08-19"
"52","Art Deco",35202,"2023-08-19"
"53","Art Hoe",115,"2023-08-19"
"54","Artificial Nature",18,"2023-08-19"
"55","Art Nouveau",5033,"2023-08-19"
"56","Arts and Crafts Movement",64,"2023-08-19"
"57","Asian Baby Girl",11,"2023-08-19"
"58","Athlete",132,"2023-08-19"
"59","Atompunk",2,"2023-08-19"
"60","Auroracore",NA,"2023-08-19"
"61","Australiana",5,"2023-08-19"
"62","Australian Outback",4,"2023-08-19"
"63","Autumn",8328,"2023-08-19"
"64","Autumn Academia",469,"2023-08-19"
"65","Avant Apocalypse",NA,"2023-08-19"
"66","Avant-garde",145,"2023-08-19"
"67","Aztec Empire",4,"2023-08-19"
"68","Babycore",5,"2023-08-19"
"69","Babygirl",23,"2023-08-19"
"70","Back-to-School",29,"2023-08-19"
"71","Baddie",539,"2023-08-19"
"72","Bakala",NA,"2023-08-19"
"73","Ballet Academia",23,"2023-08-19"
"74","Balletcore",82,"2023-08-19"
"75","Balkan Violence Tumblr",NA,"2023-08-19"
"76","Barbiecore",474,"2023-08-19"
"77","Bardcore",NA,"2023-08-19"
"78","Baroque",1269,"2023-08-19"
"79","Basic Girl",75,"2023-08-19"
"80","Bastardcore",NA,"2023-08-19"
"81","Bauhaus",2151,"2023-08-19"
"82","BDSM",112,"2023-08-19"
"83","Beach Bunny",15,"2023-08-19"
"84","Beach Day",1773,"2023-08-19"
"85","Beach Girl",2602,"2023-08-19"
"86","Beatnik",4,"2023-08-19"
"87","Belgian Popcorn",NA,"2023-08-19"
"88","Biker",646,"2023-08-19"
"89","Bimbocore",12,"2023-08-19"
"90","Biopunk",1,"2023-08-19"
"91","Bizarro Fiction",NA,"2023-08-19"
"92","Black-Holed Meme",NA,"2023-08-19"
"93","Black Metal",3864,"2023-08-19"
"94","Bleak Crush",NA,"2023-08-19"
"95","Blokecore",NA,"2023-08-19"
"96","Blokette",NA,"2023-08-19"
"97","Bloomcore",65,"2023-08-19"
"98","Blue Night",1856,"2023-08-19"
"99","B-Movie Horror",2,"2023-08-19"
"100","Bodikon",NA,"2023-08-19"
