"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-05-20"
"2","80s Heartthrob",NA,"2023-05-20"
"3","2-Tone",8,"2023-05-20"
"4","2000s Autumn",1,"2023-05-20"
"5","2010s Internet",NA,"2023-05-20"
"6","2014-era tumblr",NA,"2023-05-20"
"7","2014 Girly Tumblr",NA,"2023-05-20"
"8","2020 Alt",154,"2023-05-20"
"9","2K1",NA,"2023-05-20"
"10","2K7",NA,"2023-05-20"
"11","80s Ballroom",NA,"2023-05-20"
"12","Abstract Tech",1171,"2023-05-20"
"13","Acid Pixie",NA,"2023-05-20"
"14","Acidwave",NA,"2023-05-20"
"15","Acubi",3,"2023-05-20"
"16","Adventurecore",16,"2023-05-20"
"17","Adventure Pulp",1,"2023-05-20"
"18","Aetherpunk",NA,"2023-05-20"
"19","Afrofuturism",4,"2023-05-20"
"20","Afro-Victorian",NA,"2023-05-20"
"21","After Hours",102,"2023-05-20"
"22","Agropeople",NA,"2023-05-20"
"23","Ah Beng",NA,"2023-05-20"
"24","Alien",765,"2023-05-20"
"25","Alternative",1619,"2023-05-20"
"26","Americana",172,"2023-05-20"
"27","American Pioneers",NA,"2023-05-20"
"28","American Revolution",3,"2023-05-20"
"29","American Thanksgiving",75,"2023-05-20"
"30","American Tourist Traps",NA,"2023-05-20"
"31","Analog Horror",NA,"2023-05-20"
"32","Ancient Egypt",181,"2023-05-20"
"33","Androgynous",27,"2023-05-20"
"34","Angelcore",170,"2023-05-20"
"35","Anglocore",NA,"2023-05-20"
"36","Anglo Gothic",NA,"2023-05-20"
"37","Angura",NA,"2023-05-20"
"38","Animecore",25,"2023-05-20"
"39","Anoncore",NA,"2023-05-20"
"40","Anti-Fashion",NA,"2023-05-20"
"41","Antique Grunge",47,"2023-05-20"
"42","Arcade",332,"2023-05-20"
"43","Arcadecore",NA,"2023-05-20"
"44","Art Academia",10394,"2023-05-20"
"45","Artcore",4,"2023-05-20"
"46","Art Deco",28172,"2023-05-20"
"47","Art Hoe",93,"2023-05-20"
"48","Art Nouveau",3691,"2023-05-20"
"49","Artificial Nature",6,"2023-05-20"
"50","Arts and Crafts Movement",68,"2023-05-20"
"51","Asian Baby Girl",8,"2023-05-20"
"52","Athlete",91,"2023-05-20"
"53","Atompunk",2,"2023-05-20"
"54","Auroracore",NA,"2023-05-20"
"55","Australiana",5,"2023-05-20"
"56","Australian Outback",3,"2023-05-20"
"57","Autumn",5469,"2023-05-20"
"58","Autumn Academia",304,"2023-05-20"
"59","Avant Apocalypse",NA,"2023-05-20"
"60","Avant-garde",91,"2023-05-20"
"61","Babycore",2,"2023-05-20"
"62","Babygirl",24,"2023-05-20"
"63","Back-to-School",11,"2023-05-20"
"64","Baddie",507,"2023-05-20"
"65","Ballet Academia",19,"2023-05-20"
"66","Balletcore",57,"2023-05-20"
"67","Baltic Violence Tumblr",NA,"2023-05-20"
"68","Barbiecore",124,"2023-05-20"
"69","Bardcore",NA,"2023-05-20"
"70","Baroque",859,"2023-05-20"
"71","Bastardcore",NA,"2023-05-20"
"72","Bauhaus",1907,"2023-05-20"
"73","BDSM",132,"2023-05-20"
"74","Beach Bunny",16,"2023-05-20"
"75","Beach Day",1488,"2023-05-20"
"76","Beach Girl",1557,"2023-05-20"
"77","Beatnik",2,"2023-05-20"
"78","Biker",352,"2023-05-20"
"79","Bimbocore",12,"2023-05-20"
"80","Biopunk",2,"2023-05-20"
"81","Bizarro Fiction",NA,"2023-05-20"
"82","Black Metal",2774,"2023-05-20"
"83","Blokecore",NA,"2023-05-20"
"84","Blokette",NA,"2023-05-20"
"85","Bloomcore",59,"2023-05-20"
"86","Blue Night",1544,"2023-05-20"
"87","Bodikon",NA,"2023-05-20"
"88","Bohemian",41505,"2023-05-20"
"89","Bombacore",NA,"2023-05-20"
"90","Bookstore Girl",9,"2023-05-20"
"91","Bosozoku",4,"2023-05-20"
"92","Boujee",1014,"2023-05-20"
"93","Breakcore",1,"2023-05-20"
"94","Brazilian Pop Bar",1,"2023-05-20"
"95","Brazorian Gothic",NA,"2023-05-20"
"96","Britpop",50,"2023-05-20"
"97","Bro",101,"2023-05-20"
"98","Bro Hoe",1,"2023-05-20"
"99","Bronzepunk",NA,"2023-05-20"
"100","Bubble Bujo",5,"2023-05-20"
