"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-04-07"
"2","2-Tone",8,"2023-04-07"
"3","2000s Autumn",2,"2023-04-07"
"4","2014-era tumblr",NA,"2023-04-07"
"5","2014 Girly Tumblr",NA,"2023-04-07"
"6","2020 Alt",123,"2023-04-07"
"7","2K Animecore",7,"2023-04-07"
"8","2K1",NA,"2023-04-07"
"9","2K7",NA,"2023-04-07"
"10","80s Ballroom",NA,"2023-04-07"
"11","Abstract Tech",597,"2023-04-07"
"12","Acid Pixie",NA,"2023-04-07"
"13","Acidwave",NA,"2023-04-07"
"14","Acubi",4,"2023-04-07"
"15","Adventurecore",13,"2023-04-07"
"16","Adventure Pulp",NA,"2023-04-07"
"17","Aetherpunk",NA,"2023-04-07"
"18","Afrofuturism",2,"2023-04-07"
"19","Afro-Victorian",NA,"2023-04-07"
"20","After Hours",106,"2023-04-07"
"21","Agropeople",NA,"2023-04-07"
"22","Ah Beng",NA,"2023-04-07"
"23","Alien",653,"2023-04-07"
"24","Alternative",1623,"2023-04-07"
"25","Americana",177,"2023-04-07"
"26","American Pioneers",NA,"2023-04-07"
"27","American Revolution",3,"2023-04-07"
"28","American Thanksgiving",74,"2023-04-07"
"29","American Tourist Traps",NA,"2023-04-07"
"30","Analog Horror",NA,"2023-04-07"
"31","Ancient Egypt",199,"2023-04-07"
"32","Androgynous",18,"2023-04-07"
"33","Angelcore",144,"2023-04-07"
"34","Anglocore",NA,"2023-04-07"
"35","Anglo Gothic",NA,"2023-04-07"
"36","Angura",NA,"2023-04-07"
"37","Animecore",15,"2023-04-07"
"38","Anti-Fashion",NA,"2023-04-07"
"39","Antique Grunge",42,"2023-04-07"
"40","Arcade",284,"2023-04-07"
"41","Arcadecore",NA,"2023-04-07"
"42","Art Academia",8276,"2023-04-07"
"43","Art Deco",27438,"2023-04-07"
"44","Art Hoe",75,"2023-04-07"
"45","Art Nouveau",3454,"2023-04-07"
"46","Arts and Crafts Movement",72,"2023-04-07"
"47","Asian Baby Girl",8,"2023-04-07"
"48","Athlete",NA,"2023-04-07"
"49","Atompunk",2,"2023-04-07"
"50","Auroracore",NA,"2023-04-07"
"51","Australiana",4,"2023-04-07"
"52","Australian Outback",5,"2023-04-07"
"53","Autumn",4107,"2023-04-07"
"54","Autumn Academia",232,"2023-04-07"
"55","Avant Apocalypse",NA,"2023-04-07"
"56","Avant-garde",125,"2023-04-07"
"57","Babycore",3,"2023-04-07"
"58","Babygirl",18,"2023-04-07"
"59","Back-to-School",9,"2023-04-07"
"60","Baddie",419,"2023-04-07"
"61","Ballet Academia",12,"2023-04-07"
"62","Balletcore",57,"2023-04-07"
"63","Baltic Violence Tumblr",NA,"2023-04-07"
"64","Barbiecore",95,"2023-04-07"
"65","Bardcore",1,"2023-04-07"
"66","Baroque",691,"2023-04-07"
"67","Bastardcore",NA,"2023-04-07"
"68","Bauhaus",1737,"2023-04-07"
"69","BDSM",123,"2023-04-07"
"70","Beach Bunny",15,"2023-04-07"
"71","Beach Day",1165,"2023-04-07"
"72","Beatnik",2,"2023-04-07"
"73","Biker",234,"2023-04-07"
"74","Bimbocore",4,"2023-04-07"
"75","Biopunk",NA,"2023-04-07"
"76","Bizarro Fiction",NA,"2023-04-07"
"77","Black-Holed Meme",NA,"2023-04-07"
"78","Bloomcore",46,"2023-04-07"
"79","Bodikon",NA,"2023-04-07"
"80","Bohemian",38124,"2023-04-07"
"81","Bombacore",NA,"2023-04-07"
"82","Bookstore Girl",11,"2023-04-07"
"83","Bosozoku",4,"2023-04-07"
"84","Boujee",1021,"2023-04-07"
"85","Breakcore",1,"2023-04-07"
"86","Britpop",49,"2023-04-07"
"87","Bro",65,"2023-04-07"
"88","Bronzepunk",NA,"2023-04-07"
"89","Bubble Bujo",3,"2023-04-07"
"90","Bubble Goth",13,"2023-04-07"
"91","Bubblegum Bitch",3,"2023-04-07"
"92","Bubblegum Witch",8,"2023-04-07"
"93","Cabincore",85,"2023-04-07"
"94","Cagole",NA,"2023-04-07"
"95","Camp",731,"2023-04-07"
"96","Campcore",NA,"2023-04-07"
"97","Cargopunk",NA,"2023-04-07"
"98","Carnivalcore",1,"2023-04-07"
"99","Cartelcore",NA,"2023-04-07"
"100","Cartooncore",1,"2023-04-07"
