"","aesthetic","etsy_results","date"
"1","80s heart-throb",NA,"2023-06-23"
"2","1950s Suburbia",NA,"2023-06-23"
"3","2000s Autumn",2,"2023-06-23"
"4","2010s Internet",NA,"2023-06-23"
"5","2014 Tumblr",5,"2023-06-23"
"6","2014 Girly",1,"2023-06-23"
"7","2020 Alt",149,"2023-06-23"
"8","2K1",NA,"2023-06-23"
"9","2K7",NA,"2023-06-23"
"10","2 Tone",700,"2023-06-23"
"11","80s Ballroom",NA,"2023-06-23"
"12","Abstract Tech",1117,"2023-06-23"
"13","Acid Pixie",NA,"2023-06-23"
"14","Acidwave",NA,"2023-06-23"
"15","Acubi",23,"2023-06-23"
"16","Adventure Pulp",1,"2023-06-23"
"17","Adventurecore",13,"2023-06-23"
"18","Aetherpunk",NA,"2023-06-23"
"19","Afro-Victorian",NA,"2023-06-23"
"20","Afrofuturism",8,"2023-06-23"
"21","After Hours",96,"2023-06-23"
"22","Agropeople",NA,"2023-06-23"
"23","Ah Beng",NA,"2023-06-23"
"24","Alien",779,"2023-06-23"
"25","Alternative",1747,"2023-06-23"
"26","Amateur Photography",NA,"2023-06-23"
"27","American Pioneers",NA,"2023-06-23"
"28","American Revolution",3,"2023-06-23"
"29","American Thanksgiving",72,"2023-06-23"
"30","American Tourist Traps",NA,"2023-06-23"
"31","Americana",185,"2023-06-23"
"32","Analog Horror",NA,"2023-06-23"
"33","Ancient Egypt",193,"2023-06-23"
"34","Androgynous",28,"2023-06-23"
"35","Angelcore",166,"2023-06-23"
"36","Anglo Gothic",NA,"2023-06-23"
"37","Anglocore",NA,"2023-06-23"
"38","Angura",NA,"2023-06-23"
"39","Animecore",18,"2023-06-23"
"40","Anoncore",NA,"2023-06-23"
"41","Anti-Fashion",NA,"2023-06-23"
"42","Antique Grunge",53,"2023-06-23"
"43","Arabfunny",NA,"2023-06-23"
"44","Arcade",356,"2023-06-23"
"45","Arcadecore",NA,"2023-06-23"
"46","Art Academia",11228,"2023-06-23"
"47","Art Deco",26517,"2023-06-23"
"48","Art Hoe",114,"2023-06-23"
"49","Art Nouveau",4017,"2023-06-23"
"50","Artcore",4,"2023-06-23"
"51","Artificial Nature",7,"2023-06-23"
"52","Arts and Crafts Movement",62,"2023-06-23"
"53","Asian Baby Girl",11,"2023-06-23"
"54","Athlete",90,"2023-06-23"
"55","Atompunk",3,"2023-06-23"
"56","Auroracore",NA,"2023-06-23"
"57","Australian Outback",4,"2023-06-23"
"58","Australiana",4,"2023-06-23"
"59","Autumn",5560,"2023-06-23"
"60","Autumn Academia",297,"2023-06-23"
"61","Avant-garde",111,"2023-06-23"
"62","Avant Apocalypse",NA,"2023-06-23"
"63","B-Movie Horror",3,"2023-06-23"
"64","BDSM",129,"2023-06-23"
"65","Babycore",4,"2023-06-23"
"66","Babygirl",21,"2023-06-23"
"67","Back-to-School",18,"2023-06-23"
"68","Baddie",514,"2023-06-23"
"69","Baidexweb",NA,"2023-06-23"
"70","Bakala",NA,"2023-06-23"
"71","Ballet Academia",23,"2023-06-23"
"72","Balletcore",54,"2023-06-23"
"73","Baltic Violence Tumblr",NA,"2023-06-23"
"74","Barbiecore",132,"2023-06-23"
"75","Bardcore",NA,"2023-06-23"
"76","Baroque",871,"2023-06-23"
"77","Bastardcore",NA,"2023-06-23"
"78","Bauhaus",2054,"2023-06-23"
"79","Beach Bunny",16,"2023-06-23"
"80","Beach Day",1748,"2023-06-23"
"81","Beach girl",1897,"2023-06-23"
"82","Beatnik",3,"2023-06-23"
"83","Biker",645,"2023-06-23"
"84","Bimbocore",12,"2023-06-23"
"85","Biopunk",2,"2023-06-23"
"86","Bizarro Fiction",NA,"2023-06-23"
"87","Black-Holed Meme",NA,"2023-06-23"
"88","Black Metal",2623,"2023-06-23"
"89","Bleak Crush",NA,"2023-06-23"
"90","Blokecore",NA,"2023-06-23"
"91","Blokette",NA,"2023-06-23"
"92","Bloomcore",62,"2023-06-23"
"93","Blue Night",1345,"2023-06-23"
"94","Bodikon",NA,"2023-06-23"
"95","Bohemian",42272,"2023-06-23"
"96","Bombacore",NA,"2023-06-23"
"97","Bookstore Girl",11,"2023-06-23"
"98","Bosozoku",4,"2023-06-23"
"99","Boujee",1057,"2023-06-23"
"100","Boy Next Door",NA,"2023-06-23"
