"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-04-29"
"2","80s Heartthrob",NA,"2023-04-29"
"3","2-Tone",8,"2023-04-29"
"4","2000s Autumn",2,"2023-04-29"
"5","2014-era tumblr",NA,"2023-04-29"
"6","2014 Girly Tumblr",NA,"2023-04-29"
"7","2020 Alt",150,"2023-04-29"
"8","2K Animecore",10,"2023-04-29"
"9","2K1",NA,"2023-04-29"
"10","2K7",NA,"2023-04-29"
"11","80s Ballroom",NA,"2023-04-29"
"12","Abstract Tech",1206,"2023-04-29"
"13","Acid Pixie",NA,"2023-04-29"
"14","Acidwave",NA,"2023-04-29"
"15","Acubi",5,"2023-04-29"
"16","Adventurecore",15,"2023-04-29"
"17","Adventure Pulp",NA,"2023-04-29"
"18","Aetherpunk",NA,"2023-04-29"
"19","Afrofuturism",3,"2023-04-29"
"20","Afro-Victorian",NA,"2023-04-29"
"21","After Hours",94,"2023-04-29"
"22","Agropeople",NA,"2023-04-29"
"23","Ah Beng",NA,"2023-04-29"
"24","Alien",771,"2023-04-29"
"25","Alternative",1662,"2023-04-29"
"26","Americana",159,"2023-04-29"
"27","American Pioneers",NA,"2023-04-29"
"28","American Revolution",3,"2023-04-29"
"29","American Thanksgiving",72,"2023-04-29"
"30","American Tourist Traps",NA,"2023-04-29"
"31","Analog Horror",NA,"2023-04-29"
"32","Ancient Egypt",236,"2023-04-29"
"33","Androgynous",26,"2023-04-29"
"34","Angelcore",156,"2023-04-29"
"35","Anglocore",NA,"2023-04-29"
"36","Anglo Gothic",NA,"2023-04-29"
"37","Angura",NA,"2023-04-29"
"38","Animecore",19,"2023-04-29"
"39","Anoncore",NA,"2023-04-29"
"40","Anti-Fashion",NA,"2023-04-29"
"41","Antique Grunge",46,"2023-04-29"
"42","Arcade",317,"2023-04-29"
"43","Arcadecore",NA,"2023-04-29"
"44","Art Academia",9654,"2023-04-29"
"45","Art Deco",27618,"2023-04-29"
"46","Art Hoe",80,"2023-04-29"
"47","Art Nouveau",3602,"2023-04-29"
"48","Artificial Nature",8,"2023-04-29"
"49","Arts and Crafts Movement",69,"2023-04-29"
"50","Asian Baby Girl",8,"2023-04-29"
"51","Athlete",91,"2023-04-29"
"52","Atompunk",1,"2023-04-29"
"53","Auroracore",NA,"2023-04-29"
"54","Australiana",5,"2023-04-29"
"55","Australian Outback",5,"2023-04-29"
"56","Autumn",5403,"2023-04-29"
"57","Autumn Academia",305,"2023-04-29"
"58","Avant Apocalypse",NA,"2023-04-29"
"59","Avant-garde",124,"2023-04-29"
"60","Babycore",4,"2023-04-29"
"61","Babygirl",22,"2023-04-29"
"62","Back-to-School",12,"2023-04-29"
"63","Baddie",487,"2023-04-29"
"64","Ballet Academia",14,"2023-04-29"
"65","Balletcore",64,"2023-04-29"
"66","Baltic Violence Tumblr",NA,"2023-04-29"
"67","Barbiecore",118,"2023-04-29"
"68","Bardcore",1,"2023-04-29"
"69","Baroque",809,"2023-04-29"
"70","Bastardcore",NA,"2023-04-29"
"71","Bauhaus",1775,"2023-04-29"
"72","BDSM",159,"2023-04-29"
"73","Beach Bunny",13,"2023-04-29"
"74","Beach Day",1392,"2023-04-29"
"75","Beatnik",1,"2023-04-29"
"76","Biker",280,"2023-04-29"
"77","Bimbocore",12,"2023-04-29"
"78","Biopunk",1,"2023-04-29"
"79","Bizarro Fiction",NA,"2023-04-29"
"80","Blokecore",NA,"2023-04-29"
"81","Blokette",NA,"2023-04-29"
"82","Bloomcore",52,"2023-04-29"
"83","Blue Night",1374,"2023-04-29"
"84","Bodikon",NA,"2023-04-29"
"85","Bohemian",40004,"2023-04-29"
"86","Bombacore",NA,"2023-04-29"
"87","Bookstore Girl",12,"2023-04-29"
"88","Bosozoku",4,"2023-04-29"
"89","Boujee",978,"2023-04-29"
"90","Breakcore",1,"2023-04-29"
"91","Britpop",49,"2023-04-29"
"92","Bro",113,"2023-04-29"
"93","Bronzepunk",NA,"2023-04-29"
"94","Bubble Bujo",9,"2023-04-29"
"95","Bubble Goth",22,"2023-04-29"
"96","Bubblegum Bitch",3,"2023-04-29"
"97","Bubblegum Witch",10,"2023-04-29"
"98","Busukawaii",NA,"2023-04-29"
"99","Cabincore",132,"2023-04-29"
"100","Cagole",NA,"2023-04-29"
