"","aesthetic","depop_results","date"
"1","'70s Disco",3,"2022-12-20"
"2","2-Tone",315,"2022-12-20"
"3","1950's Suburbia",NA,"2022-12-20"
"4","2000's Autumn",2,"2022-12-20"
"5","2014 Girly Tumblr",NA,"2022-12-20"
"6","2K Animecore",NA,"2022-12-20"
"7","Abstract Tech",NA,"2022-12-20"
"8","Acid Pixie",NA,"2022-12-20"
"9","Acidwave",3,"2022-12-20"
"10","Acubi",61,"2022-12-20"
"11","Adventure Pulp",NA,"2022-12-20"
"12","Adventurecore",33,"2022-12-20"
"13","Aetherpunk",NA,"2022-12-20"
"14","Afrofuturism",NA,"2022-12-20"
"15","Afro-Victorian",NA,"2022-12-20"
"16","After Hours",264,"2022-12-20"
"17","Agropeople",NA,"2022-12-20"
"18","Alien",494,"2022-12-20"
"19","Alternative",8764,"2022-12-20"
"20","Americana",10,"2022-12-20"
"21","Analog Horror",NA,"2022-12-20"
"22","American Pioneers",NA,"2022-12-20"
"23","American Revolution",NA,"2022-12-20"
"24","American Thanksgiving",NA,"2022-12-20"
"25","American Tourist Traps",NA,"2022-12-20"
"26","Ancient Egypt",22,"2022-12-20"
"27","Androgynous",215,"2022-12-20"
"28","Anemoiacore",NA,"2022-12-20"
"29","Angelcore",1108,"2022-12-20"
"30","Anglocore",994,"2022-12-20"
"31","Anglo Gothic",NA,"2022-12-20"
"32","Angura Kei",NA,"2022-12-20"
"33","Animecore",NA,"2022-12-20"
"34","Antique Grunge",NA,"2022-12-20"
"35","Anti-Fashion",30,"2022-12-20"
"36","Arcade",NA,"2022-12-20"
"37","Arcadecore",NA,"2022-12-20"
"38","Art Academia",NA,"2022-12-20"
"39","Arts and Crafts Movement",NA,"2022-12-20"
"40","Art Deco",NA,"2022-12-20"
"41","Art Hoe",NA,"2022-12-20"
"42","Art Nouveau",NA,"2022-12-20"
"43","Asian Baby Girl",NA,"2022-12-20"
"44","Athlete",256,"2022-12-20"
"45","Atompunk",NA,"2022-12-20"
"46","Auroracore",4,"2022-12-20"
"47","Autumn Academia",NA,"2022-12-20"
"48","Autumn",2,"2022-12-20"
"49","Avant Apocalypse",NA,"2022-12-20"
"50","Avant-garde",1528,"2022-12-20"
"51","Babycore",192,"2022-12-20"
"52","Babygirl",4457,"2022-12-20"
"53","Back-to-School",913,"2022-12-20"
"54","Baddie",4888,"2022-12-20"
"55","Ballet Academia",NA,"2022-12-20"
"56","Baltic Violence Tumblr",NA,"2022-12-20"
"57","Barbiecore",258,"2022-12-20"
"58","Bardcore",1,"2022-12-20"
"59","Baroque",285,"2022-12-20"
"60","Bastardcore",1,"2022-12-20"
"61","Bauhaus",10,"2022-12-20"
"62","BDSM",76,"2022-12-20"
"63","Beach Bunny",NA,"2022-12-20"
"64","Beach Day",NA,"2022-12-20"
"65","Beatnik",21,"2022-12-20"
"66","Biker",1971,"2022-12-20"
"67","Bimbocore",193,"2022-12-20"
"68","Biohazard",7,"2022-12-20"
"69","Biopunk",114,"2022-12-20"
"70","Bizarro Fiction",NA,"2022-12-20"
"71","Black-Holed Meme",NA,"2022-12-20"
"72","Bloomcore",101,"2022-12-20"
"73","Bodikon",3,"2022-12-20"
"74","Bohemian",7428,"2022-12-20"
"75","Bombacore",108,"2022-12-20"
"76","Bookstore Girl",NA,"2022-12-20"
"77","Bosozoku",1,"2022-12-20"
"78","Boujee",351,"2022-12-20"
"79","Breakcore",3,"2022-12-20"
"80","Britpop",66,"2022-12-20"
"81","Brocore",NA,"2022-12-20"
"82","Bronzepunk",1,"2022-12-20"
"83","Bunni Frog",NA,"2022-12-20"
"84","Bubble Bujo",NA,"2022-12-20"
"85","Bubble Goth",NA,"2022-12-20"
"86","Bubblegum Bitch",3,"2022-12-20"
"87","Bubblegum Witch",NA,"2022-12-20"
