"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-05-21"
"2","80s Heartthrob",NA,"2023-05-21"
"3","2-Tone",8,"2023-05-21"
"4","2000s Autumn",1,"2023-05-21"
"5","2010s Internet",NA,"2023-05-21"
"6","2014-era tumblr",NA,"2023-05-21"
"7","2014 Girly Tumblr",NA,"2023-05-21"
"8","2020 Alt",155,"2023-05-21"
"9","2K1",NA,"2023-05-21"
"10","2K7",NA,"2023-05-21"
"11","80s Ballroom",NA,"2023-05-21"
"12","Abstract Tech",1172,"2023-05-21"
"13","Acid Pixie",NA,"2023-05-21"
"14","Acidwave",NA,"2023-05-21"
"15","Acubi",3,"2023-05-21"
"16","Adventurecore",16,"2023-05-21"
"17","Adventure Pulp",1,"2023-05-21"
"18","Aetherpunk",NA,"2023-05-21"
"19","Afrofuturism",4,"2023-05-21"
"20","Afro-Victorian",NA,"2023-05-21"
"21","After Hours",101,"2023-05-21"
"22","Agropeople",NA,"2023-05-21"
"23","Ah Beng",NA,"2023-05-21"
"24","Alien",767,"2023-05-21"
"25","Alternative",1617,"2023-05-21"
"26","Americana",175,"2023-05-21"
"27","American Pioneers",NA,"2023-05-21"
"28","American Revolution",3,"2023-05-21"
"29","American Thanksgiving",75,"2023-05-21"
"30","American Tourist Traps",NA,"2023-05-21"
"31","Analog Horror",NA,"2023-05-21"
"32","Ancient Egypt",182,"2023-05-21"
"33","Androgynous",27,"2023-05-21"
"34","Angelcore",170,"2023-05-21"
"35","Anglocore",NA,"2023-05-21"
"36","Anglo Gothic",NA,"2023-05-21"
"37","Angura",NA,"2023-05-21"
"38","Animecore",24,"2023-05-21"
"39","Anoncore",NA,"2023-05-21"
"40","Anti-Fashion",NA,"2023-05-21"
"41","Antique Grunge",47,"2023-05-21"
"42","Arcade",335,"2023-05-21"
"43","Arcadecore",NA,"2023-05-21"
"44","Art Academia",10400,"2023-05-21"
"45","Artcore",4,"2023-05-21"
"46","Art Deco",28202,"2023-05-21"
"47","Art Hoe",96,"2023-05-21"
"48","Art Nouveau",3690,"2023-05-21"
"49","Artificial Nature",6,"2023-05-21"
"50","Arts and Crafts Movement",66,"2023-05-21"
"51","Asian Baby Girl",8,"2023-05-21"
"52","Athlete",91,"2023-05-21"
"53","Atompunk",2,"2023-05-21"
"54","Auroracore",NA,"2023-05-21"
"55","Australiana",5,"2023-05-21"
"56","Australian Outback",4,"2023-05-21"
"57","Autumn",5482,"2023-05-21"
"58","Autumn Academia",300,"2023-05-21"
"59","Avant Apocalypse",NA,"2023-05-21"
"60","Avant-garde",117,"2023-05-21"
"61","Babycore",2,"2023-05-21"
"62","Babygirl",24,"2023-05-21"
"63","Back-to-School",11,"2023-05-21"
"64","Baddie",507,"2023-05-21"
"65","Ballet Academia",19,"2023-05-21"
"66","Balletcore",56,"2023-05-21"
"67","Baltic Violence Tumblr",NA,"2023-05-21"
"68","Barbiecore",124,"2023-05-21"
"69","Bardcore",NA,"2023-05-21"
"70","Baroque",838,"2023-05-21"
"71","Bastardcore",NA,"2023-05-21"
"72","Bauhaus",1927,"2023-05-21"
"73","BDSM",132,"2023-05-21"
"74","Beach Bunny",16,"2023-05-21"
"75","Beach Day",1497,"2023-05-21"
"76","Beach Girl",1583,"2023-05-21"
"77","Beatnik",2,"2023-05-21"
"78","Biker",354,"2023-05-21"
"79","Bimbocore",12,"2023-05-21"
"80","Biopunk",2,"2023-05-21"
"81","Bizarro Fiction",NA,"2023-05-21"
"82","Black Metal",2787,"2023-05-21"
"83","Blokecore",NA,"2023-05-21"
"84","Blokette",NA,"2023-05-21"
"85","Bloomcore",57,"2023-05-21"
"86","Blue Night",1544,"2023-05-21"
"87","Bodikon",NA,"2023-05-21"
"88","Bohemian",41526,"2023-05-21"
"89","Bombacore",NA,"2023-05-21"
"90","Bookstore Girl",9,"2023-05-21"
"91","Bosozoku",4,"2023-05-21"
"92","Boujee",1012,"2023-05-21"
"93","Breakcore",1,"2023-05-21"
"94","Brazilian Pop Bar",1,"2023-05-21"
"95","Britpop",50,"2023-05-21"
"96","Bro",101,"2023-05-21"
"97","Bro Hoe",1,"2023-05-21"
"98","Bronzepunk",NA,"2023-05-21"
"99","Bubble Bujo",6,"2023-05-21"
"100","Bubble Goth",21,"2023-05-21"
