"","aesthetic","depop_results","date"
"1","1950s Suburbia",NA,"2023-04-08"
"2","2-Tone",NA,"2023-04-08"
"3","2000s Autumn",NA,"2023-04-08"
"4","2014-era tumblr",NA,"2023-04-08"
"5","2014 Girly Tumblr",NA,"2023-04-08"
"6","2020 Alt",NA,"2023-04-08"
"7","2K Animecore",NA,"2023-04-08"
"8","2K1",NA,"2023-04-08"
"9","2K7",NA,"2023-04-08"
"10","80s Ballroom",NA,"2023-04-08"
"11","Abstract Tech",NA,"2023-04-08"
"12","Acid Pixie",NA,"2023-04-08"
"13","Acidwave",NA,"2023-04-08"
"14","Acubi",NA,"2023-04-08"
"15","Adventurecore",NA,"2023-04-08"
"16","Adventure Pulp",NA,"2023-04-08"
"17","Aetherpunk",NA,"2023-04-08"
"18","Afrofuturism",NA,"2023-04-08"
"19","Afro-Victorian",NA,"2023-04-08"
"20","After Hours",NA,"2023-04-08"
"21","Agropeople",NA,"2023-04-08"
"22","Ah Beng",NA,"2023-04-08"
"23","Alien",NA,"2023-04-08"
"24","Alternative",NA,"2023-04-08"
"25","Americana",NA,"2023-04-08"
"26","American Pioneers",NA,"2023-04-08"
"27","American Revolution",NA,"2023-04-08"
"28","American Thanksgiving",NA,"2023-04-08"
"29","American Tourist Traps",NA,"2023-04-08"
"30","Analog Horror",NA,"2023-04-08"
"31","Ancient Egypt",NA,"2023-04-08"
"32","Androgynous",NA,"2023-04-08"
"33","Angelcore",NA,"2023-04-08"
"34","Anglocore",NA,"2023-04-08"
"35","Anglo Gothic",NA,"2023-04-08"
"36","Angura",NA,"2023-04-08"
"37","Animecore",NA,"2023-04-08"
"38","Anti-Fashion",NA,"2023-04-08"
"39","Antique Grunge",NA,"2023-04-08"
"40","Arcade",NA,"2023-04-08"
"41","Arcadecore",NA,"2023-04-08"
"42","Art Academia",NA,"2023-04-08"
"43","Art Deco",NA,"2023-04-08"
"44","Art Hoe",NA,"2023-04-08"
"45","Art Nouveau",NA,"2023-04-08"
"46","Arts and Crafts Movement",NA,"2023-04-08"
"47","Asian Baby Girl",NA,"2023-04-08"
"48","Athlete",NA,"2023-04-08"
"49","Atompunk",NA,"2023-04-08"
"50","Auroracore",NA,"2023-04-08"
"51","Australiana",NA,"2023-04-08"
"52","Australian Outback",NA,"2023-04-08"
"53","Autumn",NA,"2023-04-08"
"54","Autumn Academia",NA,"2023-04-08"
"55","Avant Apocalypse",NA,"2023-04-08"
"56","Avant-garde",NA,"2023-04-08"
"57","Babycore",NA,"2023-04-08"
"58","Babygirl",NA,"2023-04-08"
"59","Back-to-School",NA,"2023-04-08"
"60","Baddie",NA,"2023-04-08"
"61","Ballet Academia",NA,"2023-04-08"
"62","Balletcore",NA,"2023-04-08"
"63","Baltic Violence Tumblr",NA,"2023-04-08"
"64","Barbiecore",NA,"2023-04-08"
"65","Bardcore",NA,"2023-04-08"
"66","Baroque",NA,"2023-04-08"
"67","Bastardcore",NA,"2023-04-08"
"68","Bauhaus",NA,"2023-04-08"
"69","BDSM",NA,"2023-04-08"
"70","Beach Bunny",NA,"2023-04-08"
"71","Beach Day",NA,"2023-04-08"
"72","Beatnik",NA,"2023-04-08"
"73","Biker",NA,"2023-04-08"
"74","Bimbocore",NA,"2023-04-08"
"75","Biopunk",NA,"2023-04-08"
"76","Bizarro Fiction",NA,"2023-04-08"
"77","Black-Holed Meme",NA,"2023-04-08"
"78","Bloomcore",NA,"2023-04-08"
"79","Bodikon",NA,"2023-04-08"
"80","Bohemian",NA,"2023-04-08"
"81","Bombacore",NA,"2023-04-08"
"82","Bookstore Girl",NA,"2023-04-08"
"83","Bosozoku",NA,"2023-04-08"
"84","Boujee",NA,"2023-04-08"
"85","Breakcore",NA,"2023-04-08"
"86","Britpop",NA,"2023-04-08"
"87","Bro",NA,"2023-04-08"
"88","Bronzepunk",NA,"2023-04-08"
"89","Bubble Bujo",NA,"2023-04-08"
"90","Bubble Goth",NA,"2023-04-08"
"91","Bubblegum Bitch",NA,"2023-04-08"
"92","Bubblegum Witch",NA,"2023-04-08"
"93","Cabincore",NA,"2023-04-08"
"94","Cagole",NA,"2023-04-08"
"95","Camp",NA,"2023-04-08"
"96","Campcore",NA,"2023-04-08"
"97","Cargopunk",NA,"2023-04-08"
"98","Carnivalcore",NA,"2023-04-08"
"99","Cartelcore",NA,"2023-04-08"
"100","Cartooncore",NA,"2023-04-08"
"101","Casino",NA,"2023-04-08"
"102","Cassette Futurism",NA,"2023-04-08"
"103","Celtic",NA,"2023-04-08"
"104","Changelingcore",NA,"2023-04-08"
"105","Chaotic Academia",NA,"2023-04-08"
"106","Chav",NA,"2023-04-08"
"107","Cheiron Crush",NA,"2023-04-08"
"108","Cherry Emoji Twitter",NA,"2023-04-08"
"109","Chic Modernist",NA,"2023-04-08"
"110","Cholo",NA,"2023-04-08"
"111","Christcore",NA,"2023-04-08"
"112","Christian Girl Autumn",NA,"2023-04-08"
"113","Christmas",NA,"2023-04-08"
"114","Chunyu",NA,"2023-04-08"
"115","City Pop",NA,"2023-04-08"
"116","Classic Academia",NA,"2023-04-08"
"117","Classicism",NA,"2023-04-08"
"118","Classic Lolita",NA,"2023-04-08"
"119","Cleancore",NA,"2023-04-08"
"120","Clockpunk",NA,"2023-04-08"
"121","Clowncore",NA,"2023-04-08"
"122","Club",NA,"2023-04-08"
"123","Club Kids",NA,"2023-04-08"
"124","Coastal Grandmother",NA,"2023-04-08"
"125","Coffee House/Cafe",NA,"2023-04-08"
"126","Coffinwood",NA,"2023-04-08"
"127","Comfy/Cozy",NA,"2023-04-08"
"128","Common White Girl",NA,"2023-04-08"
"129","Concore",NA,"2023-04-08"
"130","Constructivism",NA,"2023-04-08"
"131","Corporate",NA,"2023-04-08"
"132","Corporate Memphis",NA,"2023-04-08"
"133","Corporate Punk",NA,"2023-04-08"
"134","Cottagecore",NA,"2023-04-08"
"135","Cottagegore",NA,"2023-04-08"
"136","Coquette",NA,"2023-04-08"
"137","Coquette Academia",NA,"2023-04-08"
"138","Country",NA,"2023-04-08"
"139","Cozy Childhood Hideaway",NA,"2023-04-08"
"140","C-Pop",NA,"2023-04-08"
"141","Crackhead",NA,"2023-04-08"
"142","Craftcore",NA,"2023-04-08"
"143","Cripplepunk",NA,"2023-04-08"
"144","Crowcore",NA,"2023-04-08"
"145","Crustpunk",NA,"2023-04-08"
"146","Cryptid Academia",NA,"2023-04-08"
"147","Cryptidcore",NA,"2023-04-08"
"148","Cubism",NA,"2023-04-08"
"149","Cuddle Party",NA,"2023-04-08"
"150","Cultcore",NA,"2023-04-08"
"151","Cult Party Kei",NA,"2023-04-08"
"152","Cutecore",NA,"2023-04-08"
"153","Cyberdelic",NA,"2023-04-08"
"154","Cyber Fairy Grunge",NA,"2023-04-08"
"155","Cyberghetto",NA,"2023-04-08"
"156","Cybergoth",NA,"2023-04-08"
"157","Cybergrunge",NA,"2023-04-08"
"158","CyberneticPunk",NA,"2023-04-08"
"159","Cyberparadism",NA,"2023-04-08"
"160","Cyberpop",NA,"2023-04-08"
"161","Cyberprep",NA,"2023-04-08"
"162","Cyberpunk",NA,"2023-04-08"
"163","Cyber Stylin’",NA,"2023-04-08"
"164","Danish Pastel",NA,"2023-04-08"
"165","Dark Academia",NA,"2023-04-08"
"166","Darkcore",NA,"2023-04-08"
"167","DarkErrorcore",NA,"2023-04-08"
"168","Darkest Academia",NA,"2023-04-08"
"169","Dark Fantasy",NA,"2023-04-08"
"170","Dark Naturalism",NA,"2023-04-08"
"171","Dark Nautical",NA,"2023-04-08"
"172","Dark Nymphet",NA,"2023-04-08"
"173","Dark Paradise",NA,"2023-04-08"
"174","Daydreampunk",NA,"2023-04-08"
"175","Dazecore",NA,"2023-04-08"
"176","Deathcore",NA,"2023-04-08"
"177","Deathrock",NA,"2023-04-08"
"178","Decopunk",NA,"2023-04-08"
"179","Decora",NA,"2023-04-08"
"180","Delicate Sweet",NA,"2023-04-08"
"181","Desertwave",NA,"2023-04-08"
"182","Desi Romantic Academia",NA,"2023-04-08"
"183","De Stijl",NA,"2023-04-08"
"184","Dethereal",NA,"2023-04-08"
"185","Devilcore",NA,"2023-04-08"
"186","Dieselpunk",NA,"2023-04-08"
"187","Diner",NA,"2023-04-08"
"188","Dionysism",NA,"2023-04-08"
"189","Disco",NA,"2023-04-08"
"190","Dollar store vernacular",NA,"2023-04-08"
"191","Dollette",NA,"2023-04-08"
"192","Dolly Kei",NA,"2023-04-08"
"193","Doodlecore",NA,"2023-04-08"
"194","Downtown Girl",NA,"2023-04-08"
"195","Dracopunk",NA,"2023-04-08"
"196","Dragoncore",NA,"2023-04-08"
"197","Drain",NA,"2023-04-08"
"198","Dreamcore",NA,"2023-04-08"
"199","Dreamy",NA,"2023-04-08"
"200","Drugcore",NA,"2023-04-08"
"201","Dual Kawaii",NA,"2023-04-08"
"202","Dullcore",NA,"2023-04-08"
"203","Dungeon Synth",NA,"2023-04-08"
"204","Earthcore",NA,"2023-04-08"
"205","E-Boy",NA,"2023-04-08"
"206","E-Girl",NA,"2023-04-08"
"207","ElectroPop 08",NA,"2023-04-08"
"208","Electro Swing",NA,"2023-04-08"
"209","Elizabethan England",NA,"2023-04-08"
"210","Emo",NA,"2023-04-08"
"211","English Major",NA,"2023-04-08"
"212","Equestrian",NA,"2023-04-08"
"213","Erokawa",NA,"2023-04-08"
"214","Eshay",NA,"2023-04-08"
"215","Ethereal",NA,"2023-04-08"
"216","Europunk",NA,"2023-04-08"
"217","Expressionism",NA,"2023-04-08"
"218","Fairy Academia",NA,"2023-04-08"
"219","Fairycore",NA,"2023-04-08"
"220","Fairy Grunge",NA,"2023-04-08"
"221","Fairy Kei",NA,"2023-04-08"
"222","Fairy Tale",NA,"2023-04-08"
"223","Fanfare",NA,"2023-04-08"
"224","Fantasy",NA,"2023-04-08"
"225","Fantasy Astronomy",NA,"2023-04-08"
"226","FantasY2K",NA,"2023-04-08"
"227","Farmers Daughter",NA,"2023-04-08"
"228","Fashwave",NA,"2023-04-08"
