"","aesthetic","depop_results","date"
"1","1950s Suburbia",NA,"2023-04-25"
"2","80s Heartthrob",NA,"2023-04-25"
"3","2-Tone",NA,"2023-04-25"
"4","2000s Autumn",NA,"2023-04-25"
"5","2014-era tumblr",NA,"2023-04-25"
"6","2014 Girly Tumblr",NA,"2023-04-25"
"7","2020 Alt",NA,"2023-04-25"
"8","2K Animecore",NA,"2023-04-25"
"9","2K1",NA,"2023-04-25"
"10","2K7",NA,"2023-04-25"
"11","80s Ballroom",NA,"2023-04-25"
"12","Abstract Tech",NA,"2023-04-25"
"13","Acid Pixie",NA,"2023-04-25"
"14","Acidwave",NA,"2023-04-25"
"15","Acubi",NA,"2023-04-25"
"16","Adventurecore",NA,"2023-04-25"
"17","Adventure Pulp",NA,"2023-04-25"
"18","Aetherpunk",NA,"2023-04-25"
"19","Afrofuturism",NA,"2023-04-25"
"20","Afro-Victorian",NA,"2023-04-25"
"21","After Hours",NA,"2023-04-25"
"22","Agropeople",NA,"2023-04-25"
"23","Ah Beng",NA,"2023-04-25"
"24","Alien",NA,"2023-04-25"
"25","Alternative",NA,"2023-04-25"
"26","Americana",NA,"2023-04-25"
"27","American Pioneers",NA,"2023-04-25"
"28","American Revolution",NA,"2023-04-25"
"29","American Thanksgiving",NA,"2023-04-25"
"30","American Tourist Traps",NA,"2023-04-25"
"31","Analog Horror",NA,"2023-04-25"
"32","Ancient Egypt",NA,"2023-04-25"
"33","Androgynous",NA,"2023-04-25"
"34","Angelcore",NA,"2023-04-25"
"35","Anglocore",NA,"2023-04-25"
"36","Anglo Gothic",NA,"2023-04-25"
"37","Angura",NA,"2023-04-25"
"38","Animecore",NA,"2023-04-25"
"39","Anoncore",NA,"2023-04-25"
"40","Anti-Fashion",NA,"2023-04-25"
"41","Antique Grunge",NA,"2023-04-25"
"42","Arcade",NA,"2023-04-25"
"43","Arcadecore",NA,"2023-04-25"
"44","Art Academia",NA,"2023-04-25"
"45","Art Deco",NA,"2023-04-25"
"46","Art Hoe",NA,"2023-04-25"
"47","Art Nouveau",NA,"2023-04-25"
"48","Artificial Nature",NA,"2023-04-25"
"49","Arts and Crafts Movement",NA,"2023-04-25"
"50","Asian Baby Girl",NA,"2023-04-25"
"51","Athlete",NA,"2023-04-25"
"52","Atompunk",NA,"2023-04-25"
"53","Auroracore",NA,"2023-04-25"
"54","Australiana",NA,"2023-04-25"
"55","Australian Outback",NA,"2023-04-25"
"56","Autumn",NA,"2023-04-25"
"57","Autumn Academia",NA,"2023-04-25"
"58","Avant Apocalypse",NA,"2023-04-25"
"59","Avant-garde",NA,"2023-04-25"
"60","Babycore",NA,"2023-04-25"
"61","Babygirl",NA,"2023-04-25"
