"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-03-30"
"2","2-Tone",8,"2023-03-30"
"3","2000s Autumn",1,"2023-03-30"
"4","2014-era tumblr",NA,"2023-03-30"
"5","2014 Girly Tumblr",NA,"2023-03-30"
"6","2020 Alt",120,"2023-03-30"
"7","2K Animecore",6,"2023-03-30"
"8","2K1",NA,"2023-03-30"
"9","2K7",NA,"2023-03-30"
"10","80s Ballroom",NA,"2023-03-30"
"11","Abstract Tech",571,"2023-03-30"
"12","Acid Pixie",NA,"2023-03-30"
"13","Acidwave",NA,"2023-03-30"
"14","Acubi",5,"2023-03-30"
"15","Adventurecore",14,"2023-03-30"
"16","Adventure Pulp",NA,"2023-03-30"
"17","Aetherpunk",NA,"2023-03-30"
"18","Afrofuturism",2,"2023-03-30"
"19","Afro-Victorian",NA,"2023-03-30"
"20","After Hours",113,"2023-03-30"
"21","Agropeople",NA,"2023-03-30"
"22","Ah Beng",NA,"2023-03-30"
"23","Alien",653,"2023-03-30"
"24","Alternative",1599,"2023-03-30"
"25","Americana",170,"2023-03-30"
"26","American Pioneers",NA,"2023-03-30"
"27","American Revolution",3,"2023-03-30"
"28","American Thanksgiving",71,"2023-03-30"
"29","American Tourist Traps",NA,"2023-03-30"
"30","Analog Horror",NA,"2023-03-30"
"31","Ancient Egypt",190,"2023-03-30"
"32","Androgynous",21,"2023-03-30"
"33","Angelcore",137,"2023-03-30"
"34","Anglocore",NA,"2023-03-30"
"35","Anglo Gothic",NA,"2023-03-30"
"36","Angura",NA,"2023-03-30"
"37","Animecore",14,"2023-03-30"
"38","Anti-Fashion",NA,"2023-03-30"
"39","Antique Grunge",46,"2023-03-30"
"40","Arcade",277,"2023-03-30"
"41","Arcadecore",NA,"2023-03-30"
"42","Art Academia",8000,"2023-03-30"
"43","Art Deco",26809,"2023-03-30"
"44","Art Hoe",72,"2023-03-30"
"45","Art Nouveau",3342,"2023-03-30"
"46","Arts and Crafts Movement",70,"2023-03-30"
"47","Asian Baby Girl",8,"2023-03-30"
"48","Athlete",81,"2023-03-30"
"49","Atompunk",2,"2023-03-30"
"50","Auroracore",NA,"2023-03-30"
"51","Australiana",3,"2023-03-30"
"52","Australian Outback",4,"2023-03-30"
"53","Autumn",4167,"2023-03-30"
"54","Autumn Academia",233,"2023-03-30"
"55","Avant Apocalypse",NA,"2023-03-30"
"56","Avant-garde",123,"2023-03-30"
"57","Babycore",3,"2023-03-30"
"58","Babygirl",17,"2023-03-30"
"59","Back-to-School",9,"2023-03-30"
"60","Baddie",422,"2023-03-30"
"61","Ballet Academia",12,"2023-03-30"
"62","Balletcore",57,"2023-03-30"
"63","Baltic Violence Tumblr",NA,"2023-03-30"
"64","Barbiecore",94,"2023-03-30"
"65","Bardcore",1,"2023-03-30"
"66","Baroque",684,"2023-03-30"
"67","Bastardcore",NA,"2023-03-30"
"68","Bauhaus",1802,"2023-03-30"
"69","BDSM",129,"2023-03-30"
"70","Beach Bunny",13,"2023-03-30"
"71","Beach Day",1109,"2023-03-30"
"72","Beatnik",2,"2023-03-30"
"73","Biker",230,"2023-03-30"
"74","Bimbocore",6,"2023-03-30"
"75","Biopunk",NA,"2023-03-30"
"76","Bizarro Fiction",NA,"2023-03-30"
"77","Black-Holed Meme",NA,"2023-03-30"
"78","Bloomcore",43,"2023-03-30"
"79","Bodikon",NA,"2023-03-30"
"80","Bohemian",37536,"2023-03-30"
"81","Bombacore",NA,"2023-03-30"
"82","Bookstore Girl",10,"2023-03-30"
"83","Bosozoku",4,"2023-03-30"
"84","Boujee",1004,"2023-03-30"
"85","Breakcore",1,"2023-03-30"
"86","Britpop",48,"2023-03-30"
"87","Bro",61,"2023-03-30"
"88","Bronzepunk",NA,"2023-03-30"
"89","Bubble Bujo",3,"2023-03-30"
"90","Bubble Goth",14,"2023-03-30"
"91","Bubblegum Bitch",3,"2023-03-30"
"92","Bubblegum Witch",8,"2023-03-30"
"93","Cabincore",84,"2023-03-30"
"94","Cagole",NA,"2023-03-30"
"95","Camp",731,"2023-03-30"
"96","Campcore",NA,"2023-03-30"
"97","Cargopunk",NA,"2023-03-30"
"98","Carnivalcore",1,"2023-03-30"
"99","Cartelcore",NA,"2023-03-30"
"100","Cartooncore",1,"2023-03-30"
