"","aesthetic","etsy_results","date"
"1","2000s Autumn",1,"2023-09-03"
"2","2010s Internet",NA,"2023-09-03"
"3","2014 Girly",1,"2023-09-03"
"4","2014 Tumblr",5,"2023-09-03"
"5","2020 Alt",1,"2023-09-03"
"6","2K1",NA,"2023-09-03"
"7","2K7",NA,"2023-09-03"
"8","2 Tone",751,"2023-09-03"
"9","50s Suburbia",NA,"2023-09-03"
"10","80s Ballroom",NA,"2023-09-03"
"11","80s Heartthrob",NA,"2023-09-03"
"12","Abstract Art",96896,"2023-09-03"
"13","Abstract Tech",1212,"2023-09-03"
"14","Acid Pixie",NA,"2023-09-03"
"15","Acidwave",NA,"2023-09-03"
"16","Acubi",11,"2023-09-03"
"17","Adventurecore",13,"2023-09-03"
"18","Adventure Pulp",NA,"2023-09-03"
"19","Aestheticism",564002,"2023-09-03"
"20","Aetherpunk",NA,"2023-09-03"
"21","Afrofuturism",6,"2023-09-03"
"22","Afropunk",NA,"2023-09-03"
"23","Afro-Victorian",NA,"2023-09-03"
"24","After Hours",92,"2023-09-03"
"25","Agropeople",NA,"2023-09-03"
"26","Ah Beng",NA,"2023-09-03"
"27","Alien",999,"2023-09-03"
"28","Alternative",1874,"2023-09-03"
"29","Amateur Photography",NA,"2023-09-03"
"30","Americana",301,"2023-09-03"
"31","American Pioneers",1,"2023-09-03"
"32","American Revolution",6,"2023-09-03"
"33","American Thanksgiving",97,"2023-09-03"
"34","American Tourist Traps",NA,"2023-09-03"
"35","Analog Horror",NA,"2023-09-03"
"36","Ancient Egypt",197,"2023-09-03"
"37","Androgynous",31,"2023-09-03"
"38","Angelcore",180,"2023-09-03"
"39","Anglocore",NA,"2023-09-03"
"40","Anglo Gothic",1,"2023-09-03"
"41","Angura",NA,"2023-09-03"
"42","Animecore",26,"2023-09-03"
"43","Anoncore",NA,"2023-09-03"
"44","Anti-Fashion",NA,"2023-09-03"
"45","Antique Grunge",81,"2023-09-03"
"46","Arabian Nights",12,"2023-09-03"
"47","Arcade",523,"2023-09-03"
"48","Arcadecore",NA,"2023-09-03"
"49","Aristocrat",12,"2023-09-03"
"50","Art Academia",16587,"2023-09-03"
"51","Artcore",4,"2023-09-03"
"52","Art Deco",40062,"2023-09-03"
"53","Art Hoe",113,"2023-09-03"
"54","Artificial Nature",20,"2023-09-03"
"55","Art Nouveau",5409,"2023-09-03"
"56","Arts and Crafts Movement",71,"2023-09-03"
"57","Asian Baby Girl",12,"2023-09-03"
"58","Athlete",114,"2023-09-03"
"59","Atompunk",2,"2023-09-03"
"60","Auroracore",NA,"2023-09-03"
"61","Australiana",8,"2023-09-03"
"62","Australian Outback",7,"2023-09-03"
"63","Autumn",10174,"2023-09-03"
"64","Autumn Academia",598,"2023-09-03"
"65","Avant Apocalypse",NA,"2023-09-03"
"66","Avant-garde",161,"2023-09-03"
"67","Babycore",6,"2023-09-03"
"68","Babygirl",26,"2023-09-03"
"69","Back-to-School",45,"2023-09-03"
"70","Baddie",551,"2023-09-03"
"71","Bakala",NA,"2023-09-03"
"72","Ballet Academia",28,"2023-09-03"
"73","Balletcore",93,"2023-09-03"
"74","Balkan Violence Tumblr",NA,"2023-09-03"
"75","Barbiecore",534,"2023-09-03"
"76","Bardcore",NA,"2023-09-03"
"77","Baroque",1350,"2023-09-03"
"78","Basic Girl",72,"2023-09-03"
"79","Bastardcore",NA,"2023-09-03"
"80","Bauhaus",2354,"2023-09-03"
"81","BDSM",133,"2023-09-03"
"82","Beach Bunny",18,"2023-09-03"
"83","Beach Day",1743,"2023-09-03"
"84","Beach Girl",2807,"2023-09-03"
"85","Beatnik",4,"2023-09-03"
"86","Belgian New Beat",NA,"2023-09-03"
"87","Biker",754,"2023-09-03"
"88","Bimbocore",15,"2023-09-03"
"89","Biopunk",1,"2023-09-03"
"90","Bizarro Fiction",NA,"2023-09-03"
"91","Black Metal",5063,"2023-09-03"
"92","Bleak Crush",NA,"2023-09-03"
"93","Blingeecore",NA,"2023-09-03"
"94","Blokecore",NA,"2023-09-03"
"95","Blokette",NA,"2023-09-03"
"96","Bloomcore",69,"2023-09-03"
"97","Blue Night",2176,"2023-09-03"
"98","B-Movie Horror",2,"2023-09-03"
"99","Bodikon",NA,"2023-09-03"
"100","Bohemian",52061,"2023-09-03"
