"","aesthetic","depop_results","date"
"1","1950s Suburbia",NA,"2023-05-02"
"2","80s Heartthrob",NA,"2023-05-02"
"3","2-Tone",NA,"2023-05-02"
"4","2000s Autumn",NA,"2023-05-02"
"5","2010s Internet",NA,"2023-05-02"
"6","2014-era tumblr",NA,"2023-05-02"
"7","2014 Girly Tumblr",NA,"2023-05-02"
"8","2020 Alt",NA,"2023-05-02"
"9","2K Animecore",NA,"2023-05-02"
"10","2K1",NA,"2023-05-02"
"11","2K7",NA,"2023-05-02"
"12","80s Ballroom",NA,"2023-05-02"
"13","Abstract Tech",NA,"2023-05-02"
"14","Acid Pixie",NA,"2023-05-02"
"15","Acidwave",NA,"2023-05-02"
"16","Acubi",NA,"2023-05-02"
"17","Adventurecore",NA,"2023-05-02"
"18","Adventure Pulp",NA,"2023-05-02"
"19","Aetherpunk",NA,"2023-05-02"
"20","Afrofuturism",NA,"2023-05-02"
"21","Afro-Victorian",NA,"2023-05-02"
"22","After Hours",NA,"2023-05-02"
"23","Agropeople",NA,"2023-05-02"
"24","Ah Beng",NA,"2023-05-02"
"25","Alien",NA,"2023-05-02"
"26","Alternative",NA,"2023-05-02"
"27","Americana",NA,"2023-05-02"
"28","American Pioneers",NA,"2023-05-02"
"29","American Revolution",NA,"2023-05-02"
"30","American Thanksgiving",NA,"2023-05-02"
"31","American Tourist Traps",NA,"2023-05-02"
"32","Analog Horror",NA,"2023-05-02"
"33","Ancient Egypt",NA,"2023-05-02"
"34","Androgynous",NA,"2023-05-02"
"35","Angelcore",NA,"2023-05-02"
"36","Anglocore",NA,"2023-05-02"
"37","Anglo Gothic",NA,"2023-05-02"
"38","Angura",NA,"2023-05-02"
"39","Animecore",NA,"2023-05-02"
"40","Anoncore",NA,"2023-05-02"
"41","Anti-Fashion",NA,"2023-05-02"
"42","Antique Grunge",NA,"2023-05-02"
"43","Arcade",NA,"2023-05-02"
"44","Arcadecore",NA,"2023-05-02"
"45","Art Academia",NA,"2023-05-02"
"46","Artcore",NA,"2023-05-02"
"47","Art Deco",NA,"2023-05-02"
"48","Art Hoe",NA,"2023-05-02"
"49","Art Nouveau",NA,"2023-05-02"
"50","Artificial Nature",NA,"2023-05-02"
"51","Arts and Crafts Movement",NA,"2023-05-02"
"52","Asian Baby Girl",NA,"2023-05-02"
"53","Athlete",NA,"2023-05-02"
"54","Atompunk",NA,"2023-05-02"
"55","Auroracore",NA,"2023-05-02"
"56","Australiana",NA,"2023-05-02"
"57","Australian Outback",NA,"2023-05-02"
"58","Autumn",NA,"2023-05-02"
"59","Autumn Academia",NA,"2023-05-02"
"60","Avant Apocalypse",NA,"2023-05-02"
"61","Avant-garde",NA,"2023-05-02"
"62","Babycore",NA,"2023-05-02"
"63","Babygirl",NA,"2023-05-02"
"64","Back-to-School",NA,"2023-05-02"
"65","Baddie",NA,"2023-05-02"
"66","Ballet Academia",NA,"2023-05-02"
"67","Balletcore",NA,"2023-05-02"
"68","Baltic Violence Tumblr",NA,"2023-05-02"
"69","Barbiecore",NA,"2023-05-02"
"70","Bardcore",NA,"2023-05-02"
"71","Baroque",NA,"2023-05-02"
"72","Bastardcore",NA,"2023-05-02"
"73","Bauhaus",NA,"2023-05-02"
"74","BDSM",NA,"2023-05-02"
"75","Beach Bunny",NA,"2023-05-02"
"76","Beach Day",NA,"2023-05-02"
"77","Beach Girl",NA,"2023-05-02"
"78","Beatnik",NA,"2023-05-02"
"79","Biker",NA,"2023-05-02"
"80","Bimbocore",NA,"2023-05-02"
"81","Biopunk",NA,"2023-05-02"
"82","Bizarro Fiction",NA,"2023-05-02"
"83","Blokecore",NA,"2023-05-02"
"84","Blokette",NA,"2023-05-02"
"85","Bloomcore",NA,"2023-05-02"
"86","Blue Night",NA,"2023-05-02"
"87","Bodikon",NA,"2023-05-02"
"88","Bohemian",NA,"2023-05-02"
"89","Bombacore",NA,"2023-05-02"
"90","Bookstore Girl",NA,"2023-05-02"
"91","Bosozoku",NA,"2023-05-02"
"92","Boujee",NA,"2023-05-02"
"93","Breakcore",NA,"2023-05-02"
"94","Britpop",NA,"2023-05-02"
"95","Bro",NA,"2023-05-02"
"96","Bronzepunk",NA,"2023-05-02"
"97","Bubble Bujo",NA,"2023-05-02"
"98","Bubble Goth",NA,"2023-05-02"
"99","Bubblegum Bitch",NA,"2023-05-02"
"100","Bubblegum Witch",NA,"2023-05-02"
"101","Busukawaii",NA,"2023-05-02"
"102","Cabincore",NA,"2023-05-02"
"103","Cagole",NA,"2023-05-02"
"104","Camp",NA,"2023-05-02"
"105","Campcore",NA,"2023-05-02"
"106","Carnivalcore",NA,"2023-05-02"
"107","Cartelcore",NA,"2023-05-02"
"108","Cartooncore",NA,"2023-05-02"
"109","Casino",NA,"2023-05-02"
"110","Cassette Futurism",NA,"2023-05-02"
"111","Celtic",NA,"2023-05-02"
"112","Changelingcore",NA,"2023-05-02"
"113","Chaotic Academia",NA,"2023-05-02"
"114","Chav",NA,"2023-05-02"
"115","Cheiron Crush",NA,"2023-05-02"
"116","Cherry Emoji Twitter",NA,"2023-05-02"
"117","Chic Modernist",NA,"2023-05-02"
"118","Cholo",NA,"2023-05-02"
"119","Chonis",NA,"2023-05-02"
"120","Christcore",NA,"2023-05-02"
"121","Christian Girl Autumn",NA,"2023-05-02"
"122","Christmas",NA,"2023-05-02"
"123","Chromecore",NA,"2023-05-02"
"124","Chunyu",NA,"2023-05-02"
"125","City Pop",NA,"2023-05-02"
"126","Classic Academia",NA,"2023-05-02"
"127","Classicism",NA,"2023-05-02"
"128","Classic Lolita",NA,"2023-05-02"
"129","Cleancore",NA,"2023-05-02"
"130","Clockpunk",NA,"2023-05-02"
"131","Clowncore",NA,"2023-05-02"
"132","Club",NA,"2023-05-02"
"133","Club Kids",NA,"2023-05-02"
"134","Cluttercore",NA,"2023-05-02"
"135","Coastal Grandmother",NA,"2023-05-02"
"136","Coffee House/Cafe",NA,"2023-05-02"
"137","Coffinwood",NA,"2023-05-02"
"138","Comfy/Cozy",NA,"2023-05-02"
"139","Color Pop",NA,"2023-05-02"
"140","Common White Girl",NA,"2023-05-02"
"141","Concore",NA,"2023-05-02"
"142","Constructivism",NA,"2023-05-02"
"143","Corporate",NA,"2023-05-02"
"144","Corporate Memphis",NA,"2023-05-02"
"145","Corporate Punk",NA,"2023-05-02"
"146","Cottagecore",NA,"2023-05-02"
"147","Cottagegore",NA,"2023-05-02"
"148","Coquette",NA,"2023-05-02"
"149","Coquette Academia",NA,"2023-05-02"
"150","Country",NA,"2023-05-02"
"151","Cozy Childhood Hideaway",NA,"2023-05-02"
"152","C-Pop",NA,"2023-05-02"
"153","Crackhead",NA,"2023-05-02"
"154","Craftcore",NA,"2023-05-02"
"155","Cripplepunk",NA,"2023-05-02"
"156","Crowcore",NA,"2023-05-02"
"157","Crustpunk",NA,"2023-05-02"
"158","Cryptid Academia",NA,"2023-05-02"
"159","Cryptidcore",NA,"2023-05-02"
"160","Cuddle Party",NA,"2023-05-02"
"161","Cultcore",NA,"2023-05-02"
"162","Cult Party Kei",NA,"2023-05-02"
"163","Cutecore",NA,"2023-05-02"
"164","Cyberdelic",NA,"2023-05-02"
"165","Cyber Fairy Grunge",NA,"2023-05-02"
"166","Cyberghetto",NA,"2023-05-02"
"167","Cybergoth",NA,"2023-05-02"
"168","Cybergrunge",NA,"2023-05-02"
"169","CyberneticPunk",NA,"2023-05-02"
"170","Cyberparadism",NA,"2023-05-02"
"171","Cyberpop",NA,"2023-05-02"
"172","Cyberprep",NA,"2023-05-02"
"173","Cyberpunk",NA,"2023-05-02"
"174","Cyberspace Webrooms",NA,"2023-05-02"
"175","Cybervillain",NA,"2023-05-02"
"176","Cyber Stylin’",NA,"2023-05-02"
"177","Danish Pastel",NA,"2023-05-02"
"178","Dank Meme Voyage",NA,"2023-05-02"
"179","Dark Academia",NA,"2023-05-02"
"180","Darkcore",NA,"2023-05-02"
"181","DarkErrorcore",NA,"2023-05-02"
"182","Darkest Academia",NA,"2023-05-02"
"183","Dark Fantasy",NA,"2023-05-02"
"184","Dark Gatsby",NA,"2023-05-02"
"185","Dark Naturalism",NA,"2023-05-02"
"186","Dark Nautical",NA,"2023-05-02"
"187","Dark Nymphet",NA,"2023-05-02"
"188","Dark Paradise",NA,"2023-05-02"
"189","Dark Y2K",NA,"2023-05-02"
"190","Daydreampunk",NA,"2023-05-02"
"191","Dazecore",NA,"2023-05-02"
"192","Deathcore",NA,"2023-05-02"
"193","Deathrock",NA,"2023-05-02"
"194","Decopunk",NA,"2023-05-02"
"195","Decora",NA,"2023-05-02"
"196","Delicate Sweet",NA,"2023-05-02"
"197","Desertwave",NA,"2023-05-02"
"198","Desi Romantic Academia",NA,"2023-05-02"
"199","De Stijl",NA,"2023-05-02"
"200","Dethereal",NA,"2023-05-02"
"201","Devilcore",NA,"2023-05-02"
"202","Dieselpunk",NA,"2023-05-02"
"203","Diner",NA,"2023-05-02"
"204","Dionysism",NA,"2023-05-02"
"205","Disco",NA,"2023-05-02"
"206","Dokukawaii",NA,"2023-05-02"
"207","Dollar Store Vernacular",NA,"2023-05-02"
"208","Dollette",NA,"2023-05-02"
"209","Dolly Kei",NA,"2023-05-02"
"210","Doodlecore",NA,"2023-05-02"
"211","DORFic",NA,"2023-05-02"
"212","Downtown Girl",NA,"2023-05-02"
"213","Dracopunk",NA,"2023-05-02"
"214","Dragoncore",NA,"2023-05-02"
"215","Drain",NA,"2023-05-02"
"216","Dreamcore",NA,"2023-05-02"
"217","Dream Punk",NA,"2023-05-02"
"218","Dreamy",NA,"2023-05-02"
"219","Driftcore",NA,"2023-05-02"
"220","Drugcore",NA,"2023-05-02"
"221","Dual Kawaii",NA,"2023-05-02"
"222","Dullcore",NA,"2023-05-02"
"223","Dungeon Synth",NA,"2023-05-02"
"224","Earthcore",NA,"2023-05-02"
"225","E-Boy",NA,"2023-05-02"
"226","E-Girl",NA,"2023-05-02"
"227","ElectroPop 08",NA,"2023-05-02"
"228","Electro Swing",NA,"2023-05-02"
"229","Elizabethan England",NA,"2023-05-02"
"230","Emo",NA,"2023-05-02"
"231","English Major",NA,"2023-05-02"
"232","Equestrian",NA,"2023-05-02"
"233","Erokawa",NA,"2023-05-02"
"234","Eshay",NA,"2023-05-02"
"235","Ethereal",NA,"2023-05-02"
"236","Europunk",NA,"2023-05-02"
"237","EXEcore",NA,"2023-05-02"
"238","Expressionism",NA,"2023-05-02"
"239","Fairy Academia",NA,"2023-05-02"
"240","Fairycore",NA,"2023-05-02"
"241","Fairy Grunge",NA,"2023-05-02"
"242","Fairy Kei",NA,"2023-05-02"
"243","Fairy Tale",NA,"2023-05-02"
"244","Fanfare",NA,"2023-05-02"
"245","Fantasy",NA,"2023-05-02"
"246","Fantasy Astronomy",NA,"2023-05-02"
"247","FantasY2K",NA,"2023-05-02"
"248","Farmers Daughter",NA,"2023-05-02"
"249","Fashwave",NA,"2023-05-02"
"250","Fauvism",NA,"2023-05-02"
"251","Femboy",NA,"2023-05-02"
"252","Femcel Weeaboo",NA,"2023-05-02"
"253","Femme Fatale",NA,"2023-05-02"
"254","Feralcore",NA,"2023-05-02"
"255","Fieldcore",NA,"2023-05-02"
"256","Film Noir",NA,"2023-05-02"
"257","Flapper",NA,"2023-05-02"
"258","Flat Design",NA,"2023-05-02"
"259","Folk Punk",NA,"2023-05-02"
"260","Foodie",NA,"2023-05-02"
"261","Forestpunk",NA,"2023-05-02"
"262","French Girl",NA,"2023-05-02"
"263","French Girly",NA,"2023-05-02"
"264","Frogcore",NA,"2023-05-02"
"265","Frutiger Aero",NA,"2023-05-02"
"266","Frutiger Eco",NA,"2023-05-02"
"267","Frutiger Metro",NA,"2023-05-02"
"268","Funky Seasons",NA,"2023-05-02"
"269","Furry",NA,"2023-05-02"
"270","Future Funk",NA,"2023-05-02"
"271","Futurism",NA,"2023-05-02"
"272","Gadgetpunk",NA,"2023-05-02"
"273","Game Night",NA,"2023-05-02"
"274","Gamercore",NA,"2023-05-02"
"275","Gamine",NA,"2023-05-02"
"276","Gangstæxtemism",NA,"2023-05-02"
"277","Gangstas with Waifus",NA,"2023-05-02"
"278","Gardencore",NA,"2023-05-02"
"279","Geek",NA,"2023-05-02"
"280","Gen X Soft Club",NA,"2023-05-02"
"281","Ghostcore",NA,"2023-05-02"
"282","Girl-Next-Door",NA,"2023-05-02"
"283","Glam Girl",NA,"2023-05-02"
"284","Glamorous Los Angeles",NA,"2023-05-02"
"285","Glam Rock",NA,"2023-05-02"
"286","Glassmorphism",NA,"2023-05-02"
"287","Glitchcore",NA,"2023-05-02"
"288","Global Village Coffeehouse",NA,"2023-05-02"
"289","Gloomcore",NA,"2023-05-02"
"290","Glowwave",NA,"2023-05-02"
"291","Goblin Academia",NA,"2023-05-02"
"292","Goblincore",NA,"2023-05-02"
"293","Golden Age of Detective Fiction",NA,"2023-05-02"
"294","Golden Hour",NA,"2023-05-02"
"295","GoofCore",NA,"2023-05-02"
"296","Gopnik",NA,"2023-05-02"
"297","Gorecore",NA,"2023-05-02"
"298","Gorpcore",NA,"2023-05-02"
"299","Goth",NA,"2023-05-02"
"300","Gothcore",NA,"2023-05-02"
"301","Gothic",NA,"2023-05-02"
"302","Gothic Lolita",NA,"2023-05-02"
"303","Grandmillenial",NA,"2023-05-02"
"304","Grandparentcore",NA,"2023-05-02"
"305","Greaser",NA,"2023-05-02"
"306","Green Academia",NA,"2023-05-02"
"307","Grey Academia",NA,"2023-05-02"
"308","Grifes",NA,"2023-05-02"
"309","Grindhouse",NA,"2023-05-02"
"310","Groundcore",NA,"2023-05-02"
"311","Grunge",NA,"2023-05-02"
"312","Gurokawa",NA,"2023-05-02"
"313","Gyaru",NA,"2023-05-02"
"314","Halloween",NA,"2023-05-02"
"315","Hallyu",NA,"2023-05-02"
"316","Happycore",NA,"2023-05-02"
"317","Hatecore",NA,"2023-05-02"
"318","Hauntology",NA,"2023-05-02"
"319","Haussmann Paris",NA,"2023-05-02"
"320","Health Goth",NA,"2023-05-02"
"321","Heatwave",NA,"2023-05-02"
"322","Heistcore",NA,"2023-05-02"
"323","Hellenic",NA,"2023-05-02"
"324","Helvetica Aqua Aero",NA,"2023-05-02"
"325","Hermaphroditus",NA,"2023-05-02"
"326","Hermitpunk",NA,"2023-05-02"
"327","Hexatron",NA,"2023-05-02"
"328","High School Dream",NA,"2023-05-02"
"329","Hikecore",NA,"2023-05-02"
"330","Hime Lolita",NA,"2023-05-02"
"331","Hi-NRG",NA,"2023-05-02"
"332","Hip-Hop",NA,"2023-05-02"
"333","Hipness Purgatory",NA,"2023-05-02"
"334","Hippie",NA,"2023-05-02"
