"","aesthetic","etsy_results","date"
"1","Y2K",10774,"2023-03-08"
"2","Summer",5460,"2023-03-08"
"3","Cottagecore",15567,"2023-03-08"
"4","Hippie",8078,"2023-03-08"
"5","Cottagegore",9,"2023-03-08"
"6","E-Girl",403,"2023-03-08"
"7","Skater",423,"2023-03-08"
"8","Fairycore",2551,"2023-03-08"
"9","Minimalism",15664,"2023-03-08"
"10","Spring",5093,"2023-03-08"
"11","Alternative",1852,"2023-03-08"
"12","Bohemian",35757,"2023-03-08"
"13","Kidcore",448,"2023-03-08"
"14","Lounge",444,"2023-03-08"
"15","E-Boy",26,"2023-03-08"
"16","Baddie",389,"2023-03-08"
"17","Pearly",18,"2023-03-08"
"18","Hipster",529,"2023-03-08"
"19","Western",2933,"2023-03-08"
"20","Babygirl",19,"2023-03-08"
"21","Halloween",9462,"2023-03-08"
"22","Decora",179,"2023-03-08"
"23","Dollette",140,"2023-03-08"
"24","Christmas",34092,"2023-03-08"
"25","Whimsigothic",96,"2023-03-08"
"26","Stoner",740,"2023-03-08"
"27","Mallgoth",1,"2023-03-08"
"28","Playboy",82,"2023-03-08"
"29","Biker",240,"2023-03-08"
"30","Dreamy",1916,"2023-03-08"
"31","Vampire",1001,"2023-03-08"
"32","Regency",205,"2023-03-08"
"33","Avant-garde",112,"2023-03-08"
"34","Goblincore",2516,"2023-03-08"
"35","Maximalism",370,"2023-03-08"
"36","Psychedelica",4,"2023-03-08"
"37","Balletcore",61,"2023-03-08"
"38","Scoutcore",NA,"2023-03-08"
"39","Mermaid",523,"2023-03-08"
"40","Peach",1282,"2023-03-08"
"41","Angelcore",137,"2023-03-08"
"42","Comfy/Cozy",16,"2023-03-08"
"43","Gorpcore",10,"2023-03-08"
"44","Anglocore",NA,"2023-03-08"
"45","Gorecore",2,"2023-03-08"
"46","Hip-Hop",3864,"2023-03-08"
"47","Lovecore",208,"2023-03-08"
"48","Country",13030,"2023-03-08"
"49","Cyberpunk",1199,"2023-03-08"
"50","Teddies",343,"2023-03-08"
"51","VSCO",2633,"2023-03-08"
"52","Pin-up",249,"2023-03-08"
"53","Back-to-School",8,"2023-03-08"
"54","Earthcore",17,"2023-03-08"
"55","Cybergoth",10,"2023-03-08"
"56","Pride flags",407,"2023-03-08"
"57","Tropical",13579,"2023-03-08"
"58","Medieval",471,"2023-03-08"
"59","Princesscore",89,"2023-03-08"
"60","McBling",14,"2023-03-08"
"61","Winter",3939,"2023-03-08"
"62","Softie",11,"2023-03-08"
"63","Princecore",NA,"2023-03-08"
"64","Post-Punk",27,"2023-03-08"
"65","Kinderwhore",8,"2023-03-08"
"66","Steampunk",1074,"2023-03-08"
"67","Steelpunk",NA,"2023-03-08"
"68","Vaporwave",2289,"2023-03-08"
"69","Gyaru",11,"2023-03-08"
"70","Royalcore",150,"2023-03-08"
"71","Weirdcore",251,"2023-03-08"
"72","Milk",603,"2023-03-08"
"73","Thrasher",7,"2023-03-08"
"74","Diner",128,"2023-03-08"
"75","Alien",688,"2023-03-08"
"76","Tomboy",11,"2023-03-08"
"77","Drain",30,"2023-03-08"
"78","Dullcore",NA,"2023-03-08"
"79","Lo-Fi",975,"2023-03-08"
"80","Androgynous",22,"2023-03-08"
"81","Sanriocore",15,"2023-03-08"
"82","Biopunk",NA,"2023-03-08"
"83","Clowncore",78,"2023-03-08"
"84","2-Tone",8,"2023-03-08"
"85","Cutecore",25,"2023-03-08"
"86","Barbiecore",100,"2023-03-08"
"87","Boujee",964,"2023-03-08"
"88","Cybergrunge",2,"2023-03-08"
"89","Furry",175,"2023-03-08"
"90","Rockabilly",63,"2023-03-08"
"91","Cleancore",NA,"2023-03-08"
"92","Celtic",188,"2023-03-08"
"93","Gothcore",68,"2023-03-08"
"94","Scrapbook",3536,"2023-03-08"
"95","Athlete",84,"2023-03-08"
"96","Techwear",16,"2023-03-08"
"97","After Hours",107,"2023-03-08"
"98","Baroque",713,"2023-03-08"
"99","Naturecore",123,"2023-03-08"
"100","Nymphet",14,"2023-03-08"
