"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-05-13"
"2","80s Heartthrob",NA,"2023-05-13"
"3","2-Tone",8,"2023-05-13"
"4","2000s Autumn",2,"2023-05-13"
"5","2010s Internet",NA,"2023-05-13"
"6","2014-era tumblr",NA,"2023-05-13"
"7","2014 Girly Tumblr",NA,"2023-05-13"
"8","2020 Alt",148,"2023-05-13"
"9","2K Animecore",9,"2023-05-13"
"10","2K1",NA,"2023-05-13"
"11","2K7",NA,"2023-05-13"
"12","80s Ballroom",NA,"2023-05-13"
"13","Abstract Tech",1168,"2023-05-13"
"14","Acid Pixie",NA,"2023-05-13"
"15","Acidwave",NA,"2023-05-13"
"16","Acubi",3,"2023-05-13"
"17","Adventurecore",15,"2023-05-13"
"18","Adventure Pulp",1,"2023-05-13"
"19","Aetherpunk",NA,"2023-05-13"
"20","Afrofuturism",4,"2023-05-13"
"21","Afro-Victorian",NA,"2023-05-13"
"22","After Hours",94,"2023-05-13"
"23","Agropeople",NA,"2023-05-13"
"24","Ah Beng",NA,"2023-05-13"
"25","Alien",768,"2023-05-13"
"26","Alternative",1686,"2023-05-13"
"27","Americana",175,"2023-05-13"
"28","American Pioneers",NA,"2023-05-13"
"29","American Revolution",3,"2023-05-13"
"30","American Thanksgiving",75,"2023-05-13"
"31","American Tourist Traps",NA,"2023-05-13"
"32","Analog Horror",NA,"2023-05-13"
"33","Ancient Egypt",152,"2023-05-13"
"34","Androgynous",28,"2023-05-13"
"35","Angelcore",165,"2023-05-13"
"36","Anglocore",NA,"2023-05-13"
"37","Anglo Gothic",NA,"2023-05-13"
"38","Angura",NA,"2023-05-13"
"39","Animecore",19,"2023-05-13"
"40","Anoncore",NA,"2023-05-13"
"41","Anti-Fashion",NA,"2023-05-13"
"42","Antique Grunge",48,"2023-05-13"
"43","Arcade",318,"2023-05-13"
"44","Arcadecore",NA,"2023-05-13"
"45","Art Academia",10245,"2023-05-13"
"46","Artcore",4,"2023-05-13"
"47","Art Deco",27812,"2023-05-13"
"48","Art Hoe",85,"2023-05-13"
"49","Art Nouveau",3606,"2023-05-13"
"50","Artificial Nature",6,"2023-05-13"
"51","Arts and Crafts Movement",68,"2023-05-13"
"52","Asian Baby Girl",8,"2023-05-13"
"53","Athlete",91,"2023-05-13"
"54","Atompunk",2,"2023-05-13"
"55","Auroracore",NA,"2023-05-13"
"56","Australiana",5,"2023-05-13"
"57","Australian Outback",5,"2023-05-13"
"58","Autumn",5476,"2023-05-13"
"59","Autumn Academia",306,"2023-05-13"
"60","Avant Apocalypse",NA,"2023-05-13"
"61","Avant-garde",119,"2023-05-13"
"62","Babycore",3,"2023-05-13"
"63","Babygirl",22,"2023-05-13"
"64","Back-to-School",12,"2023-05-13"
"65","Baddie",496,"2023-05-13"
"66","Ballet Academia",16,"2023-05-13"
"67","Balletcore",58,"2023-05-13"
"68","Baltic Violence Tumblr",NA,"2023-05-13"
"69","Barbiecore",126,"2023-05-13"
"70","Bardcore",NA,"2023-05-13"
"71","Baroque",859,"2023-05-13"
"72","Bastardcore",NA,"2023-05-13"
"73","Bauhaus",1858,"2023-05-13"
"74","BDSM",142,"2023-05-13"
"75","Beach Bunny",15,"2023-05-13"
"76","Beach Day",1450,"2023-05-13"
"77","Beach Girl",1528,"2023-05-13"
"78","Beatnik",2,"2023-05-13"
"79","Biker",322,"2023-05-13"
"80","Bimbocore",14,"2023-05-13"
"81","Biopunk",2,"2023-05-13"
"82","Bizarro Fiction",NA,"2023-05-13"
"83","Blokecore",NA,"2023-05-13"
"84","Blokette",NA,"2023-05-13"
"85","Bloomcore",58,"2023-05-13"
"86","Blue Night",1527,"2023-05-13"
"87","Bodikon",NA,"2023-05-13"
"88","Bohemian",40837,"2023-05-13"
"89","Bombacore",NA,"2023-05-13"
"90","Bookstore Girl",10,"2023-05-13"
"91","Bosozoku",4,"2023-05-13"
"92","Boujee",1014,"2023-05-13"
"93","Breakcore",1,"2023-05-13"
"94","Brazilian Pop Bar",1,"2023-05-13"
"95","Britpop",50,"2023-05-13"
"96","Bro",99,"2023-05-13"
"97","Bronzepunk",NA,"2023-05-13"
"98","Bubble Bujo",5,"2023-05-13"
"99","Bubble Goth",23,"2023-05-13"
"100","Bubblegum Bitch",3,"2023-05-13"
