"","aesthetic","etsy_results","date"
"1","80s heart-throb",NA,"2023-07-09"
"2","1950s Suburbia",NA,"2023-07-09"
"3","2000s Autumn",2,"2023-07-09"
"4","2010s Internet",NA,"2023-07-09"
"5","2014 Girly",1,"2023-07-09"
"6","2014 Tumblr",5,"2023-07-09"
"7","2020 Alt",163,"2023-07-09"
"8","2K1",NA,"2023-07-09"
"9","2K7",NA,"2023-07-09"
"10","2 Tone",713,"2023-07-09"
"11","80s Ballroom",NA,"2023-07-09"
"12","Abstract Tech",1113,"2023-07-09"
"13","Acid Pixie",NA,"2023-07-09"
"14","Acidwave",NA,"2023-07-09"
"15","Acubi",5,"2023-07-09"
"16","Adventure Pulp",1,"2023-07-09"
"17","Adventurecore",14,"2023-07-09"
"18","Aetherpunk",NA,"2023-07-09"
"19","Afro-Victorian",NA,"2023-07-09"
"20","Afrofuturism",7,"2023-07-09"
"21","After Hours",92,"2023-07-09"
"22","Agropeople",NA,"2023-07-09"
"23","Ah Beng",NA,"2023-07-09"
"24","Alien",810,"2023-07-09"
"25","Alternative",1780,"2023-07-09"
"26","Amateur Photography",NA,"2023-07-09"
"27","American Pioneers",1,"2023-07-09"
"28","American Revolution",5,"2023-07-09"
"29","American Thanksgiving",89,"2023-07-09"
"30","American Tourist Traps",NA,"2023-07-09"
"31","Americana",203,"2023-07-09"
"32","Analog Horror",NA,"2023-07-09"
"33","Ancient Egypt",193,"2023-07-09"
"34","Androgynous",27,"2023-07-09"
"35","Angelcore",185,"2023-07-09"
"36","Anglo Gothic",NA,"2023-07-09"
"37","Anglocore",NA,"2023-07-09"
"38","Angura",NA,"2023-07-09"
"39","Animecore",18,"2023-07-09"
"40","Anoncore",NA,"2023-07-09"
"41","Anti-Fashion",NA,"2023-07-09"
"42","Antique Grunge",53,"2023-07-09"
"43","Arabfunny",NA,"2023-07-09"
"44","Arcade",448,"2023-07-09"
"45","Arcadecore",NA,"2023-07-09"
"46","Art Academia",12433,"2023-07-09"
"47","Art Deco",28115,"2023-07-09"
"48","Art Hoe",117,"2023-07-09"
"49","Art Nouveau",4309,"2023-07-09"
"50","Artcore",4,"2023-07-09"
"51","Artificial Nature",12,"2023-07-09"
"52","Arts and Crafts Movement",70,"2023-07-09"
"53","Asian Baby Girl",11,"2023-07-09"
"54","Athlete",96,"2023-07-09"
"55","Atompunk",2,"2023-07-09"
"56","Auroracore",NA,"2023-07-09"
"57","Australian Outback",4,"2023-07-09"
"58","Australiana",4,"2023-07-09"
"59","Autumn",5928,"2023-07-09"
"60","Autumn Academia",324,"2023-07-09"
"61","Avant-garde",119,"2023-07-09"
"62","Avant Apocalypse",NA,"2023-07-09"
"63","B-Movie Horror",3,"2023-07-09"
"64","BDSM",130,"2023-07-09"
"65","Babycore",4,"2023-07-09"
"66","Babygirl",24,"2023-07-09"
"67","Back-to-School",20,"2023-07-09"
"68","Baddie",533,"2023-07-09"
"69","Bakala",NA,"2023-07-09"
"70","Ballet Academia",22,"2023-07-09"
"71","Balletcore",66,"2023-07-09"
"72","Baltic Violence Tumblr",NA,"2023-07-09"
"73","Barbiecore",198,"2023-07-09"
"74","Bardcore",NA,"2023-07-09"
"75","Baroque",924,"2023-07-09"
"76","Bastardcore",NA,"2023-07-09"
"77","Bauhaus",2112,"2023-07-09"
"78","Beach Bunny",21,"2023-07-09"
"79","Beach Day",1935,"2023-07-09"
"80","Beach Girl",2052,"2023-07-09"
"81","Beatnik",3,"2023-07-09"
"82","Biker",590,"2023-07-09"
"83","Bimbocore",16,"2023-07-09"
"84","Biopunk",2,"2023-07-09"
"85","Bizarro Fiction",NA,"2023-07-09"
"86","Black-Holed Meme",NA,"2023-07-09"
"87","Black Metal",2735,"2023-07-09"
"88","Bleak Crush",NA,"2023-07-09"
"89","Blokecore",NA,"2023-07-09"
"90","Blokette",NA,"2023-07-09"
"91","Bloomcore",67,"2023-07-09"
"92","Blue Night",1402,"2023-07-09"
"93","Bodikon",NA,"2023-07-09"
"94","Bohemian",49429,"2023-07-09"
"95","Bombacore",NA,"2023-07-09"
"96","Bookstore Girl",10,"2023-07-09"
"97","Bosozoku",4,"2023-07-09"
"98","Boujee",1060,"2023-07-09"
"99","Boy Next Door",NA,"2023-07-09"
"100","BrazilianPopBar",NA,"2023-07-09"
