"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-05-06"
"2","80s Heartthrob",NA,"2023-05-06"
"3","2-Tone",9,"2023-05-06"
"4","2000s Autumn",2,"2023-05-06"
"5","2010s Internet",NA,"2023-05-06"
"6","2014-era tumblr",NA,"2023-05-06"
"7","2014 Girly Tumblr",NA,"2023-05-06"
"8","2020 Alt",148,"2023-05-06"
"9","2K Animecore",9,"2023-05-06"
"10","2K1",NA,"2023-05-06"
"11","2K7",NA,"2023-05-06"
"12","80s Ballroom",NA,"2023-05-06"
"13","Abstract Tech",1195,"2023-05-06"
"14","Acid Pixie",NA,"2023-05-06"
"15","Acidwave",NA,"2023-05-06"
"16","Acubi",4,"2023-05-06"
"17","Adventurecore",16,"2023-05-06"
"18","Adventure Pulp",1,"2023-05-06"
"19","Aetherpunk",NA,"2023-05-06"
"20","Afrofuturism",4,"2023-05-06"
"21","Afro-Victorian",NA,"2023-05-06"
"22","After Hours",93,"2023-05-06"
"23","Agropeople",NA,"2023-05-06"
"24","Ah Beng",NA,"2023-05-06"
"25","Alien",773,"2023-05-06"
"26","Alternative",1649,"2023-05-06"
"27","Americana",166,"2023-05-06"
"28","American Pioneers",NA,"2023-05-06"
"29","American Revolution",3,"2023-05-06"
"30","American Thanksgiving",73,"2023-05-06"
"31","American Tourist Traps",NA,"2023-05-06"
"32","Analog Horror",NA,"2023-05-06"
"33","Ancient Egypt",146,"2023-05-06"
"34","Androgynous",29,"2023-05-06"
"35","Angelcore",161,"2023-05-06"
"36","Anglocore",NA,"2023-05-06"
"37","Anglo Gothic",NA,"2023-05-06"
"38","Angura",NA,"2023-05-06"
"39","Animecore",19,"2023-05-06"
"40","Anoncore",NA,"2023-05-06"
"41","Anti-Fashion",NA,"2023-05-06"
"42","Antique Grunge",48,"2023-05-06"
"43","Arcade",315,"2023-05-06"
"44","Arcadecore",NA,"2023-05-06"
"45","Art Academia",9787,"2023-05-06"
"46","Artcore",4,"2023-05-06"
"47","Art Deco",27876,"2023-05-06"
"48","Art Hoe",89,"2023-05-06"
"49","Art Nouveau",3590,"2023-05-06"
"50","Artificial Nature",6,"2023-05-06"
"51","Arts and Crafts Movement",64,"2023-05-06"
"52","Asian Baby Girl",8,"2023-05-06"
"53","Athlete",90,"2023-05-06"
"54","Atompunk",2,"2023-05-06"
"55","Auroracore",NA,"2023-05-06"
"56","Australiana",5,"2023-05-06"
"57","Australian Outback",5,"2023-05-06"
"58","Autumn",5392,"2023-05-06"
"59","Autumn Academia",304,"2023-05-06"
"60","Avant Apocalypse",NA,"2023-05-06"
"61","Avant-garde",122,"2023-05-06"
"62","Babycore",4,"2023-05-06"
"63","Babygirl",22,"2023-05-06"
"64","Back-to-School",12,"2023-05-06"
"65","Baddie",501,"2023-05-06"
"66","Ballet Academia",15,"2023-05-06"
"67","Balletcore",65,"2023-05-06"
"68","Baltic Violence Tumblr",NA,"2023-05-06"
"69","Barbiecore",121,"2023-05-06"
"70","Bardcore",1,"2023-05-06"
"71","Baroque",818,"2023-05-06"
"72","Bastardcore",NA,"2023-05-06"
"73","Bauhaus",1831,"2023-05-06"
"74","BDSM",150,"2023-05-06"
"75","Beach Bunny",15,"2023-05-06"
"76","Beach Day",1466,"2023-05-06"
"77","Beach Girl",1501,"2023-05-06"
"78","Beatnik",2,"2023-05-06"
"79","Biker",281,"2023-05-06"
"80","Bimbocore",13,"2023-05-06"
"81","Biopunk",1,"2023-05-06"
"82","Bizarro Fiction",NA,"2023-05-06"
"83","Blokecore",NA,"2023-05-06"
"84","Blokette",NA,"2023-05-06"
"85","Bloomcore",56,"2023-05-06"
"86","Blue Night",1553,"2023-05-06"
"87","Bodikon",NA,"2023-05-06"
"88","Bohemian",40523,"2023-05-06"
"89","Bombacore",NA,"2023-05-06"
"90","Bookstore Girl",10,"2023-05-06"
"91","Bosozoku",4,"2023-05-06"
"92","Boujee",1028,"2023-05-06"
"93","Breakcore",1,"2023-05-06"
"94","Brazilian Pop Bar",1,"2023-05-06"
"95","Britpop",49,"2023-05-06"
"96","Bro",116,"2023-05-06"
"97","Bronzepunk",NA,"2023-05-06"
"98","Bubble Bujo",9,"2023-05-06"
"99","Bubble Goth",23,"2023-05-06"
"100","Bubblegum Bitch",3,"2023-05-06"
