"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-04-13"
"2","80s Heartthrob",NA,"2023-04-13"
"3","2-Tone",8,"2023-04-13"
"4","2000s Autumn",2,"2023-04-13"
"5","2014-era tumblr",NA,"2023-04-13"
"6","2014 Girly Tumblr",NA,"2023-04-13"
"7","2020 Alt",124,"2023-04-13"
"8","2K Animecore",8,"2023-04-13"
"9","2K1",NA,"2023-04-13"
"10","2K7",NA,"2023-04-13"
"11","70s Disco",23,"2023-04-13"
"12","80s Ballroom",NA,"2023-04-13"
"13","Abstract Tech",623,"2023-04-13"
"14","Acid Pixie",NA,"2023-04-13"
"15","Acidwave",NA,"2023-04-13"
"16","Acubi",4,"2023-04-13"
"17","Adventurecore",13,"2023-04-13"
"18","Adventure Pulp",NA,"2023-04-13"
"19","Aetherpunk",NA,"2023-04-13"
"20","Afrofuturism",1,"2023-04-13"
"21","Afro-Victorian",NA,"2023-04-13"
"22","After Hours",109,"2023-04-13"
"23","Agropeople",NA,"2023-04-13"
"24","Ah Beng",NA,"2023-04-13"
"25","Alien",648,"2023-04-13"
"26","Alternative",1601,"2023-04-13"
"27","Americana",169,"2023-04-13"
"28","American Pioneers",NA,"2023-04-13"
"29","American Revolution",3,"2023-04-13"
"30","American Thanksgiving",71,"2023-04-13"
"31","American Tourist Traps",NA,"2023-04-13"
"32","Analog Horror",NA,"2023-04-13"
"33","Ancient Egypt",230,"2023-04-13"
"34","Androgynous",21,"2023-04-13"
"35","Angelcore",141,"2023-04-13"
"36","Anglocore",NA,"2023-04-13"
"37","Anglo Gothic",NA,"2023-04-13"
"38","Angura",NA,"2023-04-13"
"39","Animecore",16,"2023-04-13"
"40","Anoncore",NA,"2023-04-13"
"41","Anti-Fashion",NA,"2023-04-13"
"42","Antique Grunge",44,"2023-04-13"
"43","Arcade",293,"2023-04-13"
"44","Arcadecore",NA,"2023-04-13"
"45","Art Academia",8544,"2023-04-13"
"46","Art Deco",27743,"2023-04-13"
"47","Art Hoe",70,"2023-04-13"
"48","Art Nouveau",3524,"2023-04-13"
"49","Artificial Nature",6,"2023-04-13"
"50","Arts and Crafts Movement",76,"2023-04-13"
"51","Asian Baby Girl",8,"2023-04-13"
"52","Athlete",83,"2023-04-13"
"53","Atompunk",2,"2023-04-13"
"54","Auroracore",NA,"2023-04-13"
"55","Australiana",5,"2023-04-13"
"56","Australian Outback",5,"2023-04-13"
"57","Autumn",4121,"2023-04-13"
"58","Autumn Academia",234,"2023-04-13"
"59","Avant Apocalypse",NA,"2023-04-13"
"60","Avant-garde",125,"2023-04-13"
"61","Babycore",3,"2023-04-13"
"62","Babygirl",17,"2023-04-13"
"63","Back-to-School",9,"2023-04-13"
"64","Baddie",414,"2023-04-13"
"65","Ballet Academia",12,"2023-04-13"
"66","Balletcore",57,"2023-04-13"
"67","Baltic Violence Tumblr",NA,"2023-04-13"
"68","Barbiecore",112,"2023-04-13"
"69","Bardcore",1,"2023-04-13"
"70","Baroque",693,"2023-04-13"
"71","Bastardcore",NA,"2023-04-13"
"72","Bauhaus",1744,"2023-04-13"
"73","BDSM",123,"2023-04-13"
"74","Beach Bunny",13,"2023-04-13"
"75","Beach Day",1224,"2023-04-13"
"76","Beatnik",2,"2023-04-13"
"77","Biker",238,"2023-04-13"
"78","Bimbocore",5,"2023-04-13"
"79","Biopunk",NA,"2023-04-13"
"80","Bizarro Fiction",NA,"2023-04-13"
"81","Black-Holed Meme",NA,"2023-04-13"
"82","Blokecore",NA,"2023-04-13"
"83","Bloomcore",46,"2023-04-13"
"84","Blue Night",1072,"2023-04-13"
"85","Bodikon",NA,"2023-04-13"
"86","Bohemian",38326,"2023-04-13"
"87","Bombacore",NA,"2023-04-13"
"88","Bookstore Girl",11,"2023-04-13"
"89","Bosozoku",4,"2023-04-13"
"90","Boujee",1017,"2023-04-13"
"91","Breakcore",1,"2023-04-13"
"92","Britpop",49,"2023-04-13"
"93","Bro",74,"2023-04-13"
"94","Bronzepunk",NA,"2023-04-13"
"95","Bubble Bujo",3,"2023-04-13"
"96","Bubble Goth",17,"2023-04-13"
"97","Bubblegum Bitch",3,"2023-04-13"
"98","Bubblegum Witch",8,"2023-04-13"
"99","Busukawaii",NA,"2023-04-13"
"100","Cabincore",86,"2023-04-13"
