"","aesthetic","etsy_results","date"
"1","2000s Autumn",5,"2023-08-26"
"2","2010s Internet",NA,"2023-08-26"
"3","2014 Girly",1,"2023-08-26"
"4","2014 Tumblr",4,"2023-08-26"
"5","2020 Alt",1,"2023-08-26"
"6","2K1",NA,"2023-08-26"
"7","2K7",NA,"2023-08-26"
"8","2 Tone",704,"2023-08-26"
"9","50s Suburbia",NA,"2023-08-26"
"10","80s Ballroom",NA,"2023-08-26"
"11","80s Heartthrob",NA,"2023-08-26"
"12","Abstract Art",94842,"2023-08-26"
"13","Abstract Tech",1183,"2023-08-26"
"14","Acid Pixie",NA,"2023-08-26"
"15","Acidwave",NA,"2023-08-26"
"16","Acubi",14,"2023-08-26"
"17","Adventurecore",15,"2023-08-26"
"18","Adventure Pulp",1,"2023-08-26"
"19","Aestheticism",554294,"2023-08-26"
"20","Aetherpunk",NA,"2023-08-26"
"21","Afrofuturism",6,"2023-08-26"
"22","Afropunk",NA,"2023-08-26"
"23","Afro-Victorian",NA,"2023-08-26"
"24","After Hours",101,"2023-08-26"
"25","Agropeople",NA,"2023-08-26"
"26","Ah Beng",NA,"2023-08-26"
"27","Alien",1002,"2023-08-26"
"28","Alternative",1848,"2023-08-26"
"29","Amateur Photography",NA,"2023-08-26"
"30","Americana",302,"2023-08-26"
"31","American Pioneers",1,"2023-08-26"
"32","American Revolution",5,"2023-08-26"
"33","American Thanksgiving",140,"2023-08-26"
"34","American Tourist Traps",NA,"2023-08-26"
"35","Analog Horror",NA,"2023-08-26"
"36","Ancient Egypt",184,"2023-08-26"
"37","Androgynous",35,"2023-08-26"
"38","Angelcore",181,"2023-08-26"
"39","Anglocore",NA,"2023-08-26"
"40","Anglo Gothic",1,"2023-08-26"
"41","Angura",NA,"2023-08-26"
"42","Animecore",16,"2023-08-26"
"43","Anoncore",NA,"2023-08-26"
"44","Anti-Fashion",NA,"2023-08-26"
"45","Antique Grunge",77,"2023-08-26"
"46","Arabian Nights",11,"2023-08-26"
"47","Arcade",537,"2023-08-26"
"48","Arcadecore",NA,"2023-08-26"
"49","Aristocrat",11,"2023-08-26"
"50","Art Academia",15460,"2023-08-26"
"51","Artcore",4,"2023-08-26"
"52","Art Deco",39360,"2023-08-26"
"53","Art Hoe",117,"2023-08-26"
"54","Artificial Nature",23,"2023-08-26"
"55","Art Nouveau",5215,"2023-08-26"
"56","Arts and Crafts Movement",70,"2023-08-26"
"57","Asian Baby Girl",12,"2023-08-26"
"58","Athlete",151,"2023-08-26"
"59","Atompunk",2,"2023-08-26"
"60","Auroracore",NA,"2023-08-26"
"61","Australiana",7,"2023-08-26"
"62","Australian Outback",6,"2023-08-26"
"63","Autumn",9359,"2023-08-26"
"64","Autumn Academia",538,"2023-08-26"
"65","Avant Apocalypse",NA,"2023-08-26"
"66","Avant-garde",156,"2023-08-26"
"67","Babycore",4,"2023-08-26"
"68","Babygirl",26,"2023-08-26"
"69","Back-to-School",32,"2023-08-26"
"70","Baddie",541,"2023-08-26"
"71","Bakala",NA,"2023-08-26"
"72","Ballet Academia",29,"2023-08-26"
"73","Balletcore",89,"2023-08-26"
"74","Balkan Violence Tumblr",NA,"2023-08-26"
"75","Barbiecore",499,"2023-08-26"
"76","Bardcore",NA,"2023-08-26"
"77","Baroque",1301,"2023-08-26"
"78","Basic Girl",74,"2023-08-26"
"79","Bastardcore",NA,"2023-08-26"
"80","Bauhaus",2324,"2023-08-26"
"81","BDSM",138,"2023-08-26"
"82","Beach Bunny",17,"2023-08-26"
"83","Beach Day",1718,"2023-08-26"
"84","Beach Girl",2738,"2023-08-26"
"85","Beatnik",4,"2023-08-26"
"86","Belgian New Beat",NA,"2023-08-26"
"87","Biker",750,"2023-08-26"
"88","Bimbocore",14,"2023-08-26"
"89","Biopunk",1,"2023-08-26"
"90","Bizarro Fiction",NA,"2023-08-26"
"91","Black Metal",4929,"2023-08-26"
"92","Bleak Crush",NA,"2023-08-26"
"93","Blingeecore",NA,"2023-08-26"
"94","Blokecore",NA,"2023-08-26"
"95","Blokette",NA,"2023-08-26"
"96","Bloomcore",71,"2023-08-26"
"97","Blue Night",2157,"2023-08-26"
"98","B-Movie Horror",2,"2023-08-26"
"99","Bodikon",NA,"2023-08-26"
"100","Bohemian",51381,"2023-08-26"
