"","aesthetic","etsy_results","date"
"1","80s heart-throb",NA,"2023-06-26"
"2","1950s Suburbia",NA,"2023-06-26"
"3","2000s Autumn",1,"2023-06-26"
"4","2010s Internet",NA,"2023-06-26"
"5","2014 Tumblr",5,"2023-06-26"
"6","2014 Girly",1,"2023-06-26"
"7","2020 Alt",153,"2023-06-26"
"8","2K1",NA,"2023-06-26"
"9","2K7",NA,"2023-06-26"
"10","2 Tone",692,"2023-06-26"
"11","80s Ballroom",NA,"2023-06-26"
"12","Abstract Tech",1122,"2023-06-26"
"13","Acid Pixie",NA,"2023-06-26"
"14","Acidwave",NA,"2023-06-26"
"15","Acubi",5,"2023-06-26"
"16","Adventure Pulp",1,"2023-06-26"
"17","Adventurecore",14,"2023-06-26"
"18","Aetherpunk",NA,"2023-06-26"
"19","Afro-Victorian",NA,"2023-06-26"
"20","Afrofuturism",8,"2023-06-26"
"21","After Hours",94,"2023-06-26"
"22","Agropeople",NA,"2023-06-26"
"23","Ah Beng",NA,"2023-06-26"
"24","Alien",775,"2023-06-26"
"25","Alternative",1682,"2023-06-26"
"26","Amateur Photography",NA,"2023-06-26"
"27","American Pioneers",NA,"2023-06-26"
"28","American Revolution",3,"2023-06-26"
"29","American Thanksgiving",72,"2023-06-26"
"30","American Tourist Traps",NA,"2023-06-26"
"31","Americana",184,"2023-06-26"
"32","Analog Horror",NA,"2023-06-26"
"33","Ancient Egypt",192,"2023-06-26"
"34","Androgynous",28,"2023-06-26"
"35","Angelcore",170,"2023-06-26"
"36","Anglo Gothic",NA,"2023-06-26"
"37","Anglocore",NA,"2023-06-26"
"38","Angura",NA,"2023-06-26"
"39","Animecore",18,"2023-06-26"
"40","Anoncore",NA,"2023-06-26"
"41","Anti-Fashion",NA,"2023-06-26"
"42","Antique Grunge",53,"2023-06-26"
"43","Arabfunny",NA,"2023-06-26"
"44","Arcade",355,"2023-06-26"
"45","Arcadecore",NA,"2023-06-26"
"46","Art Academia",11419,"2023-06-26"
"47","Art Deco",26792,"2023-06-26"
"48","Art Hoe",115,"2023-06-26"
"49","Art Nouveau",4088,"2023-06-26"
"50","Artcore",4,"2023-06-26"
"51","Artificial Nature",10,"2023-06-26"
"52","Arts and Crafts Movement",60,"2023-06-26"
"53","Asian Baby Girl",11,"2023-06-26"
"54","Athlete",90,"2023-06-26"
"55","Atompunk",3,"2023-06-26"
"56","Auroracore",NA,"2023-06-26"
"57","Australian Outback",4,"2023-06-26"
"58","Australiana",4,"2023-06-26"
"59","Autumn",5598,"2023-06-26"
"60","Autumn Academia",295,"2023-06-26"
"61","Avant-garde",112,"2023-06-26"
"62","Avant Apocalypse",NA,"2023-06-26"
"63","B-Movie Horror",3,"2023-06-26"
"64","BDSM",136,"2023-06-26"
"65","Babycore",4,"2023-06-26"
"66","Babygirl",23,"2023-06-26"
"67","Back-to-School",22,"2023-06-26"
"68","Baddie",515,"2023-06-26"
"69","Baidexweb",NA,"2023-06-26"
"70","Bakala",NA,"2023-06-26"
"71","Ballet Academia",23,"2023-06-26"
"72","Balletcore",54,"2023-06-26"
"73","Baltic Violence Tumblr",NA,"2023-06-26"
"74","Barbiecore",132,"2023-06-26"
"75","Bardcore",NA,"2023-06-26"
"76","Baroque",878,"2023-06-26"
"77","Bastardcore",NA,"2023-06-26"
"78","Bauhaus",2071,"2023-06-26"
"79","Beach Bunny",16,"2023-06-26"
"80","Beach Day",1747,"2023-06-26"
"81","Beach girl",1924,"2023-06-26"
"82","Beatnik",3,"2023-06-26"
"83","Biker",555,"2023-06-26"
"84","Bimbocore",13,"2023-06-26"
"85","Biopunk",2,"2023-06-26"
"86","Bizarro Fiction",NA,"2023-06-26"
"87","Black-Holed Meme",NA,"2023-06-26"
"88","Black Metal",2645,"2023-06-26"
"89","Bleak Crush",NA,"2023-06-26"
"90","Blokecore",NA,"2023-06-26"
"91","Blokette",NA,"2023-06-26"
"92","Bloomcore",62,"2023-06-26"
"93","Blue Night",1362,"2023-06-26"
"94","Bodikon",NA,"2023-06-26"
"95","Bohemian",42552,"2023-06-26"
"96","Bombacore",NA,"2023-06-26"
"97","Bookstore Girl",11,"2023-06-26"
"98","Bosozoku",4,"2023-06-26"
"99","Boujee",1053,"2023-06-26"
"100","Boy Next Door",NA,"2023-06-26"
