"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-05-17"
"2","80s Heartthrob",NA,"2023-05-17"
"3","2-Tone",8,"2023-05-17"
"4","2000s Autumn",1,"2023-05-17"
"5","2010s Internet",NA,"2023-05-17"
"6","2014-era tumblr",NA,"2023-05-17"
"7","2014 Girly Tumblr",NA,"2023-05-17"
"8","2020 Alt",152,"2023-05-17"
"9","2K1",NA,"2023-05-17"
"10","2K7",NA,"2023-05-17"
"11","80s Ballroom",NA,"2023-05-17"
"12","Abstract Tech",1175,"2023-05-17"
"13","Acid Pixie",NA,"2023-05-17"
"14","Acidwave",NA,"2023-05-17"
"15","Acubi",3,"2023-05-17"
"16","Adventurecore",15,"2023-05-17"
"17","Adventure Pulp",1,"2023-05-17"
"18","Aetherpunk",NA,"2023-05-17"
"19","Afrofuturism",4,"2023-05-17"
"20","Afro-Victorian",NA,"2023-05-17"
"21","After Hours",95,"2023-05-17"
"22","Agropeople",NA,"2023-05-17"
"23","Ah Beng",NA,"2023-05-17"
"24","Alien",760,"2023-05-17"
"25","Alternative",1621,"2023-05-17"
"26","Americana",171,"2023-05-17"
"27","American Pioneers",NA,"2023-05-17"
"28","American Revolution",3,"2023-05-17"
"29","American Thanksgiving",75,"2023-05-17"
"30","American Tourist Traps",NA,"2023-05-17"
"31","Analog Horror",NA,"2023-05-17"
"32","Ancient Egypt",179,"2023-05-17"
"33","Androgynous",27,"2023-05-17"
"34","Angelcore",165,"2023-05-17"
"35","Anglocore",NA,"2023-05-17"
"36","Anglo Gothic",NA,"2023-05-17"
"37","Angura",NA,"2023-05-17"
"38","Animecore",24,"2023-05-17"
"39","Anoncore",NA,"2023-05-17"
"40","Anti-Fashion",NA,"2023-05-17"
"41","Antique Grunge",47,"2023-05-17"
"42","Arcade",324,"2023-05-17"
"43","Arcadecore",NA,"2023-05-17"
"44","Art Academia",10251,"2023-05-17"
"45","Artcore",4,"2023-05-17"
"46","Art Deco",28079,"2023-05-17"
"47","Art Hoe",94,"2023-05-17"
"48","Art Nouveau",3673,"2023-05-17"
"49","Artificial Nature",6,"2023-05-17"
"50","Arts and Crafts Movement",67,"2023-05-17"
"51","Asian Baby Girl",8,"2023-05-17"
"52","Athlete",87,"2023-05-17"
"53","Atompunk",3,"2023-05-17"
"54","Auroracore",NA,"2023-05-17"
"55","Australiana",5,"2023-05-17"
"56","Australian Outback",4,"2023-05-17"
"57","Autumn",5473,"2023-05-17"
"58","Autumn Academia",307,"2023-05-17"
"59","Avant Apocalypse",NA,"2023-05-17"
"60","Avant-garde",119,"2023-05-17"
"61","Babycore",3,"2023-05-17"
"62","Babygirl",23,"2023-05-17"
"63","Back-to-School",12,"2023-05-17"
"64","Baddie",498,"2023-05-17"
"65","Ballet Academia",17,"2023-05-17"
"66","Balletcore",59,"2023-05-17"
"67","Baltic Violence Tumblr",NA,"2023-05-17"
"68","Barbiecore",126,"2023-05-17"
"69","Bardcore",NA,"2023-05-17"
"70","Baroque",858,"2023-05-17"
"71","Bastardcore",NA,"2023-05-17"
"72","Bauhaus",1895,"2023-05-17"
"73","BDSM",135,"2023-05-17"
"74","Beach Bunny",16,"2023-05-17"
"75","Beach Day",1465,"2023-05-17"
"76","Beach Girl",1556,"2023-05-17"
"77","Beatnik",2,"2023-05-17"
"78","Biker",317,"2023-05-17"
"79","Bimbocore",14,"2023-05-17"
"80","Biopunk",2,"2023-05-17"
"81","Bizarro Fiction",NA,"2023-05-17"
"82","Black Metal",2739,"2023-05-17"
"83","Blokecore",NA,"2023-05-17"
"84","Blokette",NA,"2023-05-17"
"85","Bloomcore",60,"2023-05-17"
"86","Blue Night",1536,"2023-05-17"
"87","Bodikon",NA,"2023-05-17"
"88","Bohemian",41147,"2023-05-17"
"89","Bombacore",NA,"2023-05-17"
"90","Bookstore Girl",10,"2023-05-17"
"91","Bosozoku",4,"2023-05-17"
"92","Boujee",1011,"2023-05-17"
"93","Breakcore",1,"2023-05-17"
"94","Brazilian Pop Bar",1,"2023-05-17"
"95","Britpop",50,"2023-05-17"
"96","Bro",100,"2023-05-17"
"97","Bro Hoe",1,"2023-05-17"
"98","Bronzepunk",NA,"2023-05-17"
"99","Bubble Bujo",5,"2023-05-17"
"100","Bubble Goth",22,"2023-05-17"
