"","aesthetic","depop_results","date"
"1","1950s Suburbia",NA,"2023-04-29"
"2","80s Heartthrob",NA,"2023-04-29"
"3","2-Tone",NA,"2023-04-29"
"4","2000s Autumn",NA,"2023-04-29"
"5","2014-era tumblr",NA,"2023-04-29"
"6","2014 Girly Tumblr",NA,"2023-04-29"
"7","2020 Alt",NA,"2023-04-29"
"8","2K Animecore",NA,"2023-04-29"
"9","2K1",NA,"2023-04-29"
"10","2K7",NA,"2023-04-29"
"11","80s Ballroom",NA,"2023-04-29"
"12","Abstract Tech",NA,"2023-04-29"
"13","Acid Pixie",NA,"2023-04-29"
"14","Acidwave",NA,"2023-04-29"
"15","Acubi",NA,"2023-04-29"
"16","Adventurecore",NA,"2023-04-29"
"17","Adventure Pulp",NA,"2023-04-29"
"18","Aetherpunk",NA,"2023-04-29"
"19","Afrofuturism",NA,"2023-04-29"
"20","Afro-Victorian",NA,"2023-04-29"
"21","After Hours",NA,"2023-04-29"
"22","Agropeople",NA,"2023-04-29"
"23","Ah Beng",NA,"2023-04-29"
"24","Alien",NA,"2023-04-29"
"25","Alternative",NA,"2023-04-29"
"26","Americana",NA,"2023-04-29"
"27","American Pioneers",NA,"2023-04-29"
"28","American Revolution",NA,"2023-04-29"
"29","American Thanksgiving",NA,"2023-04-29"
"30","American Tourist Traps",NA,"2023-04-29"
"31","Analog Horror",NA,"2023-04-29"
"32","Ancient Egypt",NA,"2023-04-29"
"33","Androgynous",NA,"2023-04-29"
"34","Angelcore",NA,"2023-04-29"
"35","Anglocore",NA,"2023-04-29"
"36","Anglo Gothic",NA,"2023-04-29"
"37","Angura",NA,"2023-04-29"
"38","Animecore",NA,"2023-04-29"
"39","Anoncore",NA,"2023-04-29"
"40","Anti-Fashion",NA,"2023-04-29"
"41","Antique Grunge",NA,"2023-04-29"
"42","Arcade",NA,"2023-04-29"
"43","Arcadecore",NA,"2023-04-29"
"44","Art Academia",NA,"2023-04-29"
"45","Art Deco",NA,"2023-04-29"
"46","Art Hoe",NA,"2023-04-29"
"47","Art Nouveau",NA,"2023-04-29"
"48","Artificial Nature",NA,"2023-04-29"
"49","Arts and Crafts Movement",NA,"2023-04-29"
"50","Asian Baby Girl",NA,"2023-04-29"
"51","Athlete",NA,"2023-04-29"
"52","Atompunk",NA,"2023-04-29"
"53","Auroracore",NA,"2023-04-29"
"54","Australiana",NA,"2023-04-29"
"55","Australian Outback",NA,"2023-04-29"
"56","Autumn",NA,"2023-04-29"
"57","Autumn Academia",NA,"2023-04-29"
"58","Avant Apocalypse",NA,"2023-04-29"
"59","Avant-garde",NA,"2023-04-29"
"60","Babycore",NA,"2023-04-29"
"61","Babygirl",NA,"2023-04-29"
"62","Back-to-School",NA,"2023-04-29"
"63","Baddie",NA,"2023-04-29"
"64","Ballet Academia",NA,"2023-04-29"
"65","Balletcore",NA,"2023-04-29"
"66","Baltic Violence Tumblr",NA,"2023-04-29"
"67","Barbiecore",NA,"2023-04-29"
"68","Bardcore",NA,"2023-04-29"
"69","Baroque",NA,"2023-04-29"
"70","Bastardcore",NA,"2023-04-29"
"71","Bauhaus",NA,"2023-04-29"
"72","BDSM",NA,"2023-04-29"
"73","Beach Bunny",NA,"2023-04-29"
"74","Beach Day",NA,"2023-04-29"
"75","Beatnik",NA,"2023-04-29"
"76","Biker",NA,"2023-04-29"
"77","Bimbocore",NA,"2023-04-29"
"78","Biopunk",NA,"2023-04-29"
"79","Bizarro Fiction",NA,"2023-04-29"
"80","Blokecore",NA,"2023-04-29"
"81","Blokette",NA,"2023-04-29"
"82","Bloomcore",NA,"2023-04-29"
"83","Blue Night",NA,"2023-04-29"
"84","Bodikon",NA,"2023-04-29"
"85","Bohemian",NA,"2023-04-29"
"86","Bombacore",NA,"2023-04-29"
"87","Bookstore Girl",NA,"2023-04-29"
"88","Bosozoku",NA,"2023-04-29"
"89","Boujee",NA,"2023-04-29"
"90","Breakcore",NA,"2023-04-29"
"91","Britpop",NA,"2023-04-29"
"92","Bro",NA,"2023-04-29"
"93","Bronzepunk",NA,"2023-04-29"
"94","Bubble Bujo",NA,"2023-04-29"
"95","Bubble Goth",NA,"2023-04-29"
"96","Bubblegum Bitch",NA,"2023-04-29"
"97","Bubblegum Witch",NA,"2023-04-29"
"98","Busukawaii",NA,"2023-04-29"
"99","Cabincore",NA,"2023-04-29"
"100","Cagole",NA,"2023-04-29"
"101","Camp",NA,"2023-04-29"
"102","Campcore",NA,"2023-04-29"
"103","Carnivalcore",NA,"2023-04-29"
"104","Cartelcore",NA,"2023-04-29"
"105","Cartooncore",NA,"2023-04-29"
"106","Casino",NA,"2023-04-29"
"107","Cassette Futurism",NA,"2023-04-29"
"108","Celtic",NA,"2023-04-29"
"109","Changelingcore",NA,"2023-04-29"
"110","Chaotic Academia",NA,"2023-04-29"
"111","Chav",NA,"2023-04-29"
"112","Cheiron Crush",NA,"2023-04-29"
"113","Cherry Emoji Twitter",NA,"2023-04-29"
"114","Chic Modernist",NA,"2023-04-29"
"115","Cholo",NA,"2023-04-29"
"116","Chonis",NA,"2023-04-29"
"117","Christcore",NA,"2023-04-29"
"118","Christian Girl Autumn",NA,"2023-04-29"
"119","Christmas",NA,"2023-04-29"
"120","Chromecore",NA,"2023-04-29"
"121","Chunyu",NA,"2023-04-29"
"122","City Pop",NA,"2023-04-29"
"123","Classic Academia",NA,"2023-04-29"
"124","Classicism",NA,"2023-04-29"
"125","Classic Lolita",NA,"2023-04-29"
"126","Cleancore",NA,"2023-04-29"
"127","Clockpunk",NA,"2023-04-29"
"128","Clowncore",NA,"2023-04-29"
"129","Club",NA,"2023-04-29"
"130","Club Kids",NA,"2023-04-29"
"131","Cluttercore",NA,"2023-04-29"
"132","Coastal Grandmother",NA,"2023-04-29"
"133","Coffee House/Cafe",NA,"2023-04-29"
"134","Coffinwood",NA,"2023-04-29"
"135","Comfy/Cozy",NA,"2023-04-29"
"136","Color Pop",NA,"2023-04-29"
"137","Common White Girl",NA,"2023-04-29"
"138","Concore",NA,"2023-04-29"
"139","Constructivism",NA,"2023-04-29"
"140","Corporate",NA,"2023-04-29"
"141","Corporate Memphis",NA,"2023-04-29"
"142","Corporate Punk",NA,"2023-04-29"
"143","Cottagecore",NA,"2023-04-29"
"144","Cottagegore",NA,"2023-04-29"
"145","Coquette",NA,"2023-04-29"
"146","Coquette Academia",NA,"2023-04-29"
"147","Country",NA,"2023-04-29"
"148","Cozy Childhood Hideaway",NA,"2023-04-29"
"149","C-Pop",NA,"2023-04-29"
"150","Crackhead",NA,"2023-04-29"
"151","Craftcore",NA,"2023-04-29"
"152","Cripplepunk",NA,"2023-04-29"
"153","Crowcore",NA,"2023-04-29"
"154","Crustpunk",NA,"2023-04-29"
"155","Cryptid Academia",NA,"2023-04-29"
"156","Cryptidcore",NA,"2023-04-29"
"157","Cuddle Party",NA,"2023-04-29"
"158","Cultcore",NA,"2023-04-29"
"159","Cult Party Kei",NA,"2023-04-29"
"160","Cutecore",NA,"2023-04-29"
"161","Cyberdelic",NA,"2023-04-29"
"162","Cyber Fairy Grunge",NA,"2023-04-29"
"163","Cyberghetto",NA,"2023-04-29"
"164","Cybergoth",NA,"2023-04-29"
"165","Cybergrunge",NA,"2023-04-29"
"166","CyberneticPunk",NA,"2023-04-29"
"167","Cyberparadism",NA,"2023-04-29"
"168","Cyberpop",NA,"2023-04-29"
"169","Cyberprep",NA,"2023-04-29"
"170","Cyberpunk",NA,"2023-04-29"
"171","Cyberspace Webrooms",NA,"2023-04-29"
"172","Cybervillain",NA,"2023-04-29"
"173","Cyber Stylin’",NA,"2023-04-29"
"174","Danish Pastel",NA,"2023-04-29"
"175","Dank Meme Voyage",NA,"2023-04-29"
"176","Dark Academia",NA,"2023-04-29"
"177","Darkcore",NA,"2023-04-29"
"178","DarkErrorcore",NA,"2023-04-29"
"179","Darkest Academia",NA,"2023-04-29"
"180","Dark Fantasy",NA,"2023-04-29"
"181","Dark Gatsby",NA,"2023-04-29"
"182","Dark Naturalism",NA,"2023-04-29"
"183","Dark Nautical",NA,"2023-04-29"
"184","Dark Nymphet",NA,"2023-04-29"
"185","Dark Paradise",NA,"2023-04-29"
"186","Dark Y2K",NA,"2023-04-29"
"187","Daydreampunk",NA,"2023-04-29"
"188","Dazecore",NA,"2023-04-29"
"189","Deathcore",NA,"2023-04-29"
"190","Deathrock",NA,"2023-04-29"
"191","Decopunk",NA,"2023-04-29"
"192","Decora",NA,"2023-04-29"
"193","Delicate Sweet",NA,"2023-04-29"
"194","Desertwave",NA,"2023-04-29"
"195","Desi Romantic Academia",NA,"2023-04-29"
"196","De Stijl",NA,"2023-04-29"
"197","Dethereal",NA,"2023-04-29"
"198","Devilcore",NA,"2023-04-29"
"199","Dieselpunk",NA,"2023-04-29"
