"","aesthetic","etsy_results","date"
"1","2000s Autumn",1,"2023-08-28"
"2","2010s Internet",NA,"2023-08-28"
"3","2014 Girly",1,"2023-08-28"
"4","2014 Tumblr",4,"2023-08-28"
"5","2020 Alt",1,"2023-08-28"
"6","2K1",NA,"2023-08-28"
"7","2K7",NA,"2023-08-28"
"8","2 Tone",704,"2023-08-28"
"9","50s Suburbia",NA,"2023-08-28"
"10","80s Ballroom",NA,"2023-08-28"
"11","80s Heartthrob",NA,"2023-08-28"
"12","Abstract Art",95186,"2023-08-28"
"13","Abstract Tech",1191,"2023-08-28"
"14","Acid Pixie",NA,"2023-08-28"
"15","Acidwave",NA,"2023-08-28"
"16","Acubi",13,"2023-08-28"
"17","Adventurecore",15,"2023-08-28"
"18","Adventure Pulp",1,"2023-08-28"
"19","Aestheticism",554930,"2023-08-28"
"20","Aetherpunk",NA,"2023-08-28"
"21","Afrofuturism",6,"2023-08-28"
"22","Afropunk",NA,"2023-08-28"
"23","Afro-Victorian",NA,"2023-08-28"
"24","After Hours",103,"2023-08-28"
"25","Agropeople",NA,"2023-08-28"
"26","Ah Beng",NA,"2023-08-28"
"27","Alien",999,"2023-08-28"
"28","Alternative",1840,"2023-08-28"
"29","Amateur Photography",NA,"2023-08-28"
"30","Americana",301,"2023-08-28"
"31","American Pioneers",1,"2023-08-28"
"32","American Revolution",6,"2023-08-28"
"33","American Thanksgiving",100,"2023-08-28"
"34","American Tourist Traps",NA,"2023-08-28"
"35","Analog Horror",NA,"2023-08-28"
"36","Ancient Egypt",186,"2023-08-28"
"37","Androgynous",30,"2023-08-28"
"38","Angelcore",182,"2023-08-28"
"39","Anglocore",NA,"2023-08-28"
"40","Anglo Gothic",1,"2023-08-28"
"41","Angura",NA,"2023-08-28"
"42","Animecore",16,"2023-08-28"
"43","Anoncore",NA,"2023-08-28"
"44","Anti-Fashion",NA,"2023-08-28"
"45","Antique Grunge",77,"2023-08-28"
"46","Arabian Nights",11,"2023-08-28"
"47","Arcade",531,"2023-08-28"
"48","Arcadecore",NA,"2023-08-28"
"49","Aristocrat",11,"2023-08-28"
"50","Art Academia",15917,"2023-08-28"
"51","Artcore",4,"2023-08-28"
"52","Art Deco",39191,"2023-08-28"
"53","Art Hoe",117,"2023-08-28"
"54","Artificial Nature",23,"2023-08-28"
"55","Art Nouveau",5176,"2023-08-28"
"56","Arts and Crafts Movement",70,"2023-08-28"
"57","Asian Baby Girl",12,"2023-08-28"
"58","Athlete",116,"2023-08-28"
"59","Atompunk",2,"2023-08-28"
"60","Auroracore",NA,"2023-08-28"
"61","Australiana",7,"2023-08-28"
"62","Australian Outback",6,"2023-08-28"
"63","Autumn",9498,"2023-08-28"
"64","Autumn Academia",557,"2023-08-28"
"65","Avant Apocalypse",NA,"2023-08-28"
"66","Avant-garde",158,"2023-08-28"
"67","Babycore",5,"2023-08-28"
"68","Babygirl",27,"2023-08-28"
"69","Back-to-School",45,"2023-08-28"
"70","Baddie",537,"2023-08-28"
"71","Bakala",NA,"2023-08-28"
"72","Ballet Academia",31,"2023-08-28"
"73","Balletcore",93,"2023-08-28"
"74","Balkan Violence Tumblr",NA,"2023-08-28"
"75","Barbiecore",505,"2023-08-28"
"76","Bardcore",NA,"2023-08-28"
"77","Baroque",1298,"2023-08-28"
"78","Basic Girl",73,"2023-08-28"
"79","Bastardcore",NA,"2023-08-28"
"80","Bauhaus",2343,"2023-08-28"
"81","BDSM",132,"2023-08-28"
"82","Beach Bunny",17,"2023-08-28"
"83","Beach Day",1724,"2023-08-28"
"84","Beach Girl",2779,"2023-08-28"
"85","Beatnik",4,"2023-08-28"
"86","Belgian New Beat",NA,"2023-08-28"
"87","Biker",747,"2023-08-28"
"88","Bimbocore",14,"2023-08-28"
"89","Biopunk",1,"2023-08-28"
"90","Bizarro Fiction",NA,"2023-08-28"
"91","Black Metal",4912,"2023-08-28"
"92","Bleak Crush",NA,"2023-08-28"
"93","Blingeecore",NA,"2023-08-28"
"94","Blokecore",NA,"2023-08-28"
"95","Blokette",NA,"2023-08-28"
"96","Bloomcore",72,"2023-08-28"
"97","Blue Night",2136,"2023-08-28"
"98","B-Movie Horror",2,"2023-08-28"
"99","Bodikon",NA,"2023-08-28"
"100","Bohemian",51449,"2023-08-28"
