"","aesthetic","etsy_results","date"
"1","80s heart-throb",NA,"2023-06-19"
"2","1950s Suburbia",NA,"2023-06-19"
"3","2000s Autumn",2,"2023-06-19"
"4","2010s Internet",NA,"2023-06-19"
"5","2014 Tumblr",5,"2023-06-19"
"6","2014 Girly",1,"2023-06-19"
"7","2020 Alt",149,"2023-06-19"
"8","2K1",NA,"2023-06-19"
"9","2K7",NA,"2023-06-19"
"10","2 Tone",708,"2023-06-19"
"11","80s Ballroom",NA,"2023-06-19"
"12","Abstract Tech",1124,"2023-06-19"
"13","Acid Pixie",NA,"2023-06-19"
"14","Acidwave",NA,"2023-06-19"
"15","Acubi",4,"2023-06-19"
"16","Adventure Pulp",1,"2023-06-19"
"17","Adventurecore",13,"2023-06-19"
"18","Aetherpunk",NA,"2023-06-19"
"19","Afro-Victorian",NA,"2023-06-19"
"20","Afrofuturism",7,"2023-06-19"
"21","After Hours",96,"2023-06-19"
"22","Agropeople",NA,"2023-06-19"
"23","Ah Beng",NA,"2023-06-19"
"24","Alien",767,"2023-06-19"
"25","Alternative",1756,"2023-06-19"
"26","Amateur Photography",NA,"2023-06-19"
"27","American Pioneers",NA,"2023-06-19"
"28","American Revolution",3,"2023-06-19"
"29","American Thanksgiving",72,"2023-06-19"
"30","American Tourist Traps",NA,"2023-06-19"
"31","Americana",180,"2023-06-19"
"32","Analog Horror",NA,"2023-06-19"
"33","Ancient Egypt",191,"2023-06-19"
"34","Androgynous",27,"2023-06-19"
"35","Angelcore",161,"2023-06-19"
"36","Anglo Gothic",NA,"2023-06-19"
"37","Anglocore",NA,"2023-06-19"
"38","Angura",NA,"2023-06-19"
"39","Animecore",18,"2023-06-19"
"40","Anoncore",NA,"2023-06-19"
"41","Anti-Fashion",NA,"2023-06-19"
"42","Antique Grunge",54,"2023-06-19"
"43","Arabfunny",NA,"2023-06-19"
"44","Arcade",362,"2023-06-19"
"45","Arcadecore",NA,"2023-06-19"
"46","Art Academia",11002,"2023-06-19"
"47","Art Deco",27279,"2023-06-19"
"48","Art Hoe",108,"2023-06-19"
"49","Art Nouveau",3993,"2023-06-19"
"50","Artcore",4,"2023-06-19"
"51","Artificial Nature",7,"2023-06-19"
"52","Arts and Crafts Movement",64,"2023-06-19"
"53","Asian Baby Girl",11,"2023-06-19"
"54","Athlete",90,"2023-06-19"
"55","Atompunk",3,"2023-06-19"
"56","Auroracore",NA,"2023-06-19"
"57","Australian Outback",4,"2023-06-19"
"58","Australiana",4,"2023-06-19"
"59","Autumn",5602,"2023-06-19"
"60","Autumn Academia",297,"2023-06-19"
"61","Avant-garde",113,"2023-06-19"
"62","Avant Apocalypse",NA,"2023-06-19"
"63","Azure",53,"2023-06-19"
"64","B-Movie Horror",4,"2023-06-19"
"65","BDSM",129,"2023-06-19"
"66","Babycore",4,"2023-06-19"
"67","Babygirl",23,"2023-06-19"
"68","Back-to-School",18,"2023-06-19"
"69","Baddie",510,"2023-06-19"
"70","Baidexweb",NA,"2023-06-19"
"71","Bakala",NA,"2023-06-19"
"72","Ballet Academia",22,"2023-06-19"
"73","Balletcore",52,"2023-06-19"
"74","Baltic Violence Tumblr",NA,"2023-06-19"
"75","Barbiecore",135,"2023-06-19"
"76","Bardcore",NA,"2023-06-19"
"77","Baroque",880,"2023-06-19"
"78","Bastardcore",NA,"2023-06-19"
"79","Bauhaus",2087,"2023-06-19"
"80","Beach Bunny",17,"2023-06-19"
"81","Beach Day",1788,"2023-06-19"
"82","Beach girl",1904,"2023-06-19"
"83","Beatnik",3,"2023-06-19"
"84","Biker",622,"2023-06-19"
"85","Bimbocore",12,"2023-06-19"
"86","Biopunk",2,"2023-06-19"
"87","Bizarro Fiction",NA,"2023-06-19"
"88","Black-Holed Meme",NA,"2023-06-19"
"89","Black Metal",2679,"2023-06-19"
"90","Bleak Crush",NA,"2023-06-19"
"91","Blokecore",NA,"2023-06-19"
"92","Blokette",NA,"2023-06-19"
"93","Bloomcore",61,"2023-06-19"
"94","Blue Night",1359,"2023-06-19"
"95","Bodikon",NA,"2023-06-19"
"96","Bohemian",42689,"2023-06-19"
"97","Bombacore",NA,"2023-06-19"
"98","Bookstore Girl",11,"2023-06-19"
"99","Bosozoku",4,"2023-06-19"
"100","Boujee",1054,"2023-06-19"
