"","aesthetic","depop_results","date"
"1","1950s Suburbia",NA,"2023-05-18"
"2","80s Heartthrob",NA,"2023-05-18"
"3","2-Tone",NA,"2023-05-18"
"4","2000s Autumn",NA,"2023-05-18"
"5","2010s Internet",NA,"2023-05-18"
"6","2014-era tumblr",NA,"2023-05-18"
"7","2014 Girly Tumblr",NA,"2023-05-18"
"8","2020 Alt",NA,"2023-05-18"
"9","2K1",NA,"2023-05-18"
"10","2K7",NA,"2023-05-18"
"11","80s Ballroom",NA,"2023-05-18"
"12","Abstract Tech",NA,"2023-05-18"
"13","Acid Pixie",NA,"2023-05-18"
"14","Acidwave",NA,"2023-05-18"
"15","Acubi",NA,"2023-05-18"
"16","Adventurecore",NA,"2023-05-18"
"17","Adventure Pulp",NA,"2023-05-18"
"18","Aetherpunk",NA,"2023-05-18"
"19","Afrofuturism",NA,"2023-05-18"
"20","Afro-Victorian",NA,"2023-05-18"
"21","After Hours",NA,"2023-05-18"
"22","Agropeople",NA,"2023-05-18"
"23","Ah Beng",NA,"2023-05-18"
"24","Alien",NA,"2023-05-18"
"25","Alternative",NA,"2023-05-18"
"26","Americana",NA,"2023-05-18"
"27","American Pioneers",NA,"2023-05-18"
"28","American Revolution",NA,"2023-05-18"
"29","American Thanksgiving",NA,"2023-05-18"
"30","American Tourist Traps",NA,"2023-05-18"
"31","Analog Horror",NA,"2023-05-18"
"32","Ancient Egypt",NA,"2023-05-18"
"33","Androgynous",NA,"2023-05-18"
"34","Angelcore",NA,"2023-05-18"
"35","Anglocore",NA,"2023-05-18"
"36","Anglo Gothic",NA,"2023-05-18"
"37","Angura",NA,"2023-05-18"
"38","Animecore",NA,"2023-05-18"
"39","Anoncore",NA,"2023-05-18"
"40","Anti-Fashion",NA,"2023-05-18"
"41","Antique Grunge",NA,"2023-05-18"
"42","Arcade",NA,"2023-05-18"
"43","Arcadecore",NA,"2023-05-18"
"44","Art Academia",NA,"2023-05-18"
"45","Artcore",NA,"2023-05-18"
"46","Art Deco",NA,"2023-05-18"
"47","Art Hoe",NA,"2023-05-18"
"48","Art Nouveau",NA,"2023-05-18"
"49","Artificial Nature",NA,"2023-05-18"
"50","Arts and Crafts Movement",NA,"2023-05-18"
"51","Asian Baby Girl",NA,"2023-05-18"
"52","Athlete",NA,"2023-05-18"
"53","Atompunk",NA,"2023-05-18"
"54","Auroracore",NA,"2023-05-18"
"55","Australiana",NA,"2023-05-18"
"56","Australian Outback",NA,"2023-05-18"
"57","Autumn",NA,"2023-05-18"
"58","Autumn Academia",NA,"2023-05-18"
"59","Avant Apocalypse",NA,"2023-05-18"
"60","Avant-garde",NA,"2023-05-18"
"61","Babycore",NA,"2023-05-18"
"62","Babygirl",NA,"2023-05-18"
"63","Back-to-School",NA,"2023-05-18"
"64","Baddie",NA,"2023-05-18"
"65","Ballet Academia",NA,"2023-05-18"
"66","Balletcore",NA,"2023-05-18"
"67","Baltic Violence Tumblr",NA,"2023-05-18"
"68","Barbiecore",NA,"2023-05-18"
"69","Bardcore",NA,"2023-05-18"
"70","Baroque",NA,"2023-05-18"
"71","Bastardcore",NA,"2023-05-18"
"72","Bauhaus",NA,"2023-05-18"
"73","BDSM",NA,"2023-05-18"
"74","Beach Bunny",NA,"2023-05-18"
