"","aesthetic","etsy_results","date"
"1","Summer",5592,"2023-03-17"
"2","Cottagecore",16055,"2023-03-17"
"3","Hippie",8212,"2023-03-17"
"4","Cottagegore",10,"2023-03-17"
"5","E-Girl",406,"2023-03-17"
"6","Skater",444,"2023-03-17"
"7","Fairycore",2624,"2023-03-17"
"8","Minimalism",16080,"2023-03-17"
"9","Spring",5508,"2023-03-17"
"10","Alternative",1865,"2023-03-17"
"11","Bohemian",36629,"2023-03-17"
"12","Kidcore",448,"2023-03-17"
"13","Lounge",491,"2023-03-17"
"14","E-Boy",26,"2023-03-17"
"15","Baddie",407,"2023-03-17"
"16","Pearly",18,"2023-03-17"
"17","Hipster",559,"2023-03-17"
"18","Western",2920,"2023-03-17"
"19","Babygirl",15,"2023-03-17"
"20","Halloween",9358,"2023-03-17"
"21","Decora",177,"2023-03-17"
"22","Christmas",32457,"2023-03-17"
"23","Dollette",130,"2023-03-17"
"24","Whimsigothic",79,"2023-03-17"
"25","Mallgoth",1,"2023-03-17"
"26","Stoner",740,"2023-03-17"
"27","Playboy",70,"2023-03-17"
"28","Biker",230,"2023-03-17"
"29","Vampire",983,"2023-03-17"
"30","Dreamy",1931,"2023-03-17"
"31","Regency",202,"2023-03-17"
"32","Avant-garde",115,"2023-03-17"
"33","Goblincore",2585,"2023-03-17"
"34","Balletcore",58,"2023-03-17"
"35","Maximalism",376,"2023-03-17"
"36","Psychedelica",4,"2023-03-17"
"37","Mermaid",532,"2023-03-17"
"38","Scoutcore",NA,"2023-03-17"
"39","Peach",1275,"2023-03-17"
"40","Angelcore",133,"2023-03-17"
"41","Comfy/Cozy",19,"2023-03-17"
"42","Gorpcore",10,"2023-03-17"
"43","Gorecore",2,"2023-03-17"
"44","Anglocore",NA,"2023-03-17"
"45","FantasY2K",NA,"2023-03-17"
"46","Hip-Hop",3871,"2023-03-17"
"47","Lovecore",211,"2023-03-17"
"48","Country",13386,"2023-03-17"
"49","Cyberpunk",1237,"2023-03-17"
"50","Teddies",341,"2023-03-17"
"51","VSCO",2672,"2023-03-17"
"52","Pin-up",237,"2023-03-17"
"53","Earthcore",17,"2023-03-17"
"54","Pride flags",408,"2023-03-17"
"55","Back-to-School",8,"2023-03-17"
"56","McBling",15,"2023-03-17"
"57","Medieval",484,"2023-03-17"
"58","Cybergoth",10,"2023-03-17"
"59","Winter",3842,"2023-03-17"
"60","Tropical",14323,"2023-03-17"
"61","Softie",10,"2023-03-17"
"62","Princesscore",84,"2023-03-17"
"63","Princecore",NA,"2023-03-17"
"64","Kinderwhore",6,"2023-03-17"
"65","Steampunk",1117,"2023-03-17"
"66","Steelpunk",NA,"2023-03-17"
"67","Post-Punk",26,"2023-03-17"
"68","Vaporwave",2319,"2023-03-17"
"69","Gyaru",12,"2023-03-17"
"70","Royalcore",166,"2023-03-17"
"71","Weirdcore",252,"2023-03-17"
"72","Diner",134,"2023-03-17"
"73","Thrasher",6,"2023-03-17"
"74","Alien",666,"2023-03-17"
"75","Tomboy",15,"2023-03-17"
"76","Drain",32,"2023-03-17"
"77","Milk",605,"2023-03-17"
"78","Dullcore",NA,"2023-03-17"
"79","Lo-Fi",1027,"2023-03-17"
"80","Biopunk",NA,"2023-03-17"
"81","Sanriocore",14,"2023-03-17"
"82","Androgynous",20,"2023-03-17"
"83","Barbiecore",98,"2023-03-17"
"84","2-Tone",8,"2023-03-17"
"85","Cutecore",25,"2023-03-17"
"86","Clowncore",82,"2023-03-17"
"87","Boujee",1025,"2023-03-17"
"88","Cybergrunge",2,"2023-03-17"
"89","Furry",173,"2023-03-17"
"90","Rockabilly",70,"2023-03-17"
"91","Y2K",11095,"2023-03-17"
"92","Cleancore",NA,"2023-03-17"
"93","Scrapbook",3535,"2023-03-17"
"94","Gothcore",81,"2023-03-17"
"95","Celtic",185,"2023-03-17"
"96","After Hours",110,"2023-03-17"
"97","Nymphet",8,"2023-03-17"
"98","Athlete",87,"2023-03-17"
"99","Techwear",15,"2023-03-17"
"100","Baroque",664,"2023-03-17"
