"","aesthetic","depop_results","date"
"1","70s Disco",1,"2023-03-10"
"2","2-Tone",329,"2023-03-10"
"3","1950s Suburbia",NA,"2023-03-10"
"4","2000s Autumn",NA,"2023-03-10"
"5","2014-era tumblr",NA,"2023-03-10"
"6","2014 Girly Tumblr",NA,"2023-03-10"
"7","2020 Alt",NA,"2023-03-10"
"8","2K Animecore",NA,"2023-03-10"
"9","2K7",NA,"2023-03-10"
"10","2K1",NA,"2023-03-10"
"11","Abstract Tech",NA,"2023-03-10"
"12","Acid Pixie",NA,"2023-03-10"
"13","Acidwave",3,"2023-03-10"
"14","Acubi",131,"2023-03-10"
"15","Adventure Pulp",NA,"2023-03-10"
"16","Adventurecore",38,"2023-03-10"
"17","Aetherpunk",NA,"2023-03-10"
"18","Afrofuturism",NA,"2023-03-10"
"19","Afro-Victorian",1,"2023-03-10"
"20","After Hours",258,"2023-03-10"
"21","Agropeople",NA,"2023-03-10"
"22","Ah Beng",NA,"2023-03-10"
"23","Alien",525,"2023-03-10"
"24","Alternative",9219,"2023-03-10"
"25","Americana",11,"2023-03-10"
"26","Analog Horror",NA,"2023-03-10"
"27","American Pioneers",NA,"2023-03-10"
"28","American Revolution",NA,"2023-03-10"
"29","American Thanksgiving",NA,"2023-03-10"
"30","American Tourist Traps",NA,"2023-03-10"
"31","Ancient Egypt",22,"2023-03-10"
"32","Androgynous",362,"2023-03-10"
"33","Angelcore",1385,"2023-03-10"
"34","Anglocore",1233,"2023-03-10"
"35","Anglo Gothic",NA,"2023-03-10"
"36","Angura",51,"2023-03-10"
"37","Animecore",NA,"2023-03-10"
"38","Antique Grunge",NA,"2023-03-10"
"39","Anti-Fashion",31,"2023-03-10"
"40","Arcade",NA,"2023-03-10"
"41","Arcadecore",NA,"2023-03-10"
"42","Art Academia",NA,"2023-03-10"
"43","Arts and Crafts Movement",NA,"2023-03-10"
"44","Art Deco",NA,"2023-03-10"
"45","Art Hoe",NA,"2023-03-10"
"46","Art Nouveau",NA,"2023-03-10"
"47","Asian Baby Girl",NA,"2023-03-10"
"48","Athlete",260,"2023-03-10"
"49","Atompunk",1,"2023-03-10"
"50","Auroracore",4,"2023-03-10"
"51","Australiana",75,"2023-03-10"
"52","Australian Outback",NA,"2023-03-10"
"53","Autumn Academia",NA,"2023-03-10"
"54","Autumn",3,"2023-03-10"
"55","Avant Apocalypse",NA,"2023-03-10"
"56","Avant-garde",1782,"2023-03-10"
"57","Babycore",210,"2023-03-10"
"58","Babygirl",3811,"2023-03-10"
"59","Back-to-School",815,"2023-03-10"
"60","Baddie",4581,"2023-03-10"
"61","Ballet Academia",NA,"2023-03-10"
"62","Balletcore",1700,"2023-03-10"
"63","Baltic Violence Tumblr",NA,"2023-03-10"
"64","Barbiecore",321,"2023-03-10"
"65","Bardcore",1,"2023-03-10"
"66","Baroque",255,"2023-03-10"
"67","Bastardcore",1,"2023-03-10"
"68","Bauhaus",7,"2023-03-10"
"69","BDSM",73,"2023-03-10"
"70","Beach Bunny",NA,"2023-03-10"
"71","Beach Day",NA,"2023-03-10"
"72","Beatnik",17,"2023-03-10"
"73","Biker",2141,"2023-03-10"
"74","Bimbocore",223,"2023-03-10"
"75","Biopunk",357,"2023-03-10"
"76","Bizarro Fiction",NA,"2023-03-10"
"77","Black-Holed Meme",NA,"2023-03-10"
"78","Bloomcore",65,"2023-03-10"
"79","Bodikon",3,"2023-03-10"
"80","Bohemian",8190,"2023-03-10"
"81","Bombacore",139,"2023-03-10"
"82","Bookstore Girl",NA,"2023-03-10"
"83","Bosozoku",NA,"2023-03-10"
"84","Boujee",311,"2023-03-10"
"85","Breakcore",3,"2023-03-10"
"86","Britpop",65,"2023-03-10"
"87","Bro",NA,"2023-03-10"
"88","Bronzepunk",1,"2023-03-10"
"89","Bubble Bujo",NA,"2023-03-10"
"90","Bubble Goth",NA,"2023-03-10"
"91","Bubblegum Bitch",5,"2023-03-10"
"92","Bubblegum Witch",NA,"2023-03-10"
"93","Cabincore",144,"2023-03-10"
"94","Cagole",22,"2023-03-10"
"95","Camp",3,"2023-03-10"
"96","Campcore",8,"2023-03-10"
"97","Cargopunk",5,"2023-03-10"
"98","Carnivalcore",NA,"2023-03-10"
"99","Cartelcore",NA,"2023-03-10"
"100","Cartooncore",2,"2023-03-10"
"101","Casino",49,"2023-03-10"
"102","Cassette Futurism",NA,"2023-03-10"
"103","Celtic",269,"2023-03-10"
"104","Changelingcore",NA,"2023-03-10"
"105","Chaotic Academia",NA,"2023-03-10"
"106","Chav",1,"2023-03-10"
"107","Cheiron Crush",NA,"2023-03-10"
"108","Cherry Emoji Twitter",NA,"2023-03-10"
"109","Chic Modernist",NA,"2023-03-10"
"110","Cholo",4,"2023-03-10"
"111","Christcore",1,"2023-03-10"
"112","Christian Girl Autumn",NA,"2023-03-10"
"113","Christmas",2744,"2023-03-10"
"114","Chunyu",NA,"2023-03-10"
"115","City Pop",NA,"2023-03-10"
"116","Classic Academia",NA,"2023-03-10"
"117","Classic Lolita",NA,"2023-03-10"
"118","Classicism",NA,"2023-03-10"
"119","Cleancore",296,"2023-03-10"
"120","Clockpunk",NA,"2023-03-10"
"121","Clowncore",342,"2023-03-10"
"122","Club",NA,"2023-03-10"
"123","Club Kids",NA,"2023-03-10"
"124","Coastal Grandmother",232,"2023-03-10"
"125","Cutecore",319,"2023-03-10"
"126","Cyber Stylin",NA,"2023-03-10"
"127","Coffee House/Cafe",1,"2023-03-10"
"128","Coffinwood",NA,"2023-03-10"
"129","Comfy/Cozy",1303,"2023-03-10"
"130","Common White Girl",NA,"2023-03-10"
"131","Concore",3,"2023-03-10"
"132","Constructivism",3,"2023-03-10"
"133","Corporate",NA,"2023-03-10"
"134","Corporate Memphis",NA,"2023-03-10"
"135","Corporate Punk",NA,"2023-03-10"
"136","Cottagecore",24011,"2023-03-10"
"137","Cottagegore",18665,"2023-03-10"
"138","Coquette Academia",NA,"2023-03-10"
