"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-06-08"
"2","2-Tone",7,"2023-06-08"
"3","2000s Autumn",1,"2023-06-08"
"4","2010s Internet",NA,"2023-06-08"
"5","2014-era tumblr",NA,"2023-06-08"
"6","2014 Girly Tumblr",NA,"2023-06-08"
"7","2020 Alt",146,"2023-06-08"
"8","2K1",NA,"2023-06-08"
"9","2K7",NA,"2023-06-08"
"10","80s Ballroom",NA,"2023-06-08"
"11","80s Heart-Throb",NA,"2023-06-08"
"12","Abstract Tech",1156,"2023-06-08"
"13","Acid Pixie",NA,"2023-06-08"
"14","Acidwave",NA,"2023-06-08"
"15","Acubi",4,"2023-06-08"
"16","Adventurecore",15,"2023-06-08"
"17","Adventure Pulp",1,"2023-06-08"
"18","Aetherpunk",NA,"2023-06-08"
"19","Afrofuturism",6,"2023-06-08"
"20","Afro-Victorian",NA,"2023-06-08"
"21","After Hours",101,"2023-06-08"
"22","Agropeople",NA,"2023-06-08"
"23","Ah Beng",NA,"2023-06-08"
"24","Alien",770,"2023-06-08"
"25","Alternative",1677,"2023-06-08"
"26","Amateur Photography",NA,"2023-06-08"
"27","Americana",186,"2023-06-08"
"28","American Pioneers",NA,"2023-06-08"
"29","American Revolution",2,"2023-06-08"
"30","American Thanksgiving",69,"2023-06-08"
"31","American Tourist Traps",NA,"2023-06-08"
"32","Amourdoux",NA,"2023-06-08"
"33","Analog Horror",NA,"2023-06-08"
"34","Ancient Egypt",190,"2023-06-08"
"35","Androgynous",29,"2023-06-08"
"36","Angelcore",168,"2023-06-08"
"37","Anglocore",NA,"2023-06-08"
"38","Anglo Gothic",NA,"2023-06-08"
"39","Angura",NA,"2023-06-08"
"40","Animecore",17,"2023-06-08"
"41","Anoncore",NA,"2023-06-08"
"42","Anti-Fashion",NA,"2023-06-08"
"43","Antique Grunge",48,"2023-06-08"
"44","Arcade",347,"2023-06-08"
"45","Arcadecore",NA,"2023-06-08"
"46","Art Academia",10654,"2023-06-08"
"47","Artcore",4,"2023-06-08"
"48","Art Deco",27523,"2023-06-08"
"49","Art Hoe",115,"2023-06-08"
"50","Art Nouveau",3863,"2023-06-08"
"51","Artificial Nature",6,"2023-06-08"
"52","Arts and Crafts Movement",63,"2023-06-08"
"53","Asian Baby Girl",9,"2023-06-08"
"54","Athlete",88,"2023-06-08"
"55","Atompunk",2,"2023-06-08"
"56","Auroracore",NA,"2023-06-08"
"57","Australiana",4,"2023-06-08"
"58","Australian Outback",4,"2023-06-08"
"59","Autumn",5517,"2023-06-08"
"60","Autumn Academia",304,"2023-06-08"
"61","Avant Apocalypse",NA,"2023-06-08"
"62","Avant-garde",117,"2023-06-08"
"63","Babycore",3,"2023-06-08"
"64","Babygirl",24,"2023-06-08"
"65","Back-to-School",17,"2023-06-08"
"66","Baddie",520,"2023-06-08"
"67","Baidexweb",NA,"2023-06-08"
"68","Ballet Academia",20,"2023-06-08"
"69","Balletcore",58,"2023-06-08"
"70","Baltic Violence Tumblr",NA,"2023-06-08"
"71","Barbiecore",130,"2023-06-08"
"72","Bardcore",NA,"2023-06-08"
"73","Baroque",857,"2023-06-08"
"74","Bastardcore",NA,"2023-06-08"
"75","Bauhaus",2181,"2023-06-08"
"76","BDSM",128,"2023-06-08"
"77","Beach Bunny",17,"2023-06-08"
"78","Beach Day",1598,"2023-06-08"
"79","Beach Girl",1772,"2023-06-08"
"80","Beatnik",3,"2023-06-08"
"81","Biker",272,"2023-06-08"
"82","Bimbocore",12,"2023-06-08"
"83","Biopunk",2,"2023-06-08"
"84","Bizarro Fiction",NA,"2023-06-08"
"85","Black Metal",2795,"2023-06-08"
"86","Bleak Crush",NA,"2023-06-08"
"87","Blokecore",NA,"2023-06-08"
"88","Blokette",NA,"2023-06-08"
"89","Bloomcore",58,"2023-06-08"
"90","Blue Night",1358,"2023-06-08"
"91","B-Movie Horror",3,"2023-06-08"
"92","Bodikon",NA,"2023-06-08"
"93","Bohemian",41722,"2023-06-08"
"94","Bombacore",NA,"2023-06-08"
"95","Bookstore Girl",10,"2023-06-08"
"96","Bosozoku",4,"2023-06-08"
"97","Boujee",1047,"2023-06-08"
"98","Breakcore",1,"2023-06-08"
"99","Brazilian Pop Bar",1,"2023-06-08"
"100","Britpop",45,"2023-06-08"
