"","aesthetic","etsy_results","date"
"1","Random Article",2,"2024-08-27"
"2","By Category",4,"2024-08-27"
"3","Index of Nation-Based Aesthetics",34,"2024-08-27"
"4","Index of Music-Based Aesthetics",115,"2024-08-27"
"5","Index of Nature-Based Aesthetics",10,"2024-08-27"
"6","List of Deleted Pages and Why",35,"2024-08-27"
"7","Pages We Need",24,"2024-08-27"
"8","2 Tone",749,"2024-08-27"
"9","2000s Virtual Singer",3,"2024-08-27"
"10","2010s Internet",5,"2024-08-27"
"11","2014 Girly",90,"2024-08-27"
"12","2014 Tumblr",94,"2024-08-27"
"13","2020s E-Kid",30,"2024-08-27"
"14","2020s Gamer",14,"2024-08-27"
"15","2K1",21,"2024-08-27"
"16","2K5",40,"2024-08-27"
"17","2K7",16,"2024-08-27"
"18","50s Suburbia",3,"2024-08-27"
"19","7 HD",59,"2024-08-27"
"20","8-Bit",468,"2024-08-27"
"21","80 Thousand",268,"2024-08-27"
"22","80s Heartthrob",91,"2024-08-27"
"23","90s Cool",28,"2024-08-27"
"24","Abstract Tech",1000,"2024-08-27"
"25","Acid Design",38,"2024-08-27"
"26","Acid Pixie",NA,"2024-08-27"
"27","Acidwave",8,"2024-08-27"
"28","Adventurecore",29,"2024-08-27"
"29","Adventure Pulp",6,"2024-08-27"
"30","Aeropittura",3,"2024-08-27"
"31","Aestheticism",1000,"2024-08-27"
"32","Aetherpunk",7,"2024-08-27"
"33","Afrofuturism",117,"2024-08-27"
"34","Afropunk",78,"2024-08-27"
"35","Afro-Victorian",52,"2024-08-27"
"36","After Hours",12,"2024-08-27"
"37","Agropeople",22,"2024-08-27"
"38","Ah Beng",3,"2024-08-27"
"39","Alien",886,"2024-08-27"
"40","Alternative",1000,"2024-08-27"
"41","Amateur Photography",20,"2024-08-27"
"42","Americana",678,"2024-08-27"
"43","American Gothic",103,"2024-08-27"
"44","American Kitsch",19,"2024-08-27"
"45","American Pioneers",6,"2024-08-27"
"46","American Revolution",37,"2024-08-27"
"47","American Thanksgiving",85,"2024-08-27"
"48","American Tourist Traps",15,"2024-08-27"
"49","Analog Horror",11,"2024-08-27"
"50","Ancient Egypt",1000,"2024-08-27"
"51","Ancient Y2K",10,"2024-08-27"
"52","Androgynous",109,"2024-08-27"
"53","Angelcore",413,"2024-08-27"
"54","Anglo Gothic",8,"2024-08-27"
"55","Angura",8,"2024-08-27"
"56","Animecore",50,"2024-08-27"
"57","Anime New Moon",81,"2024-08-27"
"58","Anti-Fashion",85,"2024-08-27"
"59","Antique Grunge",137,"2024-08-27"
"60","‎Appalachian Gothic",5,"2024-08-27"
"61","Arabfunny",62,"2024-08-27"
"62","Arabian Nights",17,"2024-08-27"
"63","Arcadecore",31,"2024-08-27"
"64","Aristocrat",49,"2024-08-27"
"65","Art Academia",1000,"2024-08-27"
"66","Artcore",21,"2024-08-27"
"67","Art Deco",1000,"2024-08-27"
"68","Art Hoe",158,"2024-08-27"
"69","Artificial Nature",227,"2024-08-27"
"70","Art in the Chapels",245,"2024-08-27"
"71","Art Nouveau",1000,"2024-08-27"
"72","Arts and Crafts Movement",503,"2024-08-27"
"73","Asian Baby Girl",550,"2024-08-27"
"74","Athlete",233,"2024-08-27"
"75","Atompunk",47,"2024-08-27"
"76","Auroracore",33,"2024-08-27"
"77","Australiana",13,"2024-08-27"
"78","Australian Outback",14,"2024-08-27"
"79","Autumn",1000,"2024-08-27"
"80","Autumn Academia",1000,"2024-08-27"
"81","Avant Apocalypse",1,"2024-08-27"
"82","Avant-garde",240,"2024-08-27"
"83","Babycore",27,"2024-08-27"
"84","Babygirl",47,"2024-08-27"
"85","Back-to-School",49,"2024-08-27"
"86","Baddie",597,"2024-08-27"
"87","Bakala",4,"2024-08-27"
"88","Balkan Violence Tumblr",NA,"2024-08-27"
"89","Ballet Academia",757,"2024-08-27"
"90","Balletcore",1000,"2024-08-27"
"91","Ballroom culture",195,"2024-08-27"
"92","Bankara",59,"2024-08-27"
"93","Barbiecore",528,"2024-08-27"
"94","Bardcore",22,"2024-08-27"
"95","Baroque",1000,"2024-08-27"
"96","Basic Girl",637,"2024-08-27"
"97","Basque Radical Rock",107,"2024-08-27"
"98","Bastardcore",37,"2024-08-27"
"99","Bauhaus",1000,"2024-08-27"
"100","Beach Bunny",331,"2024-08-27"
