"","aesthetic","etsy_results","date"
"1","1950s Suburbia",NA,"2023-05-03"
"2","80s Heartthrob",NA,"2023-05-03"
"3","2-Tone",8,"2023-05-03"
"4","2000s Autumn",2,"2023-05-03"
"5","2010s Internet",NA,"2023-05-03"
"6","2014-era tumblr",NA,"2023-05-03"
"7","2014 Girly Tumblr",NA,"2023-05-03"
"8","2020 Alt",148,"2023-05-03"
"9","2K Animecore",9,"2023-05-03"
"10","2K1",NA,"2023-05-03"
"11","2K7",NA,"2023-05-03"
"12","80s Ballroom",NA,"2023-05-03"
"13","Abstract Tech",1193,"2023-05-03"
"14","Acid Pixie",NA,"2023-05-03"
"15","Acidwave",NA,"2023-05-03"
"16","Acubi",4,"2023-05-03"
"17","Adventurecore",16,"2023-05-03"
"18","Adventure Pulp",1,"2023-05-03"
"19","Aetherpunk",NA,"2023-05-03"
"20","Afrofuturism",3,"2023-05-03"
"21","Afro-Victorian",NA,"2023-05-03"
"22","After Hours",93,"2023-05-03"
"23","Agropeople",NA,"2023-05-03"
"24","Ah Beng",NA,"2023-05-03"
"25","Alien",770,"2023-05-03"
"26","Alternative",1649,"2023-05-03"
"27","Americana",163,"2023-05-03"
"28","American Pioneers",NA,"2023-05-03"
"29","American Revolution",3,"2023-05-03"
"30","American Thanksgiving",72,"2023-05-03"
"31","American Tourist Traps",NA,"2023-05-03"
"32","Analog Horror",NA,"2023-05-03"
"33","Ancient Egypt",245,"2023-05-03"
"34","Androgynous",28,"2023-05-03"
"35","Angelcore",158,"2023-05-03"
"36","Anglocore",NA,"2023-05-03"
"37","Anglo Gothic",NA,"2023-05-03"
"38","Angura",NA,"2023-05-03"
"39","Animecore",19,"2023-05-03"
"40","Anoncore",NA,"2023-05-03"
"41","Anti-Fashion",NA,"2023-05-03"
"42","Antique Grunge",47,"2023-05-03"
"43","Arcade",314,"2023-05-03"
"44","Arcadecore",NA,"2023-05-03"
"45","Art Academia",9706,"2023-05-03"
"46","Artcore",4,"2023-05-03"
"47","Art Deco",27776,"2023-05-03"
"48","Art Hoe",86,"2023-05-03"
"49","Art Nouveau",3600,"2023-05-03"
"50","Artificial Nature",6,"2023-05-03"
"51","Arts and Crafts Movement",69,"2023-05-03"
"52","Asian Baby Girl",8,"2023-05-03"
"53","Athlete",89,"2023-05-03"
"54","Atompunk",1,"2023-05-03"
"55","Auroracore",NA,"2023-05-03"
"56","Australiana",5,"2023-05-03"
"57","Australian Outback",5,"2023-05-03"
"58","Autumn",5402,"2023-05-03"
"59","Autumn Academia",304,"2023-05-03"
"60","Avant Apocalypse",NA,"2023-05-03"
"61","Avant-garde",123,"2023-05-03"
"62","Babycore",4,"2023-05-03"
"63","Babygirl",22,"2023-05-03"
"64","Back-to-School",12,"2023-05-03"
"65","Baddie",501,"2023-05-03"
"66","Ballet Academia",14,"2023-05-03"
"67","Balletcore",64,"2023-05-03"
"68","Baltic Violence Tumblr",NA,"2023-05-03"
"69","Barbiecore",122,"2023-05-03"
"70","Bardcore",1,"2023-05-03"
"71","Baroque",825,"2023-05-03"
"72","Bastardcore",NA,"2023-05-03"
"73","Bauhaus",1831,"2023-05-03"
"74","BDSM",149,"2023-05-03"
"75","Beach Bunny",13,"2023-05-03"
"76","Beach Day",1452,"2023-05-03"
"77","Beach Girl",1497,"2023-05-03"
"78","Beatnik",2,"2023-05-03"
"79","Biker",281,"2023-05-03"
"80","Bimbocore",12,"2023-05-03"
"81","Biopunk",1,"2023-05-03"
"82","Bizarro Fiction",NA,"2023-05-03"
"83","Blokecore",NA,"2023-05-03"
"84","Blokette",NA,"2023-05-03"
"85","Bloomcore",52,"2023-05-03"
"86","Blue Night",1554,"2023-05-03"
"87","Bodikon",NA,"2023-05-03"
"88","Bohemian",40332,"2023-05-03"
"89","Bombacore",NA,"2023-05-03"
"90","Bookstore Girl",10,"2023-05-03"
"91","Bosozoku",4,"2023-05-03"
"92","Boujee",1026,"2023-05-03"
"93","Breakcore",1,"2023-05-03"
"94","Britpop",49,"2023-05-03"
"95","Bro",115,"2023-05-03"
"96","Bronzepunk",NA,"2023-05-03"
"97","Bubble Bujo",9,"2023-05-03"
"98","Bubble Goth",23,"2023-05-03"
"99","Bubblegum Bitch",3,"2023-05-03"
"100","Bubblegum Witch",10,"2023-05-03"
