"","aesthetic","etsy_results","date"
"1","Index of Nation-Based Aesthetics",NA,"2023-09-06"
"2","Index of Music-Based Aesthetics",NA,"2023-09-06"
"3","Index of Nature-Based Aesthetics",NA,"2023-09-06"
"4","2000s Autumn",2,"2023-09-06"
"5","2010s Internet",NA,"2023-09-06"
"6","2014 Girly",1,"2023-09-06"
"7","2014 Tumblr",5,"2023-09-06"
"8","2020 Alt",1,"2023-09-06"
"9","2K1",NA,"2023-09-06"
"10","2K7",NA,"2023-09-06"
"11","2 Tone",749,"2023-09-06"
"12","50s Suburbia",NA,"2023-09-06"
"13","80s Ballroom",NA,"2023-09-06"
"14","80s Heartthrob",NA,"2023-09-06"
"15","Abstract Art",99401,"2023-09-06"
"16","Abstract Tech",1271,"2023-09-06"
"17","Acid Pixie",NA,"2023-09-06"
"18","Acidwave",NA,"2023-09-06"
"19","Acubi",11,"2023-09-06"
"20","Adventurecore",13,"2023-09-06"
"21","Adventure Pulp",NA,"2023-09-06"
"22","Aestheticism",580531,"2023-09-06"
"23","Aetherpunk",NA,"2023-09-06"
"24","Afrofuturism",6,"2023-09-06"
"25","Afropunk",NA,"2023-09-06"
"26","Afro-Victorian",NA,"2023-09-06"
"27","After Hours",93,"2023-09-06"
"28","Agropeople",NA,"2023-09-06"
"29","Ah Beng",NA,"2023-09-06"
"30","Alien",1018,"2023-09-06"
"31","Alternative",1919,"2023-09-06"
"32","Amateur Photography",NA,"2023-09-06"
"33","Americana",326,"2023-09-06"
"34","American Pioneers",1,"2023-09-06"
"35","American Revolution",6,"2023-09-06"
"36","American Thanksgiving",99,"2023-09-06"
"37","American Tourist Traps",NA,"2023-09-06"
"38","Analog Horror",NA,"2023-09-06"
"39","Ancient Egypt",202,"2023-09-06"
"40","Androgynous",28,"2023-09-06"
"41","Angelcore",179,"2023-09-06"
"42","Anglocore",NA,"2023-09-06"
"43","Anglo Gothic",1,"2023-09-06"
"44","Angura",NA,"2023-09-06"
"45","Animecore",26,"2023-09-06"
"46","Anoncore",NA,"2023-09-06"
"47","Anti-Fashion",1,"2023-09-06"
"48","Antique Grunge",78,"2023-09-06"
"49","Arabian Nights",12,"2023-09-06"
"50","Arcade",537,"2023-09-06"
"51","Arcadecore",NA,"2023-09-06"
"52","Aristocrat",12,"2023-09-06"
"53","Art Academia",16917,"2023-09-06"
"54","Artcore",4,"2023-09-06"
"55","Art Deco",41693,"2023-09-06"
"56","Art Hoe",112,"2023-09-06"
"57","Artificial Nature",20,"2023-09-06"
"58","Art Nouveau",5710,"2023-09-06"
"59","Arts and Crafts Movement",71,"2023-09-06"
"60","Asian Baby Girl",12,"2023-09-06"
"61","Athlete",128,"2023-09-06"
"62","Atompunk",3,"2023-09-06"
"63","Auroracore",NA,"2023-09-06"
"64","Australiana",9,"2023-09-06"
"65","Australian Outback",6,"2023-09-06"
"66","Autumn",10743,"2023-09-06"
"67","Autumn Academia",614,"2023-09-06"
"68","Avant Apocalypse",NA,"2023-09-06"
"69","Avant-garde",165,"2023-09-06"
"70","Babycore",7,"2023-09-06"
"71","Babygirl",28,"2023-09-06"
"72","Back-to-School",47,"2023-09-06"
"73","Baddie",551,"2023-09-06"
"74","Bakala",NA,"2023-09-06"
"75","Ballet Academia",30,"2023-09-06"
"76","Balletcore",96,"2023-09-06"
"77","Balkan Violence Tumblr",NA,"2023-09-06"
"78","Barbiecore",552,"2023-09-06"
"79","Bardcore",NA,"2023-09-06"
"80","Baroque",1356,"2023-09-06"
"81","Basic Girl",74,"2023-09-06"
"82","Bastardcore",NA,"2023-09-06"
"83","Bauhaus",2638,"2023-09-06"
"84","BDSM",135,"2023-09-06"
"85","Beach Bunny",18,"2023-09-06"
"86","Beach Day",1771,"2023-09-06"
"87","Beach Girl",2938,"2023-09-06"
"88","Beatnik",4,"2023-09-06"
"89","Belgian New Beat",NA,"2023-09-06"
"90","Biker",776,"2023-09-06"
"91","Bimbocore",16,"2023-09-06"
"92","Biopunk",1,"2023-09-06"
"93","Bizarro Fiction",NA,"2023-09-06"
"94","Black Metal",5475,"2023-09-06"
"95","Bleak Crush",NA,"2023-09-06"
"96","Blingeecore",NA,"2023-09-06"
"97","Blokecore",NA,"2023-09-06"
"98","Blokette",1,"2023-09-06"
"99","Bloomcore",70,"2023-09-06"
"100","Blue Night",2203,"2023-09-06"
