"","aesthetic","depop_results","date"
"1","1950s Suburbia",NA,"2023-08-13"
"2","2000s Autumn",NA,"2023-08-13"
"3","2010s Internet",NA,"2023-08-13"
"4","2014 Girly",NA,"2023-08-13"
"5","2014 Tumblr",NA,"2023-08-13"
"6","2020 Alt",NA,"2023-08-13"
"7","2K1",NA,"2023-08-13"
"8","2K7",NA,"2023-08-13"
"9","2 Tone",NA,"2023-08-13"
"10","80s Ballroom",NA,"2023-08-13"
"11","80s Heartthrob",NA,"2023-08-13"
"12","Abstract Art",NA,"2023-08-13"
"13","Abstract Tech",NA,"2023-08-13"
"14","Acid Pixie",NA,"2023-08-13"
"15","Acidwave",NA,"2023-08-13"
"16","Acubi",NA,"2023-08-13"
"17","Adventurecore",NA,"2023-08-13"
"18","Adventure Pulp",NA,"2023-08-13"
"19","Aestheticism",NA,"2023-08-13"
"20","Aetherpunk",NA,"2023-08-13"
"21","Afrofuturism",NA,"2023-08-13"
"22","Afropunk",NA,"2023-08-13"
"23","Afro-Victorian",NA,"2023-08-13"
"24","After Hours",NA,"2023-08-13"
"25","Agropeople",NA,"2023-08-13"
"26","Ah Beng",NA,"2023-08-13"
"27","Alien",NA,"2023-08-13"
"28","Alternative",NA,"2023-08-13"
"29","Amateur Photography",NA,"2023-08-13"
"30","Americana",NA,"2023-08-13"
"31","American Pioneers",NA,"2023-08-13"
"32","American Revolution",NA,"2023-08-13"
"33","American Thanksgiving",NA,"2023-08-13"
"34","American Tourist Traps",NA,"2023-08-13"
"35","Analog Horror",NA,"2023-08-13"
"36","Ancient Egypt",NA,"2023-08-13"
"37","Androgynous",NA,"2023-08-13"
"38","Angelcore",NA,"2023-08-13"
"39","Anglocore",NA,"2023-08-13"
"40","Anglo Gothic",NA,"2023-08-13"
"41","Angura",NA,"2023-08-13"
"42","Animecore",NA,"2023-08-13"
"43","Anoncore",NA,"2023-08-13"
"44","Anti-Fashion",NA,"2023-08-13"
"45","Antique Grunge",NA,"2023-08-13"
"46","Arabfunny",NA,"2023-08-13"
"47","Arabian Nights",NA,"2023-08-13"
"48","Arcade",NA,"2023-08-13"
"49","Arcadecore",NA,"2023-08-13"
"50","Art Academia",NA,"2023-08-13"
"51","Artcore",NA,"2023-08-13"
"52","Art Deco",NA,"2023-08-13"
"53","Art Hoe",NA,"2023-08-13"
"54","Artificial Nature",NA,"2023-08-13"
"55","Art Nouveau",NA,"2023-08-13"
"56","Arts and Crafts Movement",NA,"2023-08-13"
"57","Asian Baby Girl",NA,"2023-08-13"
"58","Athlete",NA,"2023-08-13"
"59","Atompunk",NA,"2023-08-13"
"60","Auroracore",NA,"2023-08-13"
"61","Australiana",NA,"2023-08-13"
"62","Australian Outback",NA,"2023-08-13"
"63","Autumn",NA,"2023-08-13"
"64","Autumn Academia",NA,"2023-08-13"
"65","Avant Apocalypse",NA,"2023-08-13"
"66","Avant-garde",NA,"2023-08-13"
"67","Aztec Empire",NA,"2023-08-13"
"68","Babycore",NA,"2023-08-13"
"69","Babygirl",NA,"2023-08-13"
"70","Back-to-School",NA,"2023-08-13"
"71","Baddie",NA,"2023-08-13"
"72","Bakala",NA,"2023-08-13"
"73","Ballet Academia",NA,"2023-08-13"
"74","Balletcore",NA,"2023-08-13"
"75","Balkan Violence Tumblr",NA,"2023-08-13"
"76","Barbiecore",NA,"2023-08-13"
"77","Bardcore",NA,"2023-08-13"
"78","Baroque",NA,"2023-08-13"
"79","Basic Girl",NA,"2023-08-13"
"80","Bastardcore",NA,"2023-08-13"
"81","Bauhaus",NA,"2023-08-13"
"82","BDSM",NA,"2023-08-13"
"83","Beach Bunny",NA,"2023-08-13"
"84","Beach Day",NA,"2023-08-13"
"85","Beach Girl",NA,"2023-08-13"
"86","Beatnik",NA,"2023-08-13"
"87","Belgian Popcorn",NA,"2023-08-13"
"88","Biker",NA,"2023-08-13"
"89","Bimbocore",NA,"2023-08-13"
"90","Biopunk",NA,"2023-08-13"
"91","Bizarro Fiction",NA,"2023-08-13"
