"aesthetic","aes_link"
"Karasu Zoku","https://aesthetics.fandom.com/wiki/Karasu_Zoku"
"Kawaii","https://aesthetics.fandom.com/wiki/Kawaii"
"Kawaii Gamer","https://aesthetics.fandom.com/wiki/Kawaii_Gamer"
"Key West Kitten","https://aesthetics.fandom.com/wiki/Key_West_Kitten"
"Kidcore","https://aesthetics.fandom.com/wiki/Kidcore"
"Kid Science","https://aesthetics.fandom.com/wiki/Kid_Science"
"Kimoicore","https://aesthetics.fandom.com/wiki/Kimoicore"
"Kinderwhore","https://aesthetics.fandom.com/wiki/Kinderwhore"
"Kingcore","https://aesthetics.fandom.com/wiki/Kingcore"
"King Gas","https://aesthetics.fandom.com/wiki/King_Gas"
"Kiwiana","https://aesthetics.fandom.com/wiki/Kiwiana"
"Knightcore","https://aesthetics.fandom.com/wiki/Knightcore"
"Kogal","https://aesthetics.fandom.com/wiki/Kogal"
"Korean Cozy Beige","https://aesthetics.fandom.com/wiki/Korean_Cozy_Beige"
"Kuromicore","https://aesthetics.fandom.com/wiki/Kuromicore"
"Labcore","https://aesthetics.fandom.com/wiki/Labcore"
"Laborwave","https://aesthetics.fandom.com/wiki/Laborwave"
"Lagenlook","https://aesthetics.fandom.com/wiki/Lagenlook"
"Larme Kei","https://aesthetics.fandom.com/wiki/Larme_Kei"
"La Sape","https://aesthetics.fandom.com/wiki/La_Sape"
"Late 2000s Elementary School","https://aesthetics.fandom.com/wiki/Late_2000s_Elementary_School"
"Libertywave","https://aesthetics.fandom.com/wiki/Libertywave"
"Lichencore","https://aesthetics.fandom.com/wiki/Lichencore"
"Light Academia","https://aesthetics.fandom.com/wiki/Light_Academia"
"Lightcore","https://aesthetics.fandom.com/wiki/Lightcore"
"Lightningwave","https://aesthetics.fandom.com/wiki/Lightningwave"
"Lilac Femme","https://aesthetics.fandom.com/wiki/Lilac_femme"
"Lil Girl","https://aesthetics.fandom.com/wiki/Lil_Girl"
"Liminal Space","https://aesthetics.fandom.com/wiki/Liminal_Space"
"Lit Kid","https://aesthetics.fandom.com/wiki/Lit_Kid"
"Lobotomy-Chic","https://aesthetics.fandom.com/wiki/Lobotomy-Chic"
"Lo-Fi","https://aesthetics.fandom.com/wiki/Lo-Fi"
"Lolita","https://aesthetics.fandom.com/wiki/Lolita"
"Long Island","https://aesthetics.fandom.com/wiki/Long_Island"
"Lounge","https://aesthetics.fandom.com/wiki/Lounge"
"Lovecore","https://aesthetics.fandom.com/wiki/Lovecore"
"Low Poly","https://aesthetics.fandom.com/wiki/Low_poly"
"Lunarpunk","https://aesthetics.fandom.com/wiki/Lunarpunk"
"Luxury","https://aesthetics.fandom.com/wiki/Luxury"
"Macaute","https://aesthetics.fandom.com/wiki/Macaute"
"Mad Scientist","https://aesthetics.fandom.com/wiki/Mad_Scientist"
"Magepunk","https://aesthetics.fandom.com/wiki/Magepunk"
"Magewave","https://aesthetics.fandom.com/wiki/Magewave"
"Magical Girls","https://aesthetics.fandom.com/wiki/Magical_Girls"
"Maidcore","https://aesthetics.fandom.com/wiki/Maidcore"
"Mallgoth","https://aesthetics.fandom.com/wiki/Mallgoth"
"Mall Ninja","https://aesthetics.fandom.com/wiki/Mall_Ninja"
"Mallsoft","https://aesthetics.fandom.com/wiki/Mallsoft"
"Manguebeat","https://aesthetics.fandom.com/wiki/Manguebeat"
"Maximalism","https://aesthetics.fandom.com/wiki/Maximalism"
"McBling","https://aesthetics.fandom.com/wiki/McBling"
"Meatcore","https://aesthetics.fandom.com/wiki/Meatcore"
"Medicalcore","https://aesthetics.fandom.com/wiki/Medicalcore"
"Medieval","https://aesthetics.fandom.com/wiki/Medieval"
"Medieval Fantasy","https://aesthetics.fandom.com/wiki/Medieval_Fantasy"
"Memphis Design","https://aesthetics.fandom.com/wiki/Memphis_Design"
"Mermaid","https://aesthetics.fandom.com/wiki/Mermaid"
"Messy French Girl","https://aesthetics.fandom.com/wiki/Messy_french_girl"
"Metal","https://aesthetics.fandom.com/wiki/Metal"
"Metalcore","https://aesthetics.fandom.com/wiki/Metalcore"
"Metalheart","https://aesthetics.fandom.com/wiki/Metalheart"
"Metrosexual","https://aesthetics.fandom.com/wiki/Metrosexual"
"Miami Metro","https://aesthetics.fandom.com/wiki/Miami_Metro"
"Midwest Emo","https://aesthetics.fandom.com/wiki/Midwest_Emo"
"Midwest Gothic","https://aesthetics.fandom.com/wiki/Midwest_Gothic"
"Military","https://aesthetics.fandom.com/wiki/Military"
"Milk","https://aesthetics.fandom.com/wiki/Milk"
"Mind Murder","https://aesthetics.fandom.com/wiki/Mind_Murder"
"Miniaturecore","https://aesthetics.fandom.com/wiki/Miniaturecore"
"Minimalism","https://aesthetics.fandom.com/wiki/Minimalism"
"Minivan Rock","https://aesthetics.fandom.com/wiki/Minivan_Rock"
"Miscellaneous Academia","https://aesthetics.fandom.com/wiki/Miscellaneous_Academia"
"Mizuiro","https://aesthetics.fandom.com/wiki/Mizuiro"
"MLG","https://aesthetics.fandom.com/wiki/MLG"
"Mod","https://aesthetics.fandom.com/wiki/Mod"
"Modernism","https://aesthetics.fandom.com/wiki/Modernism"
"Monumentality","https://aesthetics.fandom.com/wiki/Monumentality"
"Mori Kei","https://aesthetics.fandom.com/wiki/Mori_Kei"
"Morute","https://aesthetics.fandom.com/wiki/Morute"
"Motomami","https://aesthetics.fandom.com/wiki/Motomami"
"Mosscore","https://aesthetics.fandom.com/wiki/Mosscore"
"Mote Kei","https://aesthetics.fandom.com/wiki/Mote_Kei"
"Movida Madrileña","https://aesthetics.fandom.com/wiki/Movida_Madrile%C3%B1a"
"MS Paint","https://aesthetics.fandom.com/wiki/MS_Paint"
"MTV Green Sky","https://aesthetics.fandom.com/wiki/MTV_Green_Sky"
"Mulchcore","https://aesthetics.fandom.com/wiki/Mulchcore"
"Mushroomcore","https://aesthetics.fandom.com/wiki/Mushroomcore"
"Musical Academia","https://aesthetics.fandom.com/wiki/Musical_Academia"
"Mythpunk","https://aesthetics.fandom.com/wiki/Mythpunk"
"Nanchatte Seifuku","https://aesthetics.fandom.com/wiki/Nanchatte_Seifuku"
"Nanopunk","https://aesthetics.fandom.com/wiki/Nanopunk"
"NATOwave","https://aesthetics.fandom.com/wiki/NATOwave"
"Naturecore","https://aesthetics.fandom.com/wiki/Naturecore"
"Nautical","https://aesthetics.fandom.com/wiki/Nautical"
"Nautical Fantasy","https://aesthetics.fandom.com/wiki/Nautical_Fantasy"
"Nazi Chic","https://aesthetics.fandom.com/wiki/Nazi_Chic"
"Neko","https://aesthetics.fandom.com/wiki/Neko"
"Neoclassicism","https://aesthetics.fandom.com/wiki/Neoclassicism"
"Neo-Romanism","https://aesthetics.fandom.com/wiki/Neo-Romanism"
"Neo-Tokyo","https://aesthetics.fandom.com/wiki/Neo-Tokyo"
"Neo-Vikings","https://aesthetics.fandom.com/wiki/Neo-Vikings"
"Nerd","https://aesthetics.fandom.com/wiki/Nerd"
"Nerdcore","https://aesthetics.fandom.com/wiki/Nerdcore"
"Neumorphism","https://aesthetics.fandom.com/wiki/Neumorphism"
"New Age","https://aesthetics.fandom.com/wiki/New_Age"
"New England Gothic","https://aesthetics.fandom.com/wiki/New_England_Gothic"
"New Figuration","https://aesthetics.fandom.com/wiki/New_Figuration"
"New Money","https://aesthetics.fandom.com/wiki/New_Money"
"New Romantic","https://aesthetics.fandom.com/wiki/New_Romantic"
"New Wave","https://aesthetics.fandom.com/wiki/New_Wave"
"Night Luxe","https://aesthetics.fandom.com/wiki/Night_Luxe"
"Nintencore","https://aesthetics.fandom.com/wiki/Nintencore"
"Normcore","https://aesthetics.fandom.com/wiki/Normcore"
"Northerness","https://aesthetics.fandom.com/wiki/Northerness"
"Nostalgiacore","https://aesthetics.fandom.com/wiki/Nostalgiacore"
"Nuclear","https://aesthetics.fandom.com/wiki/Nuclear"
"Nu-Goth","https://aesthetics.fandom.com/wiki/Nu-Goth"
"Nu-Metal","https://aesthetics.fandom.com/wiki/Nu-Metal"
"Nu-Punk","https://aesthetics.fandom.com/wiki/Nu_Punk"
"Nymphet","https://aesthetics.fandom.com/wiki/Nymphet"
"Ocean Academia","https://aesthetics.fandom.com/wiki/Ocean_Academia"
"Ocean Grunge","https://aesthetics.fandom.com/wiki/Ocean_Grunge"
"Oceanpunk","https://aesthetics.fandom.com/wiki/Oceanpunk"
"Offlinecore","https://aesthetics.fandom.com/wiki/Offlinecore"
"Olderbrothercore","https://aesthetics.fandom.com/wiki/Olderbrothercore"
"Old Hollywood","https://aesthetics.fandom.com/wiki/Old_Hollywood"
"Old Memecore","https://aesthetics.fandom.com/wiki/Old_Memecore"
"Old Money","https://aesthetics.fandom.com/wiki/Old_Money"
"Old Web","https://aesthetics.fandom.com/wiki/Old_Web"
"Onii Kei","https://aesthetics.fandom.com/wiki/Onii_Kei"
"Oshare Kei","https://aesthetics.fandom.com/wiki/Oshare_Kei"
"Otaku","https://aesthetics.fandom.com/wiki/Otaku"
"Otherkin","https://aesthetics.fandom.com/wiki/Otherkin"
"Pachuco","https://aesthetics.fandom.com/wiki/Pachuco"
"Pale Grunge","https://aesthetics.fandom.com/wiki/Pale_Grunge"
"Paleocore","https://aesthetics.fandom.com/wiki/Paleocore"
"Palewave","https://aesthetics.fandom.com/wiki/Palewave"
"Paramilitary","https://aesthetics.fandom.com/wiki/Paramilitary"
"Party Animal","https://aesthetics.fandom.com/wiki/Party_Animal"
"Party Kei","https://aesthetics.fandom.com/wiki/Party_Kei"
"Pastel Academia","https://aesthetics.fandom.com/wiki/Pastel_Academia"
"Pastel Gore","https://aesthetics.fandom.com/wiki/Pastel_Gore"
"Pastel Goth","https://aesthetics.fandom.com/wiki/Pastel_Goth"
"Pastel Punk","https://aesthetics.fandom.com/wiki/Pastel_Punk"
"PC Music","https://aesthetics.fandom.com/wiki/PC_Music"
"Peach","https://aesthetics.fandom.com/wiki/Peach"
"Peaky Blinders","https://aesthetics.fandom.com/wiki/Peaky_Blinders"
"Pearly","https://aesthetics.fandom.com/wiki/Pearly"
"Peoplehood","https://aesthetics.fandom.com/wiki/Peoplehood"
"Petcore","https://aesthetics.fandom.com/wiki/Petcore"
"Phony Bureaucracy","https://aesthetics.fandom.com/wiki/Phony_Bureaucracy"
"Photorealism","https://aesthetics.fandom.com/wiki/Photorealism"
"Pig in Jacuzzicore","https://aesthetics.fandom.com/wiki/Pig_in_Jacuzzicore"
"Pink Parisian","https://aesthetics.fandom.com/wiki/Pink_Parisian"
"Pink Pilates Princess","https://aesthetics.fandom.com/wiki/Pink_Pilates_Princess"
"Pink Princess","https://aesthetics.fandom.com/wiki/Pink_Princess"
"Pin-up","https://aesthetics.fandom.com/wiki/Pin-up"
"Pirate","https://aesthetics.fandom.com/wiki/Pirate"
"Pixel Cutie","https://aesthetics.fandom.com/wiki/Pixel_Cutie"
"Pixel Medieval Fantasy","https://aesthetics.fandom.com/wiki/Pixel_Medieval_Fantasy"
"Pixelscape","https://aesthetics.fandom.com/wiki/Pixelscape"
"Pixiecore","https://aesthetics.fandom.com/wiki/Pixiecore"
"Plaguecore","https://aesthetics.fandom.com/wiki/Plaguecore"
"Plant Mom","https://aesthetics.fandom.com/wiki/Plant_Mom"
"Playboy","https://aesthetics.fandom.com/wiki/Playboy"
"Poetcore","https://aesthetics.fandom.com/wiki/Poetcore"
"Poolcore","https://aesthetics.fandom.com/wiki/Poolcore"
"Pop Art","https://aesthetics.fandom.com/wiki/Pop_Art"
"Pop Kei","https://aesthetics.fandom.com/wiki/Pop_Kei"
"Post-Apocalyptic","https://aesthetics.fandom.com/wiki/Post-Apocalyptic"
"Post-Impressionism","https://aesthetics.fandom.com/wiki/Post-Impressionism"
"Post-Punk","https://aesthetics.fandom.com/wiki/Post-Punk"
"Post-rock","https://aesthetics.fandom.com/wiki/Post-rock"
"Powwow Step","https://aesthetics.fandom.com/wiki/Powwow_Step"
"Prairiecore","https://aesthetics.fandom.com/wiki/Prairiecore"
"Prehistoricore","https://aesthetics.fandom.com/wiki/Prehistoricore"
"Preppy","https://aesthetics.fandom.com/wiki/Preppy"
"Prehistoricore","https://aesthetics.fandom.com/wiki/Prehistoricore"
"Pre-Raphaelite","https://aesthetics.fandom.com/wiki/Pre-Raphaelite"
"Pretty Preppy","https://aesthetics.fandom.com/wiki/Pretty_Preppy"
"Pride flags","https://aesthetics.fandom.com/wiki/Pride_flags"
"Princecore","https://aesthetics.fandom.com/wiki/Princecore"
"Princesscore","https://aesthetics.fandom.com/wiki/Princesscore"
"Printcore","https://aesthetics.fandom.com/wiki/Printcore"
"Progressive Academia","https://aesthetics.fandom.com/wiki/Progressive_Academia"
"Psychedelica","https://aesthetics.fandom.com/wiki/Psychedelica"
"Psychonaut","https://aesthetics.fandom.com/wiki/Psychonaut"
"Punk","https://aesthetics.fandom.com/wiki/Punk"
"Purism","https://aesthetics.fandom.com/wiki/Purism"
"Quality Tumblr","https://aesthetics.fandom.com/wiki/Quality_Tumblr"
"Queencore","https://aesthetics.fandom.com/wiki/Queencore"
"Queer Academia","https://aesthetics.fandom.com/wiki/Queer_Academia"
"Queercore","https://aesthetics.fandom.com/wiki/Queercore"
"Queer Villainy","https://aesthetics.fandom.com/wiki/Queer_Villainy"
"R&B","https://aesthetics.fandom.com/wiki/R%26B"
"Racaille","https://aesthetics.fandom.com/wiki/Racaille"
"Ragecore","https://aesthetics.fandom.com/wiki/Ragecore"
"Rainbowcore","https://aesthetics.fandom.com/wiki/Rainbowcore"
"Rainy Day","https://aesthetics.fandom.com/wiki/Rainy_Day"
"Randumb","https://aesthetics.fandom.com/wiki/Randumb"
"Rangercore","https://aesthetics.fandom.com/wiki/Rangercore"
"Ratcore","https://aesthetics.fandom.com/wiki/Ratcore"
"Ravencore","https://aesthetics.fandom.com/wiki/Ravencore"
"Raver","https://aesthetics.fandom.com/wiki/Raver"
"Raxet","https://aesthetics.fandom.com/wiki/Raxet"
"Raygun Gothic","https://aesthetics.fandom.com/wiki/Raygun_Gothic"
"Real Life Super Hero","https://aesthetics.fandom.com/wiki/Real_Life_Super_Hero"
"Realism","https://aesthetics.fandom.com/wiki/Realism"
"Rebel Academia","https://aesthetics.fandom.com/wiki/Rebel_Academia"
"Red Academia","https://aesthetics.fandom.com/wiki/Red_Academia"
"Reefwave","https://aesthetics.fandom.com/wiki/Reefwave"
"Regency","https://aesthetics.fandom.com/wiki/Regency"
"Regional Gothic","https://aesthetics.fandom.com/wiki/Regional_Gothic"
"Renewable Corporate Futurism","https://aesthetics.fandom.com/wiki/Renewable_Corporate_Futurism"
"Retro Fairycore","https://aesthetics.fandom.com/wiki/Retro_Fairycore"
"Retro-Futurism","https://aesthetics.fandom.com/wiki/Retro-Futurism"
"Rivethead","https://aesthetics.fandom.com/wiki/Rivethead"
"Roaring 20s","https://aesthetics.fandom.com/wiki/Roaring_20s"
"Robotcore","https://aesthetics.fandom.com/wiki/Robotcore"
"Robotics Kids","https://aesthetics.fandom.com/wiki/Robotics_Kids"
"Rock","https://aesthetics.fandom.com/wiki/Rock"
"Rockabilly","https://aesthetics.fandom.com/wiki/Rockabilly"
"Rocketpunk","https://aesthetics.fandom.com/wiki/Rocketpunk"
"Rockstar GF","https://aesthetics.fandom.com/wiki/Rockstar_GF"
"Rococo","https://aesthetics.fandom.com/wiki/Rococo"
"Roguecore","https://aesthetics.fandom.com/wiki/Roguecore"
"Rollerwave","https://aesthetics.fandom.com/wiki/Rollerwave"
"Romantic Academia","https://aesthetics.fandom.com/wiki/Romantic_Academia"
"Romantic Goth","https://aesthetics.fandom.com/wiki/Romantic_Goth"
"Romanticism","https://aesthetics.fandom.com/wiki/Romanticism"
"Romantic Italian","https://aesthetics.fandom.com/wiki/Romantic_Italian"
"Rotcore","https://aesthetics.fandom.com/wiki/Rotcore"
"Royalcore","https://aesthetics.fandom.com/wiki/Royalcore"
"Rubber Hose","https://aesthetics.fandom.com/wiki/Rubber_hose"
"Rusticcore","https://aesthetics.fandom.com/wiki/Rusticcore"
"Sacricore","https://aesthetics.fandom.com/wiki/Sacricore"
"Sad people","https://aesthetics.fandom.com/wiki/Sadpeople"
"Salon Kei","https://aesthetics.fandom.com/wiki/Salon_Kei"
"Salvagepunk","https://aesthetics.fandom.com/wiki/Salvagepunk"
"Sandalpunk","https://aesthetics.fandom.com/wiki/Sandalpunk"
"Sanriocore","https://aesthetics.fandom.com/wiki/Sanriocore"
"Scene","https://aesthetics.fandom.com/wiki/Scene"
"Schizowave","https://aesthetics.fandom.com/wiki/Schizowave"
"Science Academia","https://aesthetics.fandom.com/wiki/Science_Academia"
"Scoutcore","https://aesthetics.fandom.com/wiki/Scoutcore"
"Scrapbook","https://aesthetics.fandom.com/wiki/Scrapbook"
"Scrapper","https://aesthetics.fandom.com/wiki/Scrapper"
"Seapunk","https://aesthetics.fandom.com/wiki/Seapunk"
"Sega Uranus","https://aesthetics.fandom.com/wiki/Sega_Uranus"
"Selkiecore","https://aesthetics.fandom.com/wiki/Selkiecore"
"Shabby Chic","https://aesthetics.fandom.com/wiki/Shabby_Chic"
"Shamate","https://aesthetics.fandom.com/wiki/Shamate"
"Shanzhai","https://aesthetics.fandom.com/wiki/Shanzhai"
"Sharpies","https://aesthetics.fandom.com/wiki/Sharpies"
"Shibuya Punk","https://aesthetics.fandom.com/wiki/Shibuya_Punk"
"Shiny Suit 97","https://aesthetics.fandom.com/wiki/Shiny_Suit_97"
"Shironuri","https://aesthetics.fandom.com/wiki/Shironuri"
"Shoegaze","https://aesthetics.fandom.com/wiki/Shoegaze"
"Sigilkore","https://aesthetics.fandom.com/wiki/Sigilkore"
"Sigma Male","https://aesthetics.fandom.com/wiki/Sigma_Male"
"Silicon Dreams","https://aesthetics.fandom.com/wiki/Silicon_Dreams"
"Silkpunk","https://aesthetics.fandom.com/wiki/Silkpunk"
"Sizz","https://aesthetics.fandom.com/wiki/Sizz"
"Skater","https://aesthetics.fandom.com/wiki/Skater"
"Skeuomorphism","https://aesthetics.fandom.com/wiki/Skeuomorphism"
"Skinheads","https://aesthetics.fandom.com/wiki/Skinheads"
"Slimepunk","https://aesthetics.fandom.com/wiki/Slimepunk"
"Sloanie","https://aesthetics.fandom.com/wiki/Sloanie"
"Sleepycore","https://aesthetics.fandom.com/wiki/Sleepycore"
"Slutcore","https://aesthetics.fandom.com/wiki/Slutcore"
"Smilecore","https://aesthetics.fandom.com/wiki/Smilecore"
"Snow Bunny","https://aesthetics.fandom.com/wiki/Snow_Bunny"
"Snowdrop","https://aesthetics.fandom.com/wiki/Snowdrop"
"Social Science Academia","https://aesthetics.fandom.com/wiki/Social_Science_Academia"
"Soft Apocalypse","https://aesthetics.fandom.com/wiki/Soft_Apocalypse"
"Soft Colonial Wanderlust","https://aesthetics.fandom.com/wiki/Soft_Colonial_Wanderlust"
"Soft Countriana","https://aesthetics.fandom.com/wiki/Soft_Countriana"
"Soft Grunge","https://aesthetics.fandom.com/wiki/Soft_Grunge"
"Softie","https://aesthetics.fandom.com/wiki/Softie"
"Soft Indie","https://aesthetics.fandom.com/wiki/Soft_indie"
"Soft Macabre","https://aesthetics.fandom.com/wiki/Soft_Macabre"
"Soft Morningcore","https://aesthetics.fandom.com/wiki/Soft_Morningcore"
"Soggy","https://aesthetics.fandom.com/wiki/Soggy"
"Solarpunk","https://aesthetics.fandom.com/wiki/Solarpunk"
"Southern Belle","https://aesthetics.fandom.com/wiki/Southern_Belle"
"Southern Gothic","https://aesthetics.fandom.com/wiki/Southern_Gothic"
"Soviet","https://aesthetics.fandom.com/wiki/Soviet_Aesthetic"
"Soviet Bloc School","https://aesthetics.fandom.com/wiki/Soviet_bloc_school"
"Sovietwave","https://aesthetics.fandom.com/wiki/Sovietwave"
"Spacecore","https://aesthetics.fandom.com/wiki/Spacecore"
"Sparklecore","https://aesthetics.fandom.com/wiki/Sparklecore"
"Spiritcore","https://aesthetics.fandom.com/wiki/Spiritcore"
"Spriggancore","https://aesthetics.fandom.com/wiki/Spriggancore"
"Spring","https://aesthetics.fandom.com/wiki/Spring"
"Spy Fiction","https://aesthetics.fandom.com/wiki/Spy_Fiction"
"Starrflesh","https://aesthetics.fandom.com/wiki/Starrflesh"
"Steampunk","https://aesthetics.fandom.com/wiki/Steampunk"
"Steelpunk","https://aesthetics.fandom.com/wiki/Steelpunk"
"Stellar Scholar","https://aesthetics.fandom.com/wiki/Stellar_Scholar"
"Stilyagi","https://aesthetics.fandom.com/wiki/Stilyagi"
"Stimwave","https://aesthetics.fandom.com/wiki/Stimwave"
"Stonepunk","https://aesthetics.fandom.com/wiki/Stonepunk"
"Stoner","https://aesthetics.fandom.com/wiki/Stoner"
"Stripcore","https://aesthetics.fandom.com/wiki/Stripcore"
"Studyblr","https://aesthetics.fandom.com/wiki/Studyblr"
"Studyplace","https://aesthetics.fandom.com/wiki/Studyplace"
"Suburban Gothic","https://aesthetics.fandom.com/wiki/Suburban_Gothic"
"Sukeban","https://aesthetics.fandom.com/wiki/Sukeban"
"Summer","https://aesthetics.fandom.com/wiki/Summer"
"Superflat Pop","https://aesthetics.fandom.com/wiki/Superflat_Pop"
"Suprematism","https://aesthetics.fandom.com/wiki/Suprematism"
"Surf Crush","https://aesthetics.fandom.com/wiki/Surf_Crush"
"Surrealism","https://aesthetics.fandom.com/wiki/Surrealism"
"Surreal Memer","https://aesthetics.fandom.com/wiki/Surreal_Memer"
"Sweet Lolita","https://aesthetics.fandom.com/wiki/Sweet_Lolita"
"Swenkas","https://aesthetics.fandom.com/wiki/Swenkas"
"Swordpunk","https://aesthetics.fandom.com/wiki/Swordpunk"
"Synthwave","https://aesthetics.fandom.com/wiki/Synthwave"
"Tacticool","https://aesthetics.fandom.com/wiki/Tacticool"
"Taisho Roman","https://aesthetics.fandom.com/wiki/Taisho_Roman"
"Takenokozoku","https://aesthetics.fandom.com/wiki/Takenokozoku"
"Tanbi Kei","https://aesthetics.fandom.com/wiki/Tanbi_Kei"
"Tango","https://aesthetics.fandom.com/wiki/Tango"
"Technical Scene","https://aesthetics.fandom.com/wiki/Technical_Scene"
"Technocore","https://aesthetics.fandom.com/wiki/Technocore"
"Technoneko2000","https://aesthetics.fandom.com/wiki/Technoneko2000"
"Technozen","https://aesthetics.fandom.com/wiki/Technozen"
"Techwear","https://aesthetics.fandom.com/wiki/Techwear"
"Teddies","https://aesthetics.fandom.com/wiki/Teddies"
"Teenage Dream","https://aesthetics.fandom.com/wiki/Teenage_Dream"
"Teenagers in the Woods","https://aesthetics.fandom.com/wiki/Teenagers_in_the_woods"
"Teenqueen","https://aesthetics.fandom.com/wiki/Teenqueen"
"Telstracore","https://aesthetics.fandom.com/wiki/Telstracore"
"TenderCore","https://aesthetics.fandom.com/wiki/TenderCore"
"Terrorwave","https://aesthetics.fandom.com/wiki/Terrorwave"
"Teslapunk","https://aesthetics.fandom.com/wiki/Teslapunk"
"That Girl","https://aesthetics.fandom.com/wiki/That_Girl"
"Theatre Academia","https://aesthetics.fandom.com/wiki/Theatre_Academia"
"Theatre Kids","https://aesthetics.fandom.com/wiki/Theatre_Kids"
"Thrasher","https://aesthetics.fandom.com/wiki/Thrasher"
"Thriftcore","https://aesthetics.fandom.com/wiki/Thriftcore"
"Tiki","https://aesthetics.fandom.com/wiki/Tiki"
"Tinkercore","https://aesthetics.fandom.com/wiki/Tinkercore"
"Tinycore","https://aesthetics.fandom.com/wiki/Tinycore"
"Tomboy","https://aesthetics.fandom.com/wiki/Tomboy"
"Toxic Core","https://aesthetics.fandom.com/wiki/Toxic_Core"
"Toycore","https://aesthetics.fandom.com/wiki/Toycore"
"Trad Goth","https://aesthetics.fandom.com/wiki/Trad_Goth"
"Trailer Park Princess","https://aesthetics.fandom.com/wiki/Trailer_Park_Princess"
"Trashcore","https://aesthetics.fandom.com/wiki/Trashcore"
"Trashy Raver","https://aesthetics.fandom.com/wiki/Trashy_Raver"
"Traumacore","https://aesthetics.fandom.com/wiki/Traumacore"
"Trenchcore","https://aesthetics.fandom.com/wiki/Trenchcore"
"Trendercore","https://aesthetics.fandom.com/wiki/Trendercore"
"Trillwave","https://aesthetics.fandom.com/wiki/Trillwave"
"Tropical","https://aesthetics.fandom.com/wiki/Tropical"
"Tumblewave","https://aesthetics.fandom.com/wiki/Tumblewave"
"Tupinipunk","https://aesthetics.fandom.com/wiki/Tupinipunk"
"Twee","https://aesthetics.fandom.com/wiki/Twee"
"Tweencore","https://aesthetics.fandom.com/wiki/Tweencore"
"Ukiyo-e","https://aesthetics.fandom.com/wiki/Ukiyo-e"
"Ultraviolet Crush","https://aesthetics.fandom.com/wiki/Ultraviolet_Crush"
"Ulzzang","https://aesthetics.fandom.com/wiki/Ulzzang"
"Unicorncore","https://aesthetics.fandom.com/wiki/Unicorncore"
"Uptown Girl","https://aesthetics.fandom.com/wiki/Uptown_Girl"
"Urban Fantasy","https://aesthetics.fandom.com/wiki/Urban_Fantasy"
"Urbancore","https://aesthetics.fandom.com/wiki/Urbancore"
"UrBling","https://aesthetics.fandom.com/wiki/UrBling"
"Utopian Scholastic","https://aesthetics.fandom.com/wiki/Utopian_Scholastic"
"Vacation Dadcore","https://aesthetics.fandom.com/wiki/Vacation_Dadcore"
"Vampire","https://aesthetics.fandom.com/wiki/Vampire"
"Vanilla Girl","https://aesthetics.fandom.com/wiki/Vanilla_Girl"
"Vaporwave","https://aesthetics.fandom.com/wiki/Vaporwave"
"VARIOUSXYZ","https://aesthetics.fandom.com/wiki/VARIOUSXYZ"
"Vectorbloom","https://aesthetics.fandom.com/wiki/Vectorbloom"
"Vectorheart","https://aesthetics.fandom.com/wiki/Vectorheart"
"Vh1 Sepia Sky","https://aesthetics.fandom.com/wiki/Vh1_Sepia_Sky"
"Vibrant Academia","https://aesthetics.fandom.com/wiki/Vibrant_Academia"
"Victorian","https://aesthetics.fandom.com/wiki/Victorian"
"Victorian Goth","https://aesthetics.fandom.com/wiki/Victorian_Goth"
"Victorian Urban Poverty","https://aesthetics.fandom.com/wiki/Victorian_Urban_Poverty"
"Viking","https://aesthetics.fandom.com/wiki/Viking"
"Villagecore","https://aesthetics.fandom.com/wiki/Villagecore"
"Villaincore","https://aesthetics.fandom.com/wiki/Villaincore"
"Vintage Americana","https://aesthetics.fandom.com/wiki/Vintage_Americana"
"Vintage British Sportsman","https://aesthetics.fandom.com/wiki/Vintage_British_Sportsman"
"Vintage Hero","https://aesthetics.fandom.com/wiki/Vintage_Hero"
"Vintage Parisian","https://aesthetics.fandom.com/wiki/Vintage_Parisian"
"Virgos Tears","https://aesthetics.fandom.com/wiki/Virgo%27s_Tears"
"Visual Kei","https://aesthetics.fandom.com/wiki/Visual_Kei"
"Voidcore","https://aesthetics.fandom.com/wiki/Voidcore"
"Voidpunk","https://aesthetics.fandom.com/wiki/Voidpunk"
"Vorticism","https://aesthetics.fandom.com/wiki/Vorticism"
"VSCO","https://aesthetics.fandom.com/wiki/VSCO"
"VSCO Preppy","https://aesthetics.fandom.com/wiki/VSCO_Preppy"
"Vulture Culture","https://aesthetics.fandom.com/wiki/Vulture_Culture"
"Wabi-Sabi","https://aesthetics.fandom.com/wiki/Wabi-Sabi"
"Waif","https://aesthetics.fandom.com/wiki/Waif"
"Waldorf","https://aesthetics.fandom.com/wiki/Waldorf"
"Wanderlust","https://aesthetics.fandom.com/wiki/Wanderlust"
"Warmcore","https://aesthetics.fandom.com/wiki/Warmcore"
"Weathercore","https://aesthetics.fandom.com/wiki/Weathercore"
"Web Creep","https://aesthetics.fandom.com/wiki/Web_Creep"
"Weeaboo","https://aesthetics.fandom.com/wiki/Weeaboo"
"Weirdcore","https://aesthetics.fandom.com/wiki/Weirdcore"
"Welwitschia Goth","https://aesthetics.fandom.com/wiki/Welwitschia_goth"
"Werewolf","https://aesthetics.fandom.com/wiki/Werewolf"
